name,toll_type,nh_number,state,district,district_code,latitude,longitude,booth_count,source_url
NASHIK Toll Plaza,highway_toll,NH 60,Maharashtra,NASHIK,516.0,20.001715,73.880003,2,https://www.openstreetmap.org
NASHIK Toll Plaza,national_highway,NH 60,Maharashtra,NASHIK,516.0,19.7938,74.064751,2,https://www.openstreetmap.org
NASHIK Toll Plaza,national_highway,NH 60,Maharashtra,NASHIK,516.0,19.789215,74.063821,2,https://www.openstreetmap.org
NASHIK Toll Plaza,national_highway,NH 60;160,Maharashtra,NASHIK,516.0,19.911912,73.902866,2,https://www.openstreetmap.org
NASHIK Toll Plaza,national_highway,NH 160A,Maharashtra,NASHIK,516.0,19.750883,73.773955,2,https://www.openstreetmap.org
NASHIK Toll Plaza,national_highway,NH 160A,Maharashtra,NASHIK,516.0,19.745304,73.771166,2,https://www.openstreetmap.org
NASHIK Toll Plaza,national_highway,NH 60;160,Maharashtra,NASHIK,516.0,19.91034,73.90513,3,https://www.openstreetmap.org
NASHIK Toll Plaza,national_highway,NH 60,Maharashtra,NASHIK,516.0,19.790161,74.068921,2,https://www.openstreetmap.org
NASHIK Toll Plaza,national_highway,NH 60,Maharashtra,NASHIK,516.0,19.792751,74.060346,2,https://www.openstreetmap.org
Pimpalgaon,national_highway,NH 60,Maharashtra,NASHIK,516.0,20.141732,73.976447,2,https://www.openstreetmap.org
Khaniwade Toll Plaza,national_highway,NH 48,Maharashtra,PALGHAR,681.0,19.519014,72.916949,2,https://www.openstreetmap.org
PALGHAR Toll Plaza,national_highway,NH 48,Maharashtra,PALGHAR,681.0,19.890434,72.942712,2,https://www.openstreetmap.org
PALGHAR Toll Plaza,national_highway,NH 48,Maharashtra,PALGHAR,681.0,19.496834,72.914275,2,https://www.openstreetmap.org
PALGHAR Toll Plaza,national_highway,NH 48,Maharashtra,PALGHAR,681.0,19.520456,72.917008,1,https://www.openstreetmap.org
PALGHAR Toll Plaza,national_highway,NH 48,Maharashtra,PALGHAR,681.0,20.074921,72.913998,1,https://www.openstreetmap.org
PALGHAR Toll Plaza,national_highway,NH 48,Maharashtra,PALGHAR,681.0,20.077637,72.915154,1,https://www.openstreetmap.org
PALGHAR Toll Plaza,national_highway,NH 48,Maharashtra,PALGHAR,681.0,19.486556,72.905286,2,https://www.openstreetmap.org
PALGHAR Toll Plaza,national_highway,NH 48,Maharashtra,PALGHAR,681.0,19.482641,72.901282,2,https://www.openstreetmap.org
PALGHAR Toll Plaza,national_highway,NH 160A,Maharashtra,PALGHAR,681.0,19.69598,72.861329,2,https://www.openstreetmap.org
PALGHAR Toll Plaza,national_highway,NH 160A,Maharashtra,PALGHAR,681.0,19.700829,72.860508,2,https://www.openstreetmap.org
Forest Department Toll Booth,highway_toll,NH 48,Maharashtra,PUNE,521.0,18.812772,73.408438,1,https://www.openstreetmap.org
Kusgaon,national_highway,NH 48,Maharashtra,PUNE,521.0,18.760292,73.42997,1,https://www.openstreetmap.org
Kusgaon,national_highway,NH 48,Maharashtra,PUNE,521.0,18.760418,73.428124,1,https://www.openstreetmap.org
PUNE Toll Plaza,national_highway,NH 48,Maharashtra,PUNE,521.0,18.760178,73.439719,2,https://www.openstreetmap.org
PUNE Toll Plaza,national_highway,NH 548D,Maharashtra,PUNE,521.0,18.69437,74.123445,1,https://www.openstreetmap.org
PUNE Toll Plaza,national_highway,NH 548D,Maharashtra,PUNE,521.0,18.739121,73.747836,1,https://www.openstreetmap.org
PUNE Toll Plaza,national_highway,NH 753F,Maharashtra,PUNE,521.0,18.759517,74.253502,2,https://www.openstreetmap.org
PUNE Toll Plaza,national_highway,NH 60,Maharashtra,PUNE,521.0,18.68678,73.846635,3,https://www.openstreetmap.org
PUNE Toll Plaza,national_highway,NH 60,Maharashtra,PUNE,521.0,18.837861,73.880028,2,https://www.openstreetmap.org
PUNE Toll Plaza,national_highway,NH 65,Maharashtra,PUNE,521.0,18.493201,73.993067,2,https://www.openstreetmap.org
PUNE Toll Plaza,national_highway,NH 753F,Maharashtra,PUNE,521.0,18.634759,74.043902,2,https://www.openstreetmap.org
PUNE Toll Plaza,national_highway,NH 65,Maharashtra,PUNE,521.0,18.096628,75.067137,2,https://www.openstreetmap.org
PUNE Toll Plaza,national_highway,NH 65,Maharashtra,PUNE,521.0,18.483167,74.234917,2,https://www.openstreetmap.org
PUNE Toll Plaza,national_highway,NH 60,Maharashtra,PUNE,521.0,19.172381,74.076907,1,https://www.openstreetmap.org
PUNE Toll Plaza,national_highway,NH 60,Maharashtra,PUNE,521.0,19.170426,74.075245,1,https://www.openstreetmap.org
PUNE Toll Plaza,highway_toll,NH 548D,Maharashtra,PUNE,521.0,18.740405,73.839466,2,https://www.openstreetmap.org
PUNE Toll Plaza,highway_toll,NH 548D,Maharashtra,PUNE,521.0,18.743634,73.835362,1,https://www.openstreetmap.org
PUNE Toll Plaza,highway_toll,NH 548D,Maharashtra,PUNE,521.0,18.746649,73.836042,1,https://www.openstreetmap.org
Patas Toll Plaza,national_highway,NH 65,Maharashtra,PUNE,521.0,18.424448,74.466061,5,https://www.openstreetmap.org
Shivapur Toll Plaza,national_highway,NH 48,Maharashtra,PUNE,521.0,18.33141,73.852401,1,https://www.openstreetmap.org
Shivapur Toll Plaza,national_highway,NH 48,Maharashtra,PUNE,521.0,18.327438,73.852143,1,https://www.openstreetmap.org
Somatne Toll Naka,national_highway,NH 48,Maharashtra,PUNE,521.0,18.700213,73.692155,2,https://www.openstreetmap.org
Talegaon Toll Plaza,highway_toll,NH 48,Maharashtra,PUNE,521.0,18.714088,73.62515,1,https://www.openstreetmap.org
Talegaon Toll Plaza,highway_toll,NH 48,Maharashtra,PUNE,521.0,18.714899,73.629489,1,https://www.openstreetmap.org
Atal Setu Toll Plaza,highway_toll,NH 348A,Maharashtra,RAIGAD,520.0,18.951928,73.018748,3,https://www.openstreetmap.org
Dharamtar Toll Naka,national_highway,NH 166A,Maharashtra,RAIGAD,520.0,18.703366,73.035613,2,https://www.openstreetmap.org
Khalapur Toll Plaza,national_highway,NH 548A,Maharashtra,RAIGAD,520.0,18.80092,73.285124,2,https://www.openstreetmap.org
Khalapur Toll Plaza,national_highway,NH 548A,Maharashtra,RAIGAD,520.0,18.804264,73.283647,1,https://www.openstreetmap.org
Kharghar Toll Booth,highway_toll,NH 48,Maharashtra,RAIGAD,520.0,19.037466,73.078458,2,https://www.openstreetmap.org
Kharghar Toll Booth,highway_toll,NH 48,Maharashtra,RAIGAD,520.0,19.029819,73.089858,1,https://www.openstreetmap.org
Kharpada Toll Naka,national_highway,NH 66,Maharashtra,RAIGAD,520.0,18.844957,73.094517,2,https://www.openstreetmap.org
RAIGAD Toll Plaza,national_highway,NH 48,Maharashtra,RAIGAD,520.0,18.947332,73.178866,2,https://www.openstreetmap.org
RAIGAD Toll Plaza,highway_toll,NH 48,Maharashtra,RAIGAD,520.0,18.965999,73.16136,3,https://www.openstreetmap.org
RAIGAD Toll Plaza,national_highway,NH 66,Maharashtra,RAIGAD,520.0,18.055013,73.465583,2,https://www.openstreetmap.org
RAIGAD Toll Plaza,national_highway,NH 48,Maharashtra,RAIGAD,520.0,19.097655,73.071727,2,https://www.openstreetmap.org
RAIGAD Toll Plaza,highway_toll,NH 548A,Maharashtra,RAIGAD,520.0,19.003241,73.285317,2,https://www.openstreetmap.org
RAIGAD Toll Plaza,highway_toll,NH 348A,Maharashtra,RAIGAD,520.0,18.953007,72.960476,9,https://www.openstreetmap.org
RAIGAD Toll Plaza,national_highway,NH 348A,Maharashtra,RAIGAD,520.0,18.935813,72.950532,3,https://www.openstreetmap.org
RAIGAD Toll Plaza,national_highway,NH 166D,Maharashtra,RAIGAD,520.0,18.790417,73.271375,1,https://www.openstreetmap.org
Vadwal Toll Booth,national_highway,NH 166D,Maharashtra,RAIGAD,520.0,18.789395,73.276582,1,https://www.openstreetmap.org
RATNAGIRI Toll Plaza,national_highway,NH 166E,Maharashtra,RATNAGIRI,528.0,17.516013,73.564976,1,https://www.openstreetmap.org
RATNAGIRI Toll Plaza,national_highway,NH 66,Maharashtra,RATNAGIRI,528.0,16.611851,73.545485,2,https://www.openstreetmap.org
RATNAGIRI Toll Plaza,national_highway,NH 66,Maharashtra,RATNAGIRI,528.0,17.678096,73.426729,3,https://www.openstreetmap.org
SATARA Toll Plaza,highway_toll,NH 48,Maharashtra,SATARA,527.0,17.933963,73.805392,1,https://www.openstreetmap.org
SATARA Toll Plaza,highway_toll,NH 48,Maharashtra,SATARA,527.0,17.922934,73.800341,1,https://www.openstreetmap.org
SATARA Toll Plaza,national_highway,NH 48,Maharashtra,SATARA,527.0,17.809961,73.97159,3,https://www.openstreetmap.org
SATARA Toll Plaza,national_highway,NH 48,Maharashtra,SATARA,527.0,18.043585,74.016123,1,https://www.openstreetmap.org
SATARA Toll Plaza,national_highway,NH 48,Maharashtra,SATARA,527.0,17.812156,73.970198,1,https://www.openstreetmap.org
SATARA Toll Plaza,national_highway,NH 48,Maharashtra,SATARA,527.0,17.365779,74.122971,2,https://www.openstreetmap.org
Toll Boooth,highway_toll,NH 48,Maharashtra,SATARA,527.0,17.92282,73.78693,1,https://www.openstreetmap.org
SINDHUDURG Toll Plaza,national_highway,NH 66,Maharashtra,SINDHUDURG,529.0,16.174612,73.692711,2,https://www.openstreetmap.org
Nandani Toll Plaza,national_highway,NH 52,Maharashtra,SOLAPUR,526.0,17.473162,75.855301,2,https://www.openstreetmap.org
SOLAPUR Toll Plaza,national_highway,NH 65,Maharashtra,SOLAPUR,526.0,17.764743,75.755882,2,https://www.openstreetmap.org
SOLAPUR Toll Plaza,national_highway,NH 548C,Maharashtra,SOLAPUR,526.0,18.275546,75.76629,1,https://www.openstreetmap.org
SOLAPUR Toll Plaza,highway_toll,NH 548C,Maharashtra,SOLAPUR,526.0,18.108521,75.763836,1,https://www.openstreetmap.org
SOLAPUR Toll Plaza,national_highway,NH 150,Maharashtra,SOLAPUR,526.0,17.375267,76.340919,1,https://www.openstreetmap.org
SOLAPUR Toll Plaza,national_highway,NH 65,Maharashtra,SOLAPUR,526.0,17.957582,75.33102,2,https://www.openstreetmap.org
SOLAPUR Toll Plaza,national_highway,NH 166,Maharashtra,SOLAPUR,526.0,17.592103,75.591552,2,https://www.openstreetmap.org
Valsang,national_highway,NH 150,Maharashtra,SOLAPUR,526.0,17.589716,76.074497,3,https://www.openstreetmap.org
Kasheli Toll naka,national_highway,NH 848,Maharashtra,THANE,517.0,19.235045,73.013265,3,https://www.openstreetmap.org
Katai Gao Toll Plaza,highway_toll,NH 48,Maharashtra,THANE,517.0,19.16872,73.079232,2,https://www.openstreetmap.org
Samruddhi Mahamarg exit toll,highway_toll,NH 160,Maharashtra,THANE,517.0,19.327107,73.20137,2,https://www.openstreetmap.org
THANE Toll Plaza,highway_toll,NH 48,Maharashtra,THANE,517.0,19.310529,72.976507,2,https://www.openstreetmap.org
THANE Toll Plaza,highway_toll,NH 160,Maharashtra,THANE,517.0,19.361374,73.165786,2,https://www.openstreetmap.org
THANE Toll Plaza,highway_toll,NH 848,Maharashtra,THANE,517.0,19.309022,72.977715,2,https://www.openstreetmap.org
THANE Toll Plaza,national_highway,NH 48,Maharashtra,THANE,517.0,19.174654,72.969064,1,https://www.openstreetmap.org
THANE Toll Plaza,national_highway,NH 61,Maharashtra,THANE,517.0,19.258137,73.235035,2,https://www.openstreetmap.org
THANE Toll Plaza,national_highway,NH 61,Maharashtra,THANE,517.0,19.259701,73.225584,2,https://www.openstreetmap.org
THANE Toll Plaza,highway_toll,NH 61,Maharashtra,THANE,517.0,19.139133,73.247493,2,https://www.openstreetmap.org
Vashi Toll Plaza,highway_toll,NH 348A,Maharashtra,THANE,517.0,19.064149,72.980475,1,https://www.openstreetmap.org
Vashi Toll Plaza,highway_toll,NH 348A,Maharashtra,THANE,517.0,19.06646,72.983283,1,https://www.openstreetmap.org
Daroda,national_highway,NH 44,Maharashtra,WARDHA,504.0,20.450633,78.755311,2,https://www.openstreetmap.org
WARDHA Toll Plaza,national_highway,NH 53,Maharashtra,WARDHA,504.0,21.157593,78.388039,2,https://www.openstreetmap.org
WARDHA Toll Plaza,national_highway,NH 347A,Maharashtra,WARDHA,504.0,20.553084,78.971509,1,https://www.openstreetmap.org
WARDHA Toll Plaza,highway_toll,NH 361,Maharashtra,WARDHA,504.0,20.953258,78.708168,1,https://www.openstreetmap.org
WARDHA Toll Plaza,national_highway,NH 361,Maharashtra,WARDHA,504.0,20.550133,78.391709,2,https://www.openstreetmap.org
WARDHA Toll Plaza,national_highway,NH 647,Maharashtra,WARDHA,504.0,20.801528,78.591625,2,https://www.openstreetmap.org
WARDHA Toll Plaza,national_highway,NH 647,Maharashtra,WARDHA,504.0,20.803088,78.597266,1,https://www.openstreetmap.org
WARDHA Toll Plaza,national_highway,NH 647,Maharashtra,WARDHA,504.0,20.803413,78.595411,1,https://www.openstreetmap.org
WARDHA Toll Plaza,highway_toll,NH 347A,Maharashtra,WARDHA,504.0,20.791176,78.351823,2,https://www.openstreetmap.org
WARDHA Toll Plaza,national_highway,NH 353I,Maharashtra,WARDHA,504.0,20.837777,78.853619,1,https://www.openstreetmap.org
WARDHA Toll Plaza,national_highway,NH 353I,Maharashtra,WARDHA,504.0,20.835864,78.856545,1,https://www.openstreetmap.org
WARDHA Toll Plaza,national_highway,NH 353I,Maharashtra,WARDHA,504.0,20.840054,78.858326,1,https://www.openstreetmap.org
WARDHA Toll Plaza,national_highway,NH 353I,Maharashtra,WARDHA,504.0,20.83868,78.861081,1,https://www.openstreetmap.org
WASHIM Toll Plaza,national_highway,NH 161E;361C,Maharashtra,WASHIM,502.0,20.515412,77.459838,3,https://www.openstreetmap.org
WASHIM Toll Plaza,national_highway,NH 161,Maharashtra,WASHIM,502.0,20.283501,76.972049,2,https://www.openstreetmap.org
WASHIM Toll Plaza,national_highway,NH 161A,Maharashtra,WASHIM,502.0,20.392884,77.223876,2,https://www.openstreetmap.org
WASHIM Toll Plaza,national_highway,NH 161A,Maharashtra,WASHIM,502.0,20.389418,77.219221,2,https://www.openstreetmap.org
YAVATMAL Toll Plaza,national_highway,NH 361B,Maharashtra,YAVATMAL,510.0,20.449176,78.370518,1,https://www.openstreetmap.org
YAVATMAL Toll Plaza,national_highway,NH 930,Maharashtra,YAVATMAL,510.0,20.133397,78.634646,1,https://www.openstreetmap.org
YAVATMAL Toll Plaza,national_highway,NH 44,Maharashtra,YAVATMAL,510.0,19.845902,78.572065,2,https://www.openstreetmap.org
YAVATMAL Toll Plaza,national_highway,NH 361B,Maharashtra,YAVATMAL,510.0,20.293945,78.683733,1,https://www.openstreetmap.org
YAVATMAL Toll Plaza,national_highway,NH 361,Maharashtra,YAVATMAL,510.0,20.234758,78.017801,2,https://www.openstreetmap.org
EAST KHASI HILLS Toll Plaza,highway_toll,NH 206,Meghalaya,EAST KHASI HILLS,298.0,25.272863,91.69103,1,https://www.openstreetmap.org
RI-BHOI Toll Plaza,national_highway,NH 6,Meghalaya,RI-BHOI,297.0,25.992729,91.860381,2,https://www.openstreetmap.org
BALASORE Toll Plaza,national_highway,NH 16,Odisha,BALASORE,377.0,21.753618,87.152105,2,https://www.openstreetmap.org
BARGARH Toll Plaza,national_highway,NH 53,Odisha,BARGARH,370.0,21.353176,83.684145,2,https://www.openstreetmap.org
BHADRAK Toll Plaza,national_highway,NH 16,Odisha,BHADRAK,378.0,20.943778,86.326264,1,https://www.openstreetmap.org
BHADRAK Toll Plaza,national_highway,NH 16,Odisha,BHADRAK,378.0,20.945003,86.329016,1,https://www.openstreetmap.org
CUTTACK Toll Plaza,national_highway,NH 16,Odisha,CUTTACK,381.0,20.540061,85.963474,2,https://www.openstreetmap.org
CUTTACK Toll Plaza,highway_toll,NH 55,Odisha,CUTTACK,381.0,20.45355,85.735064,1,https://www.openstreetmap.org
CUTTACK Toll Plaza,national_highway,NH 16,Odisha,CUTTACK,381.0,20.565774,86.010928,2,https://www.openstreetmap.org
DEOGARH Toll Plaza,national_highway,NH 49,Odisha,DEOGARH,373.0,21.505959,85.058778,1,https://www.openstreetmap.org
DHENKANAL Toll Plaza,highway_toll,NH 55,Odisha,DHENKANAL,383.0,20.73689,85.554386,1,https://www.openstreetmap.org
GANJAM Toll Plaza,national_highway,NH 16,Odisha,GANJAM,388.0,19.63821,85.14009,2,https://www.openstreetmap.org
JAJAPUR Toll Plaza,national_highway,NH 16,Odisha,JAJAPUR,382.0,20.897916,86.2164,2,https://www.openstreetmap.org
JAJAPUR Toll Plaza,national_highway,NH 53,Odisha,JAJAPUR,382.0,20.678858,86.16555,2,https://www.openstreetmap.org
KEONJHAR (KENDUJHAR) Toll Plaza,national_highway,NH 20,Odisha,KEONJHAR (KENDUJHAR),375.0,21.146978,86.117466,2,https://www.openstreetmap.org
KEONJHAR (KENDUJHAR) Toll Plaza,national_highway,NH 20,Odisha,KEONJHAR (KENDUJHAR),375.0,21.709918,85.583582,2,https://www.openstreetmap.org
KEONJHAR (KENDUJHAR) Toll Plaza,national_highway,NH 20,Odisha,KEONJHAR (KENDUJHAR),375.0,21.508559,85.826133,2,https://www.openstreetmap.org
KEONJHAR (KENDUJHAR) Toll Plaza,national_highway,NH 520,Odisha,KEONJHAR (KENDUJHAR),375.0,22.052019,85.494342,2,https://www.openstreetmap.org
KHORDHA Toll Plaza,national_highway,NH 16,Odisha,KHORDHA,386.0,20.203472,85.668505,2,https://www.openstreetmap.org
KHORDHA Toll Plaza,national_highway,NH 16,Odisha,KHORDHA,386.0,20.056556,85.542678,2,https://www.openstreetmap.org
KORAPUT Toll Plaza,national_highway,NH 326,Odisha,KORAPUT,398.0,18.834051,82.795458,2,https://www.openstreetmap.org
KORAPUT Toll Plaza,national_highway,NH 326,Odisha,KORAPUT,398.0,18.839678,82.777249,2,https://www.openstreetmap.org
KORAPUT Toll Plaza,highway_toll,NH 26,Odisha,KORAPUT,398.0,18.478702,82.927508,2,https://www.openstreetmap.org
MAYURBHANJ Toll Plaza,national_highway,NH 18,Odisha,MAYURBHANJ,376.0,22.074134,86.643696,2,https://www.openstreetmap.org
NAYAGARH Toll Plaza,national_highway,NH 57,Odisha,NAYAGARH,385.0,20.365425,84.793645,2,https://www.openstreetmap.org
Pipili Toll Gate,national_highway,NH 316,Odisha,PURI,387.0,20.137177,85.839162,7,https://www.openstreetmap.org
SUNDARGARH Toll Plaza,national_highway,NH 520,Odisha,SUNDARGARH,374.0,21.991238,85.119378,2,https://www.openstreetmap.org
PUDUCHERRY Toll Plaza,national_highway,NH 32,Puducherry,PUDUCHERRY,635.0,11.822887,79.759084,2,https://www.openstreetmap.org
AMRITSAR Toll Plaza,national_highway,NH 54,Punjab,AMRITSAR,49.0,31.732631,75.042376,2,https://www.openstreetmap.org
Chiddan,national_highway,NH 3,Punjab,AMRITSAR,49.0,31.617163,74.692398,2,https://www.openstreetmap.org
Nijjarpura,national_highway,NH 3,Punjab,AMRITSAR,49.0,31.577607,74.997254,3,https://www.openstreetmap.org
BARNALA Toll Plaza,national_highway,NH 703,Punjab,BARNALA,54.0,30.402428,75.441792,2,https://www.openstreetmap.org
BARNALA Toll Plaza,national_highway,NH 7,Punjab,BARNALA,54.0,30.247787,75.640481,2,https://www.openstreetmap.org
Rohan Rajdeep Toll Plaza,highway_toll,NH 703,Punjab,BARNALA,54.0,30.548575,75.57612,1,https://www.openstreetmap.org
BATHINDA Toll Plaza,national_highway,NH 54,Punjab,BATHINDA,46.0,30.387879,74.98418,1,https://www.openstreetmap.org
BATHINDA Toll Plaza,national_highway,NH 54,Punjab,BATHINDA,46.0,30.385069,74.982942,1,https://www.openstreetmap.org
BATHINDA Toll Plaza,national_highway,NH 7,Punjab,BATHINDA,46.0,30.233156,75.102447,2,https://www.openstreetmap.org
Adda Fees Octroi,national_highway,NH 5,Punjab,FIROZPUR,43.0,30.930639,74.624726,1,https://www.openstreetmap.org
FIROZPUR Toll Plaza,national_highway,NH 54,Punjab,FIROZPUR,43.0,30.826616,74.916343,2,https://www.openstreetmap.org
FIROZPUR Toll Plaza,national_highway,NH 5,Punjab,FIROZPUR,43.0,30.869542,74.773118,2,https://www.openstreetmap.org
Main Octroi Rly Road,national_highway,NH 5,Punjab,FIROZPUR,43.0,30.930454,74.621543,1,https://www.openstreetmap.org
Octroi,national_highway,NH 354,Punjab,FIROZPUR,43.0,30.936888,74.618831,1,https://www.openstreetmap.org
GURDASPUR Toll Plaza,highway_toll,NH 44,Punjab,GURDASPUR,35.0,31.890447,75.557728,1,https://www.openstreetmap.org
HOSHIARPUR Toll Plaza,highway_toll,NH 44,Punjab,HOSHIARPUR,38.0,31.767501,75.720405,1,https://www.openstreetmap.org
HOSHIARPUR Toll Plaza,national_highway,NH 44,Punjab,HOSHIARPUR,38.0,32.061614,75.614335,2,https://www.openstreetmap.org
TOLL PLAZA TANDA ROAD,national_highway,NH 503A,Punjab,HOSHIARPUR,38.0,31.562542,75.847084,1,https://www.openstreetmap.org
Toll Booth,national_highway,NH 44,Punjab,HOSHIARPUR,38.0,31.624569,75.640368,4,https://www.openstreetmap.org
Toll Plaza,national_highway,NH 103A,Punjab,HOSHIARPUR,38.0,31.489933,75.955075,1,https://www.openstreetmap.org
JALANDHAR Toll Plaza,national_highway,NH 703,Punjab,JALANDHAR,37.0,31.017372,75.299887,2,https://www.openstreetmap.org
JALANDHAR Toll Plaza,national_highway,NH 703A,Punjab,JALANDHAR,37.0,31.128988,75.101134,1,https://www.openstreetmap.org
Dhilwan,national_highway,NH 3,Punjab,KAPURTHALA,36.0,31.499309,75.323022,2,https://www.openstreetmap.org
LUDHIANA Toll Plaza,national_highway,NH 5,Punjab,LUDHIANA,41.0,30.824854,75.589899,1,https://www.openstreetmap.org
LUDHIANA Toll Plaza,national_highway,NH 5,Punjab,LUDHIANA,41.0,30.825061,75.591933,1,https://www.openstreetmap.org
LUDHIANA Toll Plaza,national_highway,NH 5,Punjab,LUDHIANA,41.0,30.847211,76.132744,2,https://www.openstreetmap.org
LUDHIANA Toll Plaza,highway_toll,NH 44,Punjab,LUDHIANA,41.0,30.971433,75.751274,1,https://www.openstreetmap.org
Rohan Rajdeep Toolwayz,highway_toll,NH 5,Punjab,LUDHIANA,41.0,30.802597,75.653018,1,https://www.openstreetmap.org
Toll Plaza,national_highway,NH 44,Punjab,LUDHIANA,41.0,30.988747,75.790667,5,https://www.openstreetmap.org
MOGA Toll Plaza,national_highway,NH 105B,Punjab,MOGA,42.0,30.735046,75.107567,1,https://www.openstreetmap.org
MOGA Toll Plaza,national_highway,NH 5,Punjab,MOGA,42.0,30.840114,74.977274,1,https://www.openstreetmap.org
MOGA Toll Plaza,national_highway,NH 5,Punjab,MOGA,42.0,30.840487,74.975216,2,https://www.openstreetmap.org
MOGA Toll Plaza,national_highway,NH 703B,Punjab,MOGA,42.0,31.053489,75.049573,2,https://www.openstreetmap.org
Ladpalwan,national_highway,NH 54,Punjab,PATHANKOT,678.0,32.198061,75.533676,3,https://www.openstreetmap.org
Azizpur Toll Plaza,national_highway,NH 7,Punjab,PATIALA,48.0,30.593089,76.75924,2,https://www.openstreetmap.org
PATIALA Toll Plaza,national_highway,NH 44,Punjab,PATIALA,48.0,30.410087,76.725523,2,https://www.openstreetmap.org
PATIALA Toll Plaza,highway_toll,NH 44,Punjab,PATIALA,48.0,30.557908,76.23685,2,https://www.openstreetmap.org
PATIALA Toll Plaza,highway_toll,NH 7,Punjab,PATIALA,48.0,30.206875,76.243296,1,https://www.openstreetmap.org
PATIALA Toll Plaza,national_highway,NH 52,Punjab,PATIALA,48.0,29.888701,76.101415,2,https://www.openstreetmap.org
Kiratpur Toll Plaza,national_highway,NH 503,Punjab,RUPNAGAR,51.0,31.204142,76.552543,2,https://www.openstreetmap.org
RUPNAGAR Toll Plaza,national_highway,NH 205,Punjab,RUPNAGAR,51.0,30.908047,76.545297,2,https://www.openstreetmap.org
RUPNAGAR Toll Plaza,national_highway,NH 205,Punjab,RUPNAGAR,51.0,31.211574,76.640519,2,https://www.openstreetmap.org
SANGRUR Toll Plaza,highway_toll,NH 7,Punjab,SANGRUR,53.0,30.289171,76.080232,1,https://www.openstreetmap.org
SANGRUR Toll Plaza,national_highway,NH 7,Punjab,SANGRUR,53.0,30.265867,76.148302,2,https://www.openstreetmap.org
SANGRUR Toll Plaza,national_highway,NH 7,Punjab,SANGRUR,53.0,30.267566,76.148038,1,https://www.openstreetmap.org
SAS NAGAR (SAHIBZADA AJIT SINGH NAGAR) Toll Plaza,national_highway,NH 152,Punjab,SAS NAGAR (SAHIBZADA AJIT SINGH NAGAR),52.0,30.52747,76.813092,2,https://www.openstreetmap.org
SAS NAGAR (SAHIBZADA AJIT SINGH NAGAR) Toll Plaza,highway_toll,NH 205,Punjab,SAS NAGAR (SAHIBZADA AJIT SINGH NAGAR),52.0,30.833865,76.643874,2,https://www.openstreetmap.org
SAS NAGAR (SAHIBZADA AJIT SINGH NAGAR) Toll Plaza,national_highway,NH 5,Punjab,SAS NAGAR (SAHIBZADA AJIT SINGH NAGAR),52.0,30.760987,76.608021,1,https://www.openstreetmap.org
Sale Tax Barrier,national_highway,NH 5,Punjab,SAS NAGAR (SAHIBZADA AJIT SINGH NAGAR),52.0,30.733384,76.696032,1,https://www.openstreetmap.org
SHAHID BHAGAT SINGH NAGAR Toll Plaza,national_highway,NH 344A,Punjab,SHAHID BHAGAT SINGH NAGAR,39.0,31.014423,76.389253,2,https://www.openstreetmap.org
SHAHID BHAGAT SINGH NAGAR Toll Plaza,highway_toll,NH 344A,Punjab,SHAHID BHAGAT SINGH NAGAR,39.0,31.1144,76.24575,1,https://www.openstreetmap.org
SHAHID BHAGAT SINGH NAGAR Toll Plaza,national_highway,NH 344A,Punjab,SHAHID BHAGAT SINGH NAGAR,39.0,31.204245,75.876923,2,https://www.openstreetmap.org
SRI MUKTSAR SAHIB Toll Plaza,highway_toll,NH 754,Punjab,SRI MUKTSAR SAHIB,44.0,30.511161,74.633724,1,https://www.openstreetmap.org
TARN TARAN Toll Plaza,national_highway,NH 54,Punjab,TARN TARAN,50.0,31.370088,74.954928,2,https://www.openstreetmap.org
AJMER Toll Plaza,national_highway,NH 448,Rajasthan,AJMER,119.0,26.551493,74.781448,1,https://www.openstreetmap.org
AJMER Toll Plaza,highway_toll,NH 52,Rajasthan,AJMER,119.0,25.984345,75.170426,1,https://www.openstreetmap.org
AJMER Toll Plaza,national_highway,NH 48,Rajasthan,AJMER,119.0,26.104149,74.685334,2,https://www.openstreetmap.org
Kishangarh,national_highway,NH 48,Rajasthan,AJMER,119.0,26.595389,74.939184,2,https://www.openstreetmap.org
ALWAR Toll Plaza,highway_toll,NH 248A,Rajasthan,ALWAR,104.0,27.498208,76.79606,1,https://www.openstreetmap.org
ALWAR Toll Plaza,highway_toll,NH 248A,Rajasthan,ALWAR,104.0,27.457612,76.608024,1,https://www.openstreetmap.org
ALWAR Toll Plaza,highway_toll,NH 248A,Rajasthan,ALWAR,104.0,27.487542,76.845858,2,https://www.openstreetmap.org
ALWAR Toll Plaza,highway_toll,NH 248A,Rajasthan,ALWAR,104.0,27.483341,76.843557,2,https://www.openstreetmap.org
ALWAR Toll Plaza,national_highway,NH 248A,Rajasthan,ALWAR,104.0,27.527348,76.717117,2,https://www.openstreetmap.org
BALOTRA Toll Plaza,highway_toll,NH 754K,Rajasthan,BALOTRA,785.0,26.108798,72.376396,1,https://www.openstreetmap.org
BALOTRA Toll Plaza,national_highway,NH 25,Rajasthan,BALOTRA,785.0,25.865876,71.630141,2,https://www.openstreetmap.org
BALOTRA Toll Plaza,expressway_toll,NH 754K,Rajasthan,BALOTRA,785.0,26.16771,72.483214,2,https://www.openstreetmap.org
