village,district,district_code,village_code,unit,nearest_nh,dist_nh_km,nearest_expressway,dist_expressway_km,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km
Usaribod,Rajnandgaon,408,440861,village,53,7.84,731A,456.9,RAJ NANDGAON,10.54,Nipania,132.66,Visakhapatnam Port,424.37,ICD Raipur,62.32,Sunauli ICP,739.28,Dr. Babasaheb Ambedkar International Airport (NAG),207.12,MMLP Nagpur (Sindi),231.95,Talcher Terminal,423.95,FCI FSD Durg,29.02
Dumardeeh,Rajnandgaon,408,440886,village,53,4.25,731A,455.18,PANIAJOB,17.28,Nipania,166.44,Visakhapatnam Port,450.9,ICD Raipur,103.09,Sunauli ICP,752.01,Dr. Babasaheb Ambedkar International Airport (NAG),163.33,MMLP Nagpur (Sindi),189.54,Vedadri Terminal,453.79,FCI FSD Durg,67.39
Halekosa,Rajnandgaon,408,440895,village,53,4.82,731A,455.61,PANIAJOB,17.26,Nipania,163.44,Visakhapatnam Port,448.04,ICD Raipur,99.42,Sunauli ICP,751.19,Dr. Babasaheb Ambedkar International Airport (NAG),167.3,MMLP Nagpur (Sindi),193.24,Vedadri Terminal,453.48,FCI FSD Durg,63.77
Baniya Tola,Rajnandgaon,408,440889,village,53,3.82,731A,454.92,PANIAJOB,16.65,Nipania,164.43,Visakhapatnam Port,449.64,ICD Raipur,100.83,Sunauli ICP,751.06,Dr. Babasaheb Ambedkar International Airport (NAG),165.61,MMLP Nagpur (Sindi),191.79,Vedadri Terminal,454.11,FCI FSD Durg,65.15
Salikjhiriya,Rajnandgaon,408,441175,village,53,5.98,731A,454.27,BAKAL,10.62,Nipania,144.54,Visakhapatnam Port,435.76,ICD Raipur,77.64,Sunauli ICP,742.69,Dr. Babasaheb Ambedkar International Airport (NAG),189.69,MMLP Nagpur (Sindi),215.35,Talcher Terminal,441.29,FCI FSD Durg,42.4
Karamtara,Rajnandgaon,408,441193,village,53,6.84,731A,456.34,RAJ NANDGAON,10.01,Nipania,137.52,Visakhapatnam Port,428.31,ICD Raipur,68.39,Sunauli ICP,741.09,Dr. Babasaheb Ambedkar International Airport (NAG),200.33,MMLP Nagpur (Sindi),225.34,Talcher Terminal,430.73,FCI FSD Durg,34.12
Maretha  Nawagaon,Rajnandgaon,408,441191,village,53,4.7,731A,454.18,RAJ NANDGAON,8.03,Nipania,136.23,Visakhapatnam Port,430.2,ICD Raipur,67.72,Sunauli ICP,739.09,Dr. Babasaheb Ambedkar International Airport (NAG),200.11,MMLP Nagpur (Sindi),225.62,Talcher Terminal,430.86,FCI FSD Durg,33.06
Mahul Jhopdi,Rajnandgaon,408,441121,village,53,4.05,731A,453.9,MUSRA,14.62,Nipania,152.33,Visakhapatnam Port,441.78,ICD Raipur,87.02,Sunauli ICP,745.61,Dr. Babasaheb Ambedkar International Airport (NAG),179.73,MMLP Nagpur (Sindi),205.71,Talcher Terminal,451.24,FCI FSD Durg,51.48
Singhola,Rajnandgaon,408,440859,village,53,5.51,731A,454.89,RAJ NANDGAON,7.99,Nipania,133.84,Visakhapatnam Port,427.72,ICD Raipur,64.55,Sunauli ICP,738.51,Dr. Babasaheb Ambedkar International Airport (NAG),203.78,MMLP Nagpur (Sindi),229.09,Talcher Terminal,427.21,FCI FSD Durg,30.35
Sangin Kachhar,Rajnandgaon,408,441129,village,53,5.0,731A,455.04,DONGARGARH,17.19,Nipania,156.72,Visakhapatnam Port,443.61,ICD Raipur,91.74,Sunauli ICP,748.16,Dr. Babasaheb Ambedkar International Airport (NAG),175.16,MMLP Nagpur (Sindi),200.98,Vedadri Terminal,454.48,FCI FSD Durg,56.18
Kallu Tola,Rajnandgaon,408,440949,village,53,4.46,731A,454.64,PANIAJOB,16.32,Nipania,162.01,Visakhapatnam Port,448.12,ICD Raipur,98.12,Sunauli ICP,749.93,Dr. Babasaheb Ambedkar International Airport (NAG),168.36,MMLP Nagpur (Sindi),194.52,Vedadri Terminal,454.49,FCI FSD Durg,62.45
Diwanbhedi,Rajnandgaon,408,441171,village,53,4.8,731A,454.05,BAKAL,11.97,Nipania,147.07,Visakhapatnam Port,437.82,ICD Raipur,80.74,Sunauli ICP,743.58,Dr. Babasaheb Ambedkar International Airport (NAG),186.36,MMLP Nagpur (Sindi),212.14,Talcher Terminal,444.62,FCI FSD Durg,45.37
Barchha Tola,Rajnandgaon,408,440881,village,53,3.17,731A,454.03,PANIAJOB,15.69,Nipania,162.94,Visakhapatnam Port,449.58,ICD Raipur,99.44,Sunauli ICP,749.85,Dr. Babasaheb Ambedkar International Airport (NAG),166.81,MMLP Nagpur (Sindi),193.18,Vedadri Terminal,455.03,FCI FSD Durg,63.74
Jhithra Tola,Rajnandgaon,408,440892,village,53,4.7,731A,454.09,PANIAJOB,15.9,Nipania,160.68,Visakhapatnam Port,447.77,ICD Raipur,96.76,Sunauli ICP,749.02,Dr. Babasaheb Ambedkar International Airport (NAG),169.62,MMLP Nagpur (Sindi),195.87,Vedadri Terminal,455.09,FCI FSD Durg,61.09
Pairi,Rajnandgaon,408,441179,village,53,5.21,731A,453.36,BAKAL,9.22,Nipania,142.47,Visakhapatnam Port,435.46,ICD Raipur,75.54,Sunauli ICP,741.19,Dr. Babasaheb Ambedkar International Airport (NAG),191.57,MMLP Nagpur (Sindi),217.41,Talcher Terminal,439.38,FCI FSD Durg,40.28
Godri,Rajnandgaon,408,441174,village,53,4.92,731A,453.53,BAKAL,10.59,Nipania,145.34,Visakhapatnam Port,437.25,ICD Raipur,78.89,Sunauli ICP,742.5,Dr. Babasaheb Ambedkar International Airport (NAG),188.11,MMLP Nagpur (Sindi),213.98,Talcher Terminal,442.85,FCI FSD Durg,43.54
Ghughwa,Rajnandgaon,408,441140,village,53,7.6,731A,456.99,BAKAL,15.59,Nipania,150.52,Visakhapatnam Port,436.61,ICD Raipur,83.66,Sunauli ICP,747.05,Dr. Babasaheb Ambedkar International Airport (NAG),184.37,MMLP Nagpur (Sindi),209.47,Talcher Terminal,446.75,FCI FSD Durg,48.48
Shikari Tola,Rajnandgaon,408,440891,village,53,4.72,731A,454.23,PANIAJOB,16.37,Nipania,159.33,Visakhapatnam Port,446.57,ICD Raipur,95.13,Sunauli ICP,748.6,Dr. Babasaheb Ambedkar International Airport (NAG),171.37,MMLP Nagpur (Sindi),197.52,Vedadri Terminal,455.04,FCI FSD Durg,59.48
Nawagaon,Rajnandgaon,408,440876,village,53,3.62,731A,453.86,PANIAJOB,16.73,Nipania,167.68,Visakhapatnam Port,453.47,ICD Raipur,105.03,Sunauli ICP,751.5,Dr. Babasaheb Ambedkar International Airport (NAG),160.94,MMLP Nagpur (Sindi),187.61,Vedadri Terminal,455.07,FCI FSD Durg,69.29
Khobha,Rajnandgaon,408,440912,village,53,5.24,731A,454.8,BORTALAO,20.41,Kalmeshwar,169.33,Visakhapatnam Port,456.72,ICD Raipur,111.07,Sunauli ICP,754.24,Dr. Babasaheb Ambedkar International Airport (NAG),154.89,MMLP Nagpur (Sindi),181.59,Vedadri Terminal,454.14,FCI FSD Durg,75.32
Kaviraj Tolagaon,Rajnandgaon,408,441099,village,53,4.77,731A,452.84,BAKAL,8.53,Nipania,141.04,Visakhapatnam Port,435.13,ICD Raipur,74.06,Sunauli ICP,740.23,Dr. Babasaheb Ambedkar International Airport (NAG),192.94,MMLP Nagpur (Sindi),218.87,Talcher Terminal,438.0,FCI FSD Durg,38.8
Ghorda,Rajnandgaon,408,441186,village,53,5.54,731A,453.47,BAKAL,9.23,Nipania,140.18,Visakhapatnam Port,433.75,ICD Raipur,72.76,Sunauli ICP,740.3,Dr. Babasaheb Ambedkar International Airport (NAG),194.53,MMLP Nagpur (Sindi),220.29,Talcher Terminal,436.42,FCI FSD Durg,37.64
Dhodiya,Rajnandgaon,408,440862,village,53,4.1,731A,453.21,RAJ NANDGAON,6.86,Nipania,130.81,Visakhapatnam Port,427.89,ICD Raipur,61.59,Sunauli ICP,736.05,Dr. Babasaheb Ambedkar International Airport (NAG),206.2,MMLP Nagpur (Sindi),231.85,Talcher Terminal,424.74,FCI FSD Durg,27.31
Kotrabhatha,Rajnandgaon,408,440836,village,53,6.4,731A,453.44,RAJ NANDGAON,9.52,Nipania,127.66,Visakhapatnam Port,425.61,ICD Raipur,57.67,Sunauli ICP,734.77,Dr. Babasaheb Ambedkar International Airport (NAG),210.46,MMLP Nagpur (Sindi),236.03,Talcher Terminal,420.47,FCI FSD Durg,24.02
Bisahu Tola,Rajnandgaon,408,440880,village,53,1.79,731A,452.82,PANIAJOB,14.52,Nipania,162.84,Visakhapatnam Port,450.96,ICD Raipur,99.79,Sunauli ICP,748.92,Dr. Babasaheb Ambedkar International Airport (NAG),166.12,MMLP Nagpur (Sindi),192.84,Vedadri Terminal,456.22,FCI FSD Durg,64.06
Arla,Rajnandgaon,408,440834,village,53,7.39,731A,453.24,RAJ NANDGAON,10.49,Nipania,126.42,Visakhapatnam Port,425.09,ICD Raipur,56.25,Sunauli ICP,734.08,Dr. Babasaheb Ambedkar International Airport (NAG),211.89,MMLP Nagpur (Sindi),237.49,Talcher Terminal,419.04,FCI FSD Durg,22.79
Dhamansara,Rajnandgaon,408,440863,village,53,4.28,731A,452.8,RAJ NANDGAON,7.3,Nipania,129.29,Visakhapatnam Port,427.45,ICD Raipur,59.92,Sunauli ICP,735.1,Dr. Babasaheb Ambedkar International Airport (NAG),207.8,MMLP Nagpur (Sindi),233.53,Talcher Terminal,423.12,FCI FSD Durg,25.73
Lalu Tola,Rajnandgaon,408,440879,village,53,1.92,731A,453.0,PANIAJOB,14.96,Nipania,164.46,Visakhapatnam Port,451.99,ICD Raipur,101.61,Sunauli ICP,749.66,Dr. Babasaheb Ambedkar International Airport (NAG),164.27,MMLP Nagpur (Sindi),191.03,Vedadri Terminal,455.98,FCI FSD Durg,65.87
Mohbhattha,Rajnandgaon,408,441187,village,53,4.25,731A,452.74,BAKAL,8.89,Nipania,138.38,Visakhapatnam Port,433.45,ICD Raipur,70.9,Sunauli ICP,739.03,Dr. Babasaheb Ambedkar International Airport (NAG),196.21,MMLP Nagpur (Sindi),222.1,Talcher Terminal,434.73,FCI FSD Durg,35.79
Chamarray Tolagaon,Rajnandgaon,408,441189,village,53,2.75,731A,452.1,RAJ NANDGAON,7.14,Nipania,136.14,Visakhapatnam Port,432.76,ICD Raipur,68.5,Sunauli ICP,737.65,Dr. Babasaheb Ambedkar International Airport (NAG),198.5,MMLP Nagpur (Sindi),224.5,Talcher Terminal,432.42,FCI FSD Durg,33.42
Tolagaon,Rajnandgaon,408,441117,village,53,2.57,731A,451.97,MUSRA,11.57,Nipania,148.68,Visakhapatnam Port,441.53,ICD Raipur,83.5,Sunauli ICP,742.77,Dr. Babasaheb Ambedkar International Airport (NAG),182.81,MMLP Nagpur (Sindi),209.18,Talcher Terminal,448.11,FCI FSD Durg,47.91
Bhothli,Rajnandgaon,408,441190,village,53,3.38,731A,452.83,RAJ NANDGAON,7.08,Nipania,135.77,Visakhapatnam Port,431.59,ICD Raipur,67.73,Sunauli ICP,737.98,Dr. Babasaheb Ambedkar International Airport (NAG),199.57,MMLP Nagpur (Sindi),225.39,Talcher Terminal,431.36,FCI FSD Durg,32.82
Kesla,Rajnandgaon,408,441177,village,53,4.13,731A,452.33,BAKAL,8.46,Nipania,142.58,Visakhapatnam Port,436.81,ICD Raipur,76.1,Sunauli ICP,740.53,Dr. Babasaheb Ambedkar International Airport (NAG),190.63,MMLP Nagpur (Sindi),216.73,Talcher Terminal,440.3,FCI FSD Durg,40.72
Darrabandha,Rajnandgaon,408,441127,village,53,3.19,731A,453.0,DONGARGARH,15.18,Nipania,157.18,Visakhapatnam Port,446.46,ICD Raipur,93.09,Sunauli ICP,746.88,Dr. Babasaheb Ambedkar International Airport (NAG),173.13,MMLP Nagpur (Sindi),199.54,Vedadri Terminal,456.38,FCI FSD Durg,57.42
Buddhubharda,Rajnandgaon,408,441098,village,53,3.56,731A,451.66,BAKAL,7.39,Nipania,140.59,Visakhapatnam Port,436.29,ICD Raipur,74.01,Sunauli ICP,739.23,Dr. Babasaheb Ambedkar International Airport (NAG),192.59,MMLP Nagpur (Sindi),218.8,Talcher Terminal,438.32,FCI FSD Durg,38.63
Pendrideeh,Rajnandgaon,408,440919,village,53,3.59,731A,453.2,BORTALAO,19.6,Kalmeshwar,166.87,Visakhapatnam Port,459.52,ICD Raipur,112.94,Sunauli ICP,753.43,Dr. Babasaheb Ambedkar International Airport (NAG),152.56,MMLP Nagpur (Sindi),179.84,Vedadri Terminal,455.79,FCI FSD Durg,77.17
Kotrasarar,Rajnandgaon,408,441188,village,53,3.21,731A,452.28,RAJ NANDGAON,8.03,Nipania,137.11,Visakhapatnam Port,433.18,ICD Raipur,69.59,Sunauli ICP,738.18,Dr. Babasaheb Ambedkar International Airport (NAG),197.42,MMLP Nagpur (Sindi),223.4,Talcher Terminal,433.5,FCI FSD Durg,34.47
Dewanjhitiya,Rajnandgaon,408,441105,village,53,3.33,731A,452.31,BAKAL,10.28,Nipania,145.64,Visakhapatnam Port,438.96,ICD Raipur,79.75,Sunauli ICP,741.77,Dr. Babasaheb Ambedkar International Airport (NAG),186.82,MMLP Nagpur (Sindi),213.01,Talcher Terminal,444.11,FCI FSD Durg,44.26
Dhaurabhatha,Rajnandgaon,408,441106,village,53,3.13,731A,451.46,BAKAL,8.35,Nipania,143.39,Visakhapatnam Port,438.46,ICD Raipur,77.44,Sunauli ICP,740.25,Dr. Babasaheb Ambedkar International Airport (NAG),188.95,MMLP Nagpur (Sindi),215.29,Talcher Terminal,441.96,FCI FSD Durg,41.94
Bapu Tola,Rajnandgaon,408,440878,village,53,0.63,731A,451.73,PANIAJOB,13.5,Nipania,162.72,Visakhapatnam Port,452.19,ICD Raipur,100.08,Sunauli ICP,748.07,Dr. Babasaheb Ambedkar International Airport (NAG),165.54,MMLP Nagpur (Sindi),192.58,Vedadri Terminal,457.29,FCI FSD Durg,64.33
Bhanwar Mara,Rajnandgaon,408,440857,village,53,2.51,731A,452.11,RAJ NANDGAON,5.41,Nipania,133.44,Visakhapatnam Port,430.98,ICD Raipur,65.24,Sunauli ICP,736.47,Dr. Babasaheb Ambedkar International Airport (NAG),201.92,MMLP Nagpur (Sindi),227.87,Talcher Terminal,429.0,FCI FSD Durg,30.37
Tilaikhar,Rajnandgaon,408,441120,village,53,2.38,731A,452.3,JATKANHAR,14.34,Nipania,153.04,Visakhapatnam Port,444.26,ICD Raipur,88.5,Sunauli ICP,744.75,Dr. Babasaheb Ambedkar International Airport (NAG),177.7,MMLP Nagpur (Sindi),204.14,Talcher Terminal,453.22,FCI FSD Durg,52.85
Nagar Kohra,Rajnandgaon,408,440872,village,53,1.91,731A,452.14,PANIAJOB,13.79,Nipania,161.3,Visakhapatnam Port,450.61,ICD Raipur,98.26,Sunauli ICP,747.83,Dr. Babasaheb Ambedkar International Airport (NAG),167.53,MMLP Nagpur (Sindi),194.38,Vedadri Terminal,456.95,FCI FSD Durg,62.52
Dongargarh-Dhaara Reserve Forest,Rajnandgaon,408,51,village,53,20.36,731A,428.68,DONGARGARH,9.19,Nipania,143.82,Visakhapatnam Port,465.45,ICD Raipur,88.59,Sunauli ICP,723.58,Dr. Babasaheb Ambedkar International Airport (NAG),175.77,MMLP Nagpur (Sindi),208.01,Talcher Terminal,456.83,FCI FSD Durg,54.12
FOREST,Rajnandgaon,408,51,village,543,14.81,731A,476.23,PANIAJOB,39.2,Sindi,172.67,Visakhapatnam Port,439.27,ICD Raipur,116.7,Sunauli ICP,773.95,Dr. Babasaheb Ambedkar International Airport (NAG),158.12,MMLP Nagpur (Sindi),178.44,Vedadri Terminal,432.68,FCI FSD Durg,82.02
FOREST,Rajnandgaon,408,51,village,543,15.48,731A,475.01,PANIAJOB,38.01,Sindi,172.79,Visakhapatnam Port,440.15,ICD Raipur,116.14,Sunauli ICP,772.78,Dr. Babasaheb Ambedkar International Airport (NAG),158.01,MMLP Nagpur (Sindi),178.71,Vedadri Terminal,433.91,FCI FSD Durg,81.36
FOREST,Rajnandgaon,408,51,village,53,22.85,731A,472.85,BAKAL,33.28,Nipania,166.74,Visakhapatnam Port,428.75,ICD Raipur,97.34,Sunauli ICP,764.63,Dr. Babasaheb Ambedkar International Airport (NAG),177.63,MMLP Nagpur (Sindi),198.73,Vedadri Terminal,436.84,FCI FSD Durg,63.49
FOREST,Rajnandgaon,408,51,village,53,22.43,731A,472.43,MUSRA,34.04,Nipania,168.68,Visakhapatnam Port,430.9,ICD Raipur,99.75,Sunauli ICP,765.15,Dr. Babasaheb Ambedkar International Airport (NAG),174.68,MMLP Nagpur (Sindi),195.92,Vedadri Terminal,437.03,FCI FSD Durg,65.63
FOREST,Rajnandgaon,408,51,village,543,14.43,731A,474.52,PANIAJOB,38.0,Sindi,171.17,Visakhapatnam Port,441.65,ICD Raipur,117.43,Sunauli ICP,772.81,Dr. Babasaheb Ambedkar International Airport (NAG),156.3,MMLP Nagpur (Sindi),177.17,Vedadri Terminal,434.41,FCI FSD Durg,82.55
FOREST,Rajnandgaon,408,51,village,53,20.99,731A,472.1,PANIAJOB,33.79,Nipania,174.78,Visakhapatnam Port,436.46,ICD Raipur,107.0,Sunauli ICP,767.38,Dr. Babasaheb Ambedkar International Airport (NAG),166.44,MMLP Nagpur (Sindi),187.86,Vedadri Terminal,436.94,FCI FSD Durg,72.37
FOREST,Rajnandgaon,408,51,village,53,21.37,731A,471.33,BAKAL,31.53,Nipania,165.1,Visakhapatnam Port,429.41,ICD Raipur,95.89,Sunauli ICP,762.92,Dr. Babasaheb Ambedkar International Airport (NAG),178.31,MMLP Nagpur (Sindi),199.82,Vedadri Terminal,438.42,FCI FSD Durg,61.91
FOREST,Rajnandgaon,408,51,village,543,17.91,731A,472.09,PANIAJOB,34.98,Sindi,173.9,Visakhapatnam Port,441.72,ICD Raipur,114.13,Sunauli ICP,769.74,Dr. Babasaheb Ambedkar International Airport (NAG),158.58,MMLP Nagpur (Sindi),180.14,Vedadri Terminal,436.82,FCI FSD Durg,79.17
FOREST,Rajnandgaon,408,51,village,543,16.33,731A,472.04,PANIAJOB,35.54,Sindi,171.73,Visakhapatnam Port,443.25,ICD Raipur,116.09,Sunauli ICP,770.34,Dr. Babasaheb Ambedkar International Airport (NAG),156.39,MMLP Nagpur (Sindi),178.01,Vedadri Terminal,436.89,FCI FSD Durg,81.06
FOREST,Rajnandgaon,408,51,village,53,19.96,731A,470.0,MUSRA,31.39,Nipania,166.31,Visakhapatnam Port,432.12,ICD Raipur,97.72,Sunauli ICP,762.51,Dr. Babasaheb Ambedkar International Airport (NAG),175.49,MMLP Nagpur (Sindi),197.37,Vedadri Terminal,439.52,FCI FSD Durg,63.4
FOREST,Rajnandgaon,408,51,village,53,20.05,731A,469.94,BAKAL,29.38,Nipania,162.74,Visakhapatnam Port,429.33,ICD Raipur,93.55,Sunauli ICP,760.99,Dr. Babasaheb Ambedkar International Airport (NAG),180.07,MMLP Nagpur (Sindi),201.93,Vedadri Terminal,439.98,FCI FSD Durg,59.54
Ban Nawagaon R.F.,Rajnandgaon,408,51,village,53,25.64,731A,475.04,BAKAL,31.83,Nipania,161.39,Visakhapatnam Port,421.46,ICD Raipur,90.42,Sunauli ICP,763.82,Dr. Babasaheb Ambedkar International Airport (NAG),186.95,MMLP Nagpur (Sindi),207.46,Vedadri Terminal,435.59,FCI FSD Durg,57.76
FOREST,Rajnandgaon,408,51,village,53,17.03,731A,466.99,MUSRA,27.7,Nipania,162.51,Visakhapatnam Port,432.98,ICD Raipur,94.24,Sunauli ICP,758.89,Dr. Babasaheb Ambedkar International Airport (NAG),177.64,MMLP Nagpur (Sindi),200.3,Vedadri Terminal,442.72,FCI FSD Durg,59.73
FOREST,Rajnandgaon,408,51,village,53,14.68,731A,464.71,MUSRA,26.17,Nipania,162.23,Visakhapatnam Port,435.71,ICD Raipur,94.69,Sunauli ICP,757.19,Dr. Babasaheb Ambedkar International Airport (NAG),175.97,MMLP Nagpur (Sindi),199.26,Vedadri Terminal,444.88,FCI FSD Durg,59.87
FOREST,Rajnandgaon,408,51,village,53,13.5,731A,464.58,PANIAJOB,26.25,Nipania,169.65,Visakhapatnam Port,441.82,ICD Raipur,103.46,Sunauli ICP,760.05,Dr. Babasaheb Ambedkar International Airport (NAG),166.44,MMLP Nagpur (Sindi),189.96,Vedadri Terminal,444.47,FCI FSD Durg,68.26
FOREST,Rajnandgaon,408,51,village,53,14.74,731A,464.76,PANIAJOB,28.14,Kalmeshwar,172.81,Visakhapatnam Port,447.53,ICD Raipur,111.79,Sunauli ICP,762.93,Dr. Babasaheb Ambedkar International Airport (NAG),157.56,MMLP Nagpur (Sindi),181.29,Vedadri Terminal,444.15,FCI FSD Durg,76.37
FOREST,Rajnandgaon,408,51,village,53,14.41,731A,464.3,PANIAJOB,27.9,Kalmeshwar,172.2,Visakhapatnam Port,448.26,ICD Raipur,112.14,Sunauli ICP,762.66,Dr. Babasaheb Ambedkar International Airport (NAG),156.98,MMLP Nagpur (Sindi),180.87,Vedadri Terminal,444.62,FCI FSD Durg,76.69
FOREST,Rajnandgaon,408,51,village,53,13.11,731A,463.24,PANIAJOB,26.45,Kalmeshwar,173.42,Visakhapatnam Port,448.14,ICD Raipur,110.51,Sunauli ICP,761.24,Dr. Babasaheb Ambedkar International Airport (NAG),158.3,MMLP Nagpur (Sindi),182.44,Vedadri Terminal,445.67,FCI FSD Durg,75.03
FOREST,Rajnandgaon,408,51,village,53,12.8,731A,463.51,PANIAJOB,25.83,Nipania,172.9,Visakhapatnam Port,445.82,ICD Raipur,107.63,Sunauli ICP,760.54,Dr. Babasaheb Ambedkar International Airport (NAG),161.49,MMLP Nagpur (Sindi),185.46,Vedadri Terminal,445.42,FCI FSD Durg,72.23
FOREST,Rajnandgaon,408,51,village,53,11.97,731A,462.4,PANIAJOB,24.15,Nipania,165.66,Visakhapatnam Port,441.35,ICD Raipur,99.53,Sunauli ICP,756.94,Dr. Babasaheb Ambedkar International Airport (NAG),169.69,MMLP Nagpur (Sindi),193.73,Vedadri Terminal,446.79,FCI FSD Durg,64.28
FOREST,Rajnandgaon,408,51,village,53,11.99,731A,462.06,PANIAJOB,27.49,Kalmeshwar,168.21,Visakhapatnam Port,452.46,ICD Raipur,114.9,Sunauli ICP,761.65,Dr. Babasaheb Ambedkar International Airport (NAG),153.16,MMLP Nagpur (Sindi),177.84,Vedadri Terminal,446.91,FCI FSD Durg,79.3
FOREST,Rajnandgaon,408,51,village,53,10.84,731A,460.77,MUSRA,21.6,Nipania,157.93,Visakhapatnam Port,437.38,ICD Raipur,91.01,Sunauli ICP,752.71,Dr. Babasaheb Ambedkar International Airport (NAG),178.11,MMLP Nagpur (Sindi),202.38,Vedadri Terminal,449.0,FCI FSD Durg,55.93
FOREST,Rajnandgaon,408,51,village,53,9.79,731A,459.48,PANIAJOB,21.57,Nipania,162.13,Visakhapatnam Port,442.24,ICD Raipur,96.43,Sunauli ICP,753.47,Dr. Babasaheb Ambedkar International Airport (NAG),171.8,MMLP Nagpur (Sindi),196.56,Vedadri Terminal,449.83,FCI FSD Durg,61.05
FOREST,Rajnandgaon,408,51,village,53,9.95,731A,458.22,BAKAL,14.28,Nipania,146.58,Visakhapatnam Port,432.22,ICD Raipur,78.5,Sunauli ICP,746.25,Dr. Babasaheb Ambedkar International Airport (NAG),190.37,MMLP Nagpur (Sindi),215.06,Talcher Terminal,440.82,FCI FSD Durg,43.75
FOREST,Rajnandgaon,408,51,village,53,6.52,731A,456.44,MUSRA,17.69,Nipania,155.24,Visakhapatnam Port,440.78,ICD Raipur,89.46,Sunauli ICP,748.58,Dr. Babasaheb Ambedkar International Airport (NAG),178.03,MMLP Nagpur (Sindi),203.42,Talcher Terminal,453.06,FCI FSD Durg,54.04
FOREST,Rajnandgaon,408,51,village,53,3.37,731A,453.25,MUSRA,14.43,Nipania,152.54,Visakhapatnam Port,442.74,ICD Raipur,87.53,Sunauli ICP,745.23,Dr. Babasaheb Ambedkar International Airport (NAG),178.99,MMLP Nagpur (Sindi),205.16,Talcher Terminal,451.96,FCI FSD Durg,51.95
FOREST,Rajnandgaon,408,51,village,53,5.53,731A,455.11,MUSRA,14.92,Nipania,151.47,Visakhapatnam Port,439.66,ICD Raipur,85.53,Sunauli ICP,746.12,Dr. Babasaheb Ambedkar International Airport (NAG),181.7,MMLP Nagpur (Sindi),207.33,Talcher Terminal,449.32,FCI FSD Durg,50.11
Ghoghre,Rajnandgaon,408,440885,village,53,5.12,731A,455.66,PANIAJOB,18.12,Nipania,167.91,Visakhapatnam Port,451.48,ICD Raipur,104.63,Sunauli ICP,752.92,Dr. Babasaheb Ambedkar International Airport (NAG),161.86,MMLP Nagpur (Sindi),188.0,Vedadri Terminal,453.28,FCI FSD Durg,68.93
Buchi Bharda,Rajnandgaon,408,440835,village,53,8.39,731A,453.81,PARMALKASA,11.44,Nipania,125.95,Visakhapatnam Port,424.07,ICD Raipur,55.44,Sunauli ICP,734.23,Dr. Babasaheb Ambedkar International Airport (NAG),213.02,MMLP Nagpur (Sindi),238.49,Talcher Terminal,417.91,FCI FSD Durg,22.37
Bhandarpur,Rajnandgaon,408,440875,village,53,1.26,731A,451.41,PANIAJOB,14.48,Nipania,166.29,Visakhapatnam Port,455.33,ICD Raipur,104.36,Sunauli ICP,749.17,Dr. Babasaheb Ambedkar International Airport (NAG),161.04,MMLP Nagpur (Sindi),188.37,Vedadri Terminal,457.52,FCI FSD Durg,68.6
Bharri Tola,Rajnandgaon,408,440942,village,53,3.12,731A,452.69,BORTALAO,18.45,Kalmeshwar,168.92,Visakhapatnam Port,458.51,ICD Raipur,110.8,Sunauli ICP,752.32,Dr. Babasaheb Ambedkar International Airport (NAG),154.66,MMLP Nagpur (Sindi),181.97,Vedadri Terminal,456.25,FCI FSD Durg,75.04
Pendarwani,Rajnandgaon,408,441114,village,53,1.99,731A,451.38,MUSRA,10.38,Nipania,146.39,Visakhapatnam Port,440.64,ICD Raipur,81.03,Sunauli ICP,741.42,Dr. Babasaheb Ambedkar International Airport (NAG),185.2,MMLP Nagpur (Sindi),211.65,Talcher Terminal,445.71,FCI FSD Durg,45.45
Ranipur Khadkhadi,Rajnandgaon,408,440917,village,53,1.88,731A,452.6,BORTALAO,20.3,Kalmeshwar,163.94,Visakhapatnam Port,461.93,ICD Raipur,115.58,Sunauli ICP,753.73,Dr. Babasaheb Ambedkar International Airport (NAG),149.69,MMLP Nagpur (Sindi),177.31,Vedadri Terminal,456.48,FCI FSD Durg,79.82
Gatatola,Rajnandgaon,408,441122,village,53,2.13,731A,451.78,MUSRA,12.2,Nipania,150.14,Visakhapatnam Port,442.8,ICD Raipur,85.29,Sunauli ICP,743.22,Dr. Babasaheb Ambedkar International Airport (NAG),180.88,MMLP Nagpur (Sindi),207.36,Talcher Terminal,450.03,FCI FSD Durg,49.67
Rampur,Rajnandgaon,408,441102,village,53,3.18,731A,451.02,BAKAL,7.03,Nipania,137.94,Visakhapatnam Port,435.3,ICD Raipur,71.12,Sunauli ICP,737.67,Dr. Babasaheb Ambedkar International Airport (NAG),195.39,MMLP Nagpur (Sindi),221.69,Talcher Terminal,435.52,FCI FSD Durg,35.78
