village,district,district_code,village_code,unit,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km
Kallugudde,Chikkamagaluru,570,609035,village,Chikkamanglur,50.71,New Makardhokda,68.01,New Mangalore Port,68.01,ICD Mangalore (Panambur),66.95,Rupaidiha ICP,1748.11,Mangaluru International Airport (IXE),60.67,MMLP Bengaluru (Muddalinganahalli),225.92,Kottapuram Terminal,358.62,FCI Depot Mysuru,182.12
Kulur,Chikkamagaluru,570,609023,village,Chikkamanglur,48.16,New Makardhokda,76.29,New Mangalore Port,76.29,ICD Mangalore (Panambur),75.33,Rupaidiha ICP,1738.84,Mangaluru International Airport (IXE),69.02,MMLP Bengaluru (Muddalinganahalli),223.42,Kottapuram Terminal,365.97,FCI Depot Mysuru,184.83
Lokanathapura,Chikkamagaluru,570,609019,village,Chikkamanglur,47.81,New Makardhokda,80.45,New Mangalore Port,80.45,ICD Mangalore (Panambur),79.54,Rupaidiha ICP,1734.13,Mangaluru International Airport (IXE),73.22,MMLP Bengaluru (Muddalinganahalli),222.59,Kottapuram Terminal,369.91,FCI Depot Mysuru,186.65
Megur,Chikkamagaluru,570,609034,village,Bantawala,54.83,New Makardhokda,64.61,New Mangalore Port,64.61,ICD Mangalore (Panambur),63.62,Rupaidiha ICP,1749.71,Mangaluru International Airport (IXE),57.31,MMLP Bengaluru (Muddalinganahalli),230.15,Kottapuram Terminal,359.59,FCI Depot Mysuru,185.38
Murugadde,Chikkamagaluru,570,609028,village,Chikkamanglur,45.4,New Makardhokda,77.13,New Mangalore Port,77.13,ICD Mangalore (Panambur),76.11,Rupaidiha ICP,1739.52,Mangaluru International Airport (IXE),69.82,MMLP Bengaluru (Muddalinganahalli),220.73,Kottapuram Terminal,363.82,FCI Depot Mysuru,181.91
Sthirur,Chikkamagaluru,570,609042,village,Chikkamanglur,42.39,New Makardhokda,75.82,New Mangalore Port,75.82,ICD Mangalore (Panambur),74.68,Rupaidiha ICP,1743.61,Mangaluru International Airport (IXE),68.44,MMLP Bengaluru (Muddalinganahalli),217.75,Kottapuram Terminal,358.25,FCI Depot Mysuru,176.77
Yelemadalu,Chikkamagaluru,570,609027,village,Chikkamanglur,43.53,New Makardhokda,79.05,New Mangalore Port,79.05,ICD Mangalore (Panambur),78.01,Rupaidiha ICP,1738.31,Mangaluru International Airport (IXE),71.73,MMLP Bengaluru (Muddalinganahalli),218.81,Kottapuram Terminal,363.88,FCI Depot Mysuru,180.77
Ambinakodige,Chikkamagaluru,570,609899,village,Chikkamanglur,41.62,New Makardhokda,71.83,New Mangalore Port,71.83,ICD Mangalore (Panambur),70.53,Rupaidiha ICP,1751.75,Mangaluru International Airport (IXE),64.45,MMLP Bengaluru (Muddalinganahalli),215.85,Kottapuram Terminal,349.31,FCI Depot Mysuru,170.28
Hemmakki,Chikkamagaluru,570,609900,village,Chikkamanglur,39.01,New Makardhokda,73.78,New Mangalore Port,73.78,ICD Mangalore (Panambur),72.43,Rupaidiha ICP,1751.86,Mangaluru International Airport (IXE),66.42,MMLP Bengaluru (Muddalinganahalli),212.97,Kottapuram Terminal,347.58,FCI Depot Mysuru,167.41
Hornadu,Chikkamagaluru,570,609894,village,Chikkamanglur,47.8,New Makardhokda,67.93,New Mangalore Port,67.93,ICD Mangalore (Panambur),66.76,Rupaidiha ICP,1751.02,Mangaluru International Airport (IXE),60.54,MMLP Bengaluru (Muddalinganahalli),222.57,Kottapuram Terminal,353.87,FCI Depot Mysuru,177.25
Idkani,Chikkamagaluru,570,609904,village,Chikkamanglur,36.99,New Makardhokda,75.31,New Mangalore Port,75.31,ICD Mangalore (Panambur),73.93,Rupaidiha ICP,1752.15,Mangaluru International Airport (IXE),67.97,MMLP Bengaluru (Muddalinganahalli),210.63,Kottapuram Terminal,346.0,FCI Depot Mysuru,164.96
K.Kelagur,Chikkamagaluru,570,609901,village,Chikkamanglur,41.93,New Makardhokda,71.06,New Mangalore Port,71.06,ICD Mangalore (Panambur),69.74,Rupaidiha ICP,1753.12,Mangaluru International Airport (IXE),63.69,MMLP Bengaluru (Muddalinganahalli),215.84,Kottapuram Terminal,347.96,FCI Depot Mysuru,169.47
Kalakodu,Chikkamagaluru,570,609893,village,Bantawala,49.71,New Makardhokda,61.01,New Mangalore Port,61.01,ICD Mangalore (Panambur),59.89,Rupaidiha ICP,1755.46,Mangaluru International Airport (IXE),53.65,MMLP Bengaluru (Muddalinganahalli),229.19,Kottapuram Terminal,353.48,FCI Depot Mysuru,181.32
Marasanige,Chikkamagaluru,570,609902,village,Chikkamanglur,44.57,New Makardhokda,67.37,New Mangalore Port,67.37,ICD Mangalore (Panambur),65.97,Rupaidiha ICP,1758.42,Mangaluru International Airport (IXE),60.04,MMLP Bengaluru (Muddalinganahalli),217.1,Kottapuram Terminal,343.44,FCI Depot Mysuru,167.66
Samse,Chikkamagaluru,570,609892,village,Bantawala,46.03,New Makardhokda,59.38,New Mangalore Port,59.38,ICD Mangalore (Panambur),58.1,Rupaidiha ICP,1760.54,Mangaluru International Airport (IXE),51.99,MMLP Bengaluru (Muddalinganahalli),226.74,Kottapuram Terminal,347.03,FCI Depot Mysuru,176.1
Thalagodu,Chikkamagaluru,570,609897,village,Chikkamanglur,42.08,New Makardhokda,72.44,New Mangalore Port,72.44,ICD Mangalore (Panambur),71.19,Rupaidiha ICP,1749.68,Mangaluru International Airport (IXE),65.05,MMLP Bengaluru (Muddalinganahalli),216.78,Kottapuram Terminal,351.85,FCI Depot Mysuru,172.37
Thanudi,Chikkamagaluru,570,609896,village,Chikkamanglur,38.95,New Makardhokda,76.11,New Mangalore Port,76.11,ICD Mangalore (Panambur),74.86,Rupaidiha ICP,1746.74,Mangaluru International Airport (IXE),68.72,MMLP Bengaluru (Muddalinganahalli),213.95,Kottapuram Terminal,353.13,FCI Depot Mysuru,171.34
Thotadur,Chikkamagaluru,570,609895,village,Chikkamanglur,42.91,New Makardhokda,72.97,New Mangalore Port,72.97,ICD Mangalore (Panambur),71.77,Rupaidiha ICP,1747.67,Mangaluru International Airport (IXE),65.58,MMLP Bengaluru (Muddalinganahalli),217.95,Kottapuram Terminal,354.46,FCI Depot Mysuru,174.65
Edur,Chikkamagaluru,570,609903,village,Chikkamanglur,42.69,New Makardhokda,69.62,New Mangalore Port,69.62,ICD Mangalore (Panambur),68.25,Rupaidiha ICP,1755.72,Mangaluru International Airport (IXE),62.26,MMLP Bengaluru (Muddalinganahalli),215.9,Kottapuram Terminal,345.43,FCI Depot Mysuru,168.03
Aduvalli,Chikkamagaluru,570,609092,village,Chikkamanglur,36.51,New Makardhokda,92.02,New Mangalore Port,92.02,ICD Mangalore (Panambur),90.97,Rupaidiha ICP,1727.46,Mangaluru International Airport (IXE),84.69,MMLP Bengaluru (Muddalinganahalli),210.0,Kottapuram Terminal,369.34,FCI Depot Mysuru,178.88
Aralikoppa,Chikkamagaluru,570,609084,village,Masarahalli,38.47,New Makardhokda,99.07,New Mangalore Port,99.07,ICD Mangalore (Panambur),98.19,Rupaidiha ICP,1716.74,Mangaluru International Airport (IXE),91.87,MMLP Bengaluru (Muddalinganahalli),213.52,Kottapuram Terminal,381.01,FCI Depot Mysuru,188.16
Bale,Chikkamagaluru,570,609085,village,Masarahalli,37.37,Wadi,99.14,New Mangalore Port,100.22,ICD Mangalore (Panambur),99.3,Rupaidiha ICP,1716.75,Mangaluru International Airport (IXE),92.98,MMLP Bengaluru (Muddalinganahalli),210.96,Kottapuram Terminal,379.69,FCI Depot Mysuru,185.91
Bannur,Chikkamagaluru,570,609099,village,Chikkamanglur,32.9,New Makardhokda,83.15,New Mangalore Port,83.15,ICD Mangalore (Panambur),81.9,Rupaidiha ICP,1741.45,Mangaluru International Airport (IXE),75.76,MMLP Bengaluru (Muddalinganahalli),208.25,Kottapuram Terminal,355.16,FCI Depot Mysuru,169.05
Bellur,Chikkamagaluru,570,609077,village,Shimoga,38.77,New Makardhokda,99.59,New Mangalore Port,99.59,ICD Mangalore (Panambur),98.85,Rupaidiha ICP,1713.01,Mangaluru International Airport (IXE),92.56,MMLP Bengaluru (Muddalinganahalli),220.4,Kottapuram Terminal,387.95,FCI Depot Hubballi,195.03
Davana,Chikkamagaluru,570,609090,village,Chikkamanglur,41.32,New Makardhokda,92.71,New Mangalore Port,92.71,ICD Mangalore (Panambur),91.75,Rupaidiha ICP,1724.18,Mangaluru International Airport (IXE),85.44,MMLP Bengaluru (Muddalinganahalli),213.8,Kottapuram Terminal,374.36,FCI Depot Mysuru,184.18
Gubbiga,Chikkamagaluru,570,609082,village,Masarahalli,39.03,New Makardhokda,98.79,New Mangalore Port,98.79,ICD Mangalore (Panambur),97.97,Rupaidiha ICP,1715.54,Mangaluru International Airport (IXE),91.66,MMLP Bengaluru (Muddalinganahalli),216.62,Kottapuram Terminal,383.7,FCI Depot Mysuru,191.55
Halsur,Chikkamagaluru,570,609100,village,Chikkamanglur,35.96,New Makardhokda,80.01,New Mangalore Port,80.01,ICD Mangalore (Panambur),78.77,Rupaidiha ICP,1743.35,Mangaluru International Airport (IXE),72.62,MMLP Bengaluru (Muddalinganahalli),211.24,Kottapuram Terminal,354.92,FCI Depot Mysuru,170.74
Alehalli,Chikkamagaluru,570,609091,village,Chikkamanglur,37.47,New Makardhokda,95.59,New Mangalore Port,95.59,ICD Mangalore (Panambur),94.58,Rupaidiha ICP,1723.23,Mangaluru International Airport (IXE),88.29,MMLP Bengaluru (Muddalinganahalli),209.53,Kottapuram Terminal,373.02,FCI Depot Mysuru,180.91
Haravari,Chikkamagaluru,570,609089,village,Chikkamanglur,43.66,New Makardhokda,89.91,New Mangalore Port,89.91,ICD Mangalore (Panambur),88.99,Rupaidiha ICP,1725.9,Mangaluru International Airport (IXE),82.67,MMLP Bengaluru (Muddalinganahalli),216.71,Kottapuram Terminal,374.31,FCI Depot Mysuru,185.83
Hathbur,Chikkamagaluru,570,609076,village,Shimoga,37.38,Wadi,100.49,New Mangalore Port,100.82,ICD Mangalore (Panambur),100.1,Rupaidiha ICP,1711.54,Mangaluru International Airport (IXE),93.81,MMLP Bengaluru (Muddalinganahalli),220.68,Kottapuram Terminal,389.4,FCI Depot Hubballi,193.55
Echikere,Chikkamagaluru,570,609083,village,Masarahalli,35.76,Wadi,97.93,New Mangalore Port,101.99,ICD Mangalore (Panambur),101.15,Rupaidiha ICP,1712.94,Mangaluru International Airport (IXE),94.84,MMLP Bengaluru (Muddalinganahalli),214.39,Kottapuram Terminal,384.88,FCI Depot Mysuru,191.06
Kamalapura,Chikkamagaluru,570,609079,village,Bhadravati,41.99,New Makardhokda,96.28,New Mangalore Port,96.28,ICD Mangalore (Panambur),95.51,Rupaidiha ICP,1716.57,Mangaluru International Airport (IXE),89.21,MMLP Bengaluru (Muddalinganahalli),220.72,Kottapuram Terminal,384.93,FCI Depot Mysuru,194.61
Kanur,Chikkamagaluru,570,609087,village,Masarahalli,44.15,New Makardhokda,93.4,New Mangalore Port,93.4,ICD Mangalore (Panambur),92.52,Rupaidiha ICP,1721.76,Mangaluru International Airport (IXE),86.2,MMLP Bengaluru (Muddalinganahalli),216.68,Kottapuram Terminal,378.09,FCI Depot Mysuru,188.13
Karehadlu,Chikkamagaluru,570,609098,village,Chikkamanglur,33.83,New Makardhokda,85.01,New Mangalore Port,85.01,ICD Mangalore (Panambur),83.82,Rupaidiha ICP,1737.74,Mangaluru International Airport (IXE),77.62,MMLP Bengaluru (Muddalinganahalli),209.17,Kottapuram Terminal,359.2,FCI Depot Mysuru,172.1
Kolale,Chikkamagaluru,570,609095,village,Chikkamanglur,34.97,New Makardhokda,89.43,New Mangalore Port,89.43,ICD Mangalore (Panambur),88.33,Rupaidiha ICP,1731.29,Mangaluru International Airport (IXE),82.07,MMLP Bengaluru (Muddalinganahalli),209.44,Kottapuram Terminal,365.46,FCI Depot Mysuru,176.13
Konodi,Chikkamagaluru,570,609078,village,Bhadravati,39.96,New Makardhokda,98.35,New Mangalore Port,98.35,ICD Mangalore (Panambur),97.59,Rupaidiha ICP,1714.55,Mangaluru International Airport (IXE),91.29,MMLP Bengaluru (Muddalinganahalli),219.98,Kottapuram Terminal,386.34,FCI Depot Mysuru,195.06
Magundi,Chikkamagaluru,570,609101,village,Chikkamanglur,34.26,New Makardhokda,79.46,New Mangalore Port,79.46,ICD Mangalore (Panambur),78.15,Rupaidiha ICP,1746.64,Mangaluru International Airport (IXE),72.09,MMLP Bengaluru (Muddalinganahalli),209.05,Kottapuram Terminal,350.55,FCI Depot Mysuru,166.72
Mallandaru,Chikkamagaluru,570,609075,village,Shimoga,34.45,Wadi,98.74,New Mangalore Port,103.42,ICD Mangalore (Panambur),102.73,Rupaidiha ICP,1708.29,Mangaluru International Airport (IXE),96.46,MMLP Bengaluru (Muddalinganahalli),221.8,Kottapuram Terminal,392.86,FCI Depot Hubballi,190.07
Megaramakki,Chikkamagaluru,570,609094,village,Chikkamanglur,38.12,New Makardhokda,86.67,New Mangalore Port,86.67,ICD Mangalore (Panambur),85.61,Rupaidiha ICP,1732.5,Mangaluru International Airport (IXE),79.33,MMLP Bengaluru (Muddalinganahalli),212.78,Kottapuram Terminal,366.08,FCI Depot Mysuru,178.48
Muduguni,Chikkamagaluru,570,609096,village,Chikkamanglur,33.7,New Makardhokda,87.76,New Mangalore Port,87.76,ICD Mangalore (Panambur),86.61,Rupaidiha ICP,1734.19,Mangaluru International Airport (IXE),80.39,MMLP Bengaluru (Muddalinganahalli),208.69,Kottapuram Terminal,362.34,FCI Depot Mysuru,173.75
Shedagaru,Chikkamagaluru,570,609081,village,Masarahalli,41.11,New Makardhokda,96.87,New Mangalore Port,96.87,ICD Mangalore (Panambur),96.06,Rupaidiha ICP,1716.87,Mangaluru International Airport (IXE),89.75,MMLP Bengaluru (Muddalinganahalli),218.49,Kottapuram Terminal,383.48,FCI Depot Mysuru,192.47
Sankse,Chikkamagaluru,570,609086,village,Masarahalli,41.78,New Makardhokda,95.84,New Mangalore Port,95.84,ICD Mangalore (Panambur),94.98,Rupaidiha ICP,1718.96,Mangaluru International Airport (IXE),88.67,MMLP Bengaluru (Muddalinganahalli),216.55,Kottapuram Terminal,380.57,FCI Depot Mysuru,189.58
Seethur,Chikkamagaluru,570,609080,village,Bhadravati,43.37,New Makardhokda,94.81,New Mangalore Port,94.81,ICD Mangalore (Panambur),94.03,Rupaidiha ICP,1718.22,Mangaluru International Airport (IXE),87.73,MMLP Bengaluru (Muddalinganahalli),220.68,Kottapuram Terminal,383.42,FCI Depot Mysuru,193.66
Vaggade,Chikkamagaluru,570,609088,village,Masarahalli,41.47,New Makardhokda,96.14,New Mangalore Port,96.14,ICD Mangalore (Panambur),95.21,Rupaidiha ICP,1720.58,Mangaluru International Airport (IXE),88.9,MMLP Bengaluru (Muddalinganahalli),212.81,Kottapuram Terminal,377.14,FCI Depot Mysuru,185.34
Balekoppa,Chikkamagaluru,570,609057,village,Masarahalli,31.47,Wadi,93.67,New Mangalore Port,106.47,ICD Mangalore (Panambur),105.65,Rupaidiha ICP,1708.47,Mangaluru International Airport (IXE),99.34,MMLP Bengaluru (Muddalinganahalli),213.11,Kottapuram Terminal,388.22,FCI Depot Mysuru,192.47
Bilalkoppa,Chikkamagaluru,570,609068,village,Tarikere Junction,30.23,Wadi,91.86,New Mangalore Port,107.43,ICD Mangalore (Panambur),106.47,Rupaidiha ICP,1711.34,Mangaluru International Airport (IXE),100.16,MMLP Bengaluru (Muddalinganahalli),205.38,Kottapuram Terminal,381.81,FCI Depot Mysuru,184.22
Byrapura,Chikkamagaluru,570,609048,village,Bhadravati,17.16,Wadi,79.45,New Mangalore Port,120.92,ICD Mangalore (Panambur),120.08,Rupaidiha ICP,1695.44,Mangaluru International Airport (IXE),113.77,MMLP Bengaluru (Muddalinganahalli),206.59,Kottapuram Terminal,396.54,FCI Depot Hubballi,186.9
Dandubittahara,Chikkamagaluru,570,609071,village,Tarikere Junction,19.34,Wadi,82.34,New Mangalore Port,117.52,ICD Mangalore (Panambur),116.44,Rupaidiha ICP,1706.92,Mangaluru International Airport (IXE),110.17,MMLP Bengaluru (Muddalinganahalli),192.97,Kottapuram Terminal,379.98,FCI Depot Mysuru,176.54
GOLIKOPPA,Chikkamagaluru,570,654857,village,Bhadravati,25.02,Wadi,87.39,New Mangalore Port,113.1,ICD Mangalore (Panambur),112.29,Rupaidiha ICP,1702.0,Mangaluru International Airport (IXE),105.98,MMLP Bengaluru (Muddalinganahalli),211.12,Kottapuram Terminal,392.98,FCI Depot Hubballi,189.93
Handur,Chikkamagaluru,570,609067,village,Masarahalli,30.48,Wadi,92.23,New Mangalore Port,107.14,ICD Mangalore (Panambur),106.21,Rupaidiha ICP,1710.67,Mangaluru International Airport (IXE),99.9,MMLP Bengaluru (Muddalinganahalli),207.19,Kottapuram Terminal,383.31,FCI Depot Mysuru,186.16
Aramballi,Chikkamagaluru,570,609052,village,Bhadravati,27.69,Wadi,90.32,New Mangalore Port,110.72,ICD Mangalore (Panambur),109.95,Rupaidiha ICP,1703.19,Mangaluru International Airport (IXE),103.65,MMLP Bengaluru (Muddalinganahalli),214.46,Kottapuram Terminal,393.58,FCI Depot Hubballi,189.21
Hebbe,Chikkamagaluru,570,609074,village,Tarikere Junction,32.35,Wadi,95.02,New Mangalore Port,104.46,ICD Mangalore (Panambur),103.42,Rupaidiha ICP,1716.62,Mangaluru International Airport (IXE),97.13,MMLP Bengaluru (Muddalinganahalli),202.66,Kottapuram Terminal,375.68,FCI Depot Mysuru,178.79
Hiluvalli,Chikkamagaluru,570,609062,village,Masarahalli,31.54,Wadi,93.68,New Mangalore Port,106.09,ICD Mangalore (Panambur),105.23,Rupaidiha ICP,1709.77,Mangaluru International Airport (IXE),98.92,MMLP Bengaluru (Muddalinganahalli),211.27,Kottapuram Terminal,386.14,FCI Depot Mysuru,190.16
Honnekudige,Chikkamagaluru,570,609066,village,Tarikere Junction,32.78,Wadi,94.54,New Mangalore Port,104.75,ICD Mangalore (Panambur),103.79,Rupaidiha ICP,1713.78,Mangaluru International Airport (IXE),97.48,MMLP Bengaluru (Muddalinganahalli),206.69,Kottapuram Terminal,380.25,FCI Depot Mysuru,183.92
K.Kanabur,Chikkamagaluru,570,609047,village,Shimoga,22.7,Wadi,87.49,New Mangalore Port,115.34,ICD Mangalore (Panambur),114.65,Rupaidiha ICP,1697.13,Mangaluru International Airport (IXE),108.37,MMLP Bengaluru (Muddalinganahalli),217.28,Kottapuram Terminal,400.29,FCI Depot Hubballi,182.52
Kadahinabylu,Chikkamagaluru,570,609051,village,Bhadravati,31.29,Wadi,93.75,New Mangalore Port,106.95,ICD Mangalore (Panambur),106.16,Rupaidiha ICP,1707.02,Mangaluru International Airport (IXE),99.86,MMLP Bengaluru (Muddalinganahalli),215.19,Kottapuram Terminal,390.57,FCI Depot Hubballi,192.21
Kanive,Chikkamagaluru,570,609044,village,Shimoga,32.82,Wadi,98.99,New Mangalore Port,104.89,ICD Mangalore (Panambur),104.28,Rupaidiha ICP,1705.55,Mangaluru International Airport (IXE),98.05,MMLP Bengaluru (Muddalinganahalli),225.32,Kottapuram Terminal,397.12,FCI Depot Hubballi,185.91
Konakere,Chikkamagaluru,570,609045,village,Shimoga,31.38,Wadi,97.0,New Mangalore Port,106.3,ICD Mangalore (Panambur),105.66,Rupaidiha ICP,1704.72,Mangaluru International Airport (IXE),99.41,MMLP Bengaluru (Muddalinganahalli),223.21,Kottapuram Terminal,396.73,FCI Depot Hubballi,186.18
Kusabur,Chikkamagaluru,570,609049,village,Shimoga,25.13,Wadi,88.04,New Mangalore Port,113.65,ICD Mangalore (Panambur),112.91,Rupaidiha ICP,1699.79,Mangaluru International Airport (IXE),106.62,MMLP Bengaluru (Muddalinganahalli),215.0,Kottapuram Terminal,396.84,FCI Depot Hubballi,185.98
Lingapura,Chikkamagaluru,570,609055,village,Masarahalli,28.86,Wadi,91.01,New Mangalore Port,108.77,ICD Mangalore (Panambur),107.91,Rupaidiha ICP,1707.4,Mangaluru International Airport (IXE),101.6,MMLP Bengaluru (Muddalinganahalli),209.9,Kottapuram Terminal,387.58,FCI Depot Mysuru,190.34
Madaboor,Chikkamagaluru,570,609050,village,Shimoga,30.19,Wadi,94.06,New Mangalore Port,107.93,ICD Mangalore (Panambur),107.22,Rupaidiha ICP,1704.48,Mangaluru International Airport (IXE),100.94,MMLP Bengaluru (Muddalinganahalli),218.9,Kottapuram Terminal,394.7,FCI Depot Hubballi,188.08
MALALHOLE,Chikkamagaluru,570,654860,village,Masarahalli,24.62,Wadi,86.8,New Mangalore Port,113.06,ICD Mangalore (Panambur),112.19,Rupaidiha ICP,1703.46,Mangaluru International Airport (IXE),105.88,MMLP Bengaluru (Muddalinganahalli),208.06,Kottapuram Terminal,390.18,FCI Depot Mysuru,191.04
Mensur,Chikkamagaluru,570,609061,village,Masarahalli,33.07,Wadi,95.24,New Mangalore Port,104.65,ICD Mangalore (Panambur),103.8,Rupaidiha ICP,1710.71,Mangaluru International Airport (IXE),97.49,MMLP Bengaluru (Muddalinganahalli),212.74,Kottapuram Terminal,386.04,FCI Depot Mysuru,190.89
Muthinakoppa,Chikkamagaluru,570,609046,village,Shimoga,26.08,Wadi,91.12,New Mangalore Port,111.78,ICD Mangalore (Panambur),111.1,Rupaidiha ICP,1700.2,Mangaluru International Airport (IXE),104.83,MMLP Bengaluru (Muddalinganahalli),219.32,Kottapuram Terminal,398.65,FCI Depot Hubballi,184.12
Nagalapura,Chikkamagaluru,570,609064,village,Masarahalli,34.5,Wadi,96.57,New Mangalore Port,103.07,ICD Mangalore (Panambur),102.2,Rupaidiha ICP,1712.82,Mangaluru International Airport (IXE),95.89,MMLP Bengaluru (Muddalinganahalli),212.1,Kottapuram Terminal,383.82,FCI Depot Mysuru,189.14
Nandigave,Chikkamagaluru,570,609070,village,Tarikere Junction,27.81,Wadi,89.91,New Mangalore Port,109.39,ICD Mangalore (Panambur),108.4,Rupaidiha ICP,1710.72,Mangaluru International Airport (IXE),102.1,MMLP Bengaluru (Muddalinganahalli),202.45,Kottapuram Terminal,380.95,FCI Depot Mysuru,182.1
NELGADDI,Chikkamagaluru,570,654861,village,Bhadravati,22.0,Wadi,84.52,New Mangalore Port,116.16,ICD Mangalore (Panambur),115.36,Rupaidiha ICP,1699.0,Mangaluru International Airport (IXE),109.05,MMLP Bengaluru (Muddalinganahalli),210.29,Kottapuram Terminal,395.2,FCI Depot Hubballi,187.82
Nerlukoppa,Chikkamagaluru,570,609058,village,Shimoga,33.38,Wadi,96.16,New Mangalore Port,105.1,ICD Mangalore (Panambur),104.36,Rupaidiha ICP,1707.82,Mangaluru International Airport (IXE),98.07,MMLP Bengaluru (Muddalinganahalli),218.19,Kottapuram Terminal,391.4,FCI Depot Hubballi,191.41
Ravoor,Chikkamagaluru,570,609063,village,Masarahalli,29.87,Wadi,91.83,New Mangalore Port,107.68,ICD Mangalore (Panambur),106.77,Rupaidiha ICP,1709.4,Mangaluru International Airport (IXE),100.46,MMLP Bengaluru (Muddalinganahalli),208.42,Kottapuram Terminal,385.05,FCI Depot Mysuru,187.93
Salur,Chikkamagaluru,570,609069,village,Tarikere Junction,32.26,Wadi,94.39,New Mangalore Port,104.9,ICD Mangalore (Panambur),103.91,Rupaidiha ICP,1714.51,Mangaluru International Airport (IXE),97.61,MMLP Bengaluru (Muddalinganahalli),205.14,Kottapuram Terminal,378.81,FCI Depot Mysuru,182.16
