village,district,district_code,village_code,unit,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km
SIDHRAWAT,NUH,87,63278,village,Ramgarh,24.47,Palwal,57.06,Dahej Port,791.12,ICD Bawal,47.39,Rupaidiha ICP,418.09,Indira Gandhi International Airport (DEL),86.9,MMLP Sangrur,288.49,Varanasi Multi-Modal Terminal,648.02,FCI Depot Delhi (NCR),95.45
MANDHANA,MAHENDRAGARH,84,62260,village,Narnaul,4.67,Farukh Nagar,81.87,Dahej Port,773.88,ICD Bawal,42.8,Attari ICP,368.91,Indira Gandhi International Airport (DEL),108.87,MMLP Sangrur,244.58,Varanasi Multi-Modal Terminal,727.89,FCI Depot Delhi (NCR),121.1
THEKRAKA,NUH,87,63185,village,RUNDHI,21.14,Palwal,24.41,Dahej Port,824.38,ICD Ballabhgarh,39.16,Rupaidiha ICP,394.79,Indira Gandhi International Airport (DEL),58.76,MMLP Sangrur,271.97,Varanasi Multi-Modal Terminal,641.25,FCI Depot Delhi (NCR),65.27
DHAMALA,NUH,87,63270,village,Ramgarh,28.7,Palwal,53.11,Dahej Port,795.28,ICD Bawal,45.89,Rupaidiha ICP,415.85,Indira Gandhi International Airport (DEL),82.73,MMLP Sangrur,285.4,Varanasi Multi-Modal Terminal,648.11,FCI Depot Delhi (NCR),91.21
KANHAURA,REWARI,85,62390,village,Jatusana,12.12,Farukh Nagar,21.6,Dahej Port,833.02,ICD Garhi Harsaru,31.71,Attari ICP,351.93,Indira Gandhi International Airport (DEL),49.47,MMLP Sangrur,213.09,Varanasi Multi-Modal Terminal,705.32,FCI Depot Delhi (NCR),61.51
DHAUKIA,REWARI,85,62433,village,Kishangarh Balawas,3.74,Farukh Nagar,32.98,Dahej Port,819.15,ICD Bawal,23.35,Attari ICP,359.11,Indira Gandhi International Airport (DEL),60.34,MMLP Sangrur,222.74,Varanasi Multi-Modal Terminal,705.47,FCI Depot Delhi (NCR),72.57
MAHASAR,MAHENDRAGARH,84,62118,village,Ateli,6.65,Farukh Nagar,63.05,Dahej Port,793.51,ICD Bawal,31.48,Attari ICP,359.36,Indira Gandhi International Airport (DEL),90.53,MMLP Sangrur,230.57,Varanasi Multi-Modal Terminal,723.3,FCI Depot Delhi (NCR),102.76
NIMKHERA,NUH,87,63334,village,HODAL,28.77,Palwal,44.45,Dahej Port,803.22,ICD Bawal,58.55,Rupaidiha ICP,401.19,Indira Gandhi International Airport (DEL),82.28,MMLP Sangrur,291.96,Varanasi Multi-Modal Terminal,634.06,FCI Depot Delhi (NCR),89.11
CHANDANWAS,REWARI,85,62404,village,KHALILPUR,8.01,Farukh Nagar,23.6,Dahej Port,827.43,ICD Bawal,28.25,Attari ICP,359.1,Indira Gandhi International Airport (DEL),50.95,MMLP Sangrur,220.65,Varanasi Multi-Modal Terminal,700.46,FCI Depot Delhi (NCR),63.17
KALBA,MAHENDRAGARH,84,62321,village,Nizampur,15.98,Farukh Nagar,92.3,Dahej Port,760.53,ICD Bawal,48.62,Attari ICP,381.89,Indira Gandhi International Airport (DEL),118.39,MMLP Sangrur,258.92,Varanasi Multi-Modal Terminal,723.56,FCI Depot Jaipur,110.56
MUKANDPUR BASI,REWARI,85,62664,village,KARNAWAS,10.66,Farukh Nagar,39.91,Dahej Port,810.39,ICD Bawal,11.42,Attari ICP,382.64,Indira Gandhi International Airport (DEL),61.31,MMLP Sangrur,245.12,Varanasi Multi-Modal Terminal,684.33,FCI Depot Delhi (NCR),72.93
SARSADH,SONIPAT,76,59640,village,SARSADH,0.68,Naultha,20.85,Dahej Port,913.28,ICD Loni,71.39,Attari ICP,290.96,Indira Gandhi International Airport (DEL),77.75,MMLP Sangrur,142.02,Varanasi Multi-Modal Terminal,739.19,FCI FSD Safidon,25.22
MUKLAN,HISAR,80,60912,village,Charaud,6.41,Bhattu,45.74,Deendayal Port (Kandla),844.97,ICD Bawal,140.69,Attari ICP,243.9,Indira Gandhi International Airport (DEL),150.07,MMLP Sangrur,128.93,Varanasi Multi-Modal Terminal,821.18,FCI FSD Safidon,103.3
HANSAWAS KALAN,CHARKI DADRI,81,61548,village,Satnali,10.0,Lahli,63.72,Dahej Port,809.5,ICD Bawal,75.53,Attari ICP,314.81,Indira Gandhi International Airport (DEL),111.65,MMLP Sangrur,192.82,Varanasi Multi-Modal Terminal,766.63,FCI Depot Delhi (NCR),122.73
UDAIPUR KATARIA,MAHENDRAGARH,84,62320,village,Nizampur,17.21,Farukh Nagar,94.96,Dahej Port,757.59,ICD Bawal,50.78,Attari ICP,384.17,Jaipur International Airport (JAI),116.06,MMLP Sangrur,261.65,Varanasi Multi-Modal Terminal,723.4,FCI Depot Jaipur,107.57
BUDHERI,BHIWANI,81,61347,village,Parvezpur,5.94,Lahli,77.7,Deendayal Port (Kandla),807.43,ICD Bawal,99.99,Attari ICP,297.12,Indira Gandhi International Airport (DEL),133.97,MMLP Sangrur,183.21,Varanasi Multi-Modal Terminal,791.41,FCI FSD Safidon,129.76
Piwara,REWARI,85,62567,village,ANAJ MANDI,2.87,Farukh Nagar,36.31,Dahej Port,812.95,ICD Bawal,11.87,Attari ICP,373.54,Indira Gandhi International Airport (DEL),60.67,MMLP Sangrur,236.62,Varanasi Multi-Modal Terminal,692.96,FCI Depot Delhi (NCR),72.72
CHILAOLI,NUH,87,63051,village,JATAULA SAMPHKA,25.89,Farukh Nagar,34.01,Dahej Port,827.78,ICD Garhi Harsaru,28.67,Attari ICP,390.52,Indira Gandhi International Airport (DEL),44.53,MMLP Sangrur,248.62,Varanasi Multi-Modal Terminal,665.69,FCI Depot Delhi (NCR),54.57
DALAWAS,CHARKI DADRI,81,61532,village,Sohansra,16.71,Lahli,58.64,Dahej Port,816.31,ICD Bawal,79.18,Attari ICP,308.58,Indira Gandhi International Airport (DEL),110.48,MMLP Sangrur,185.71,Varanasi Multi-Modal Terminal,769.0,FCI FSD Safidon,116.77
HUDINA,MAHENDRAGARH,84,62193,village,Narnaul,10.36,Farukh Nagar,77.6,Dahej Port,784.37,ICD Bawal,46.41,Attari ICP,354.61,Indira Gandhi International Airport (DEL),105.34,MMLP Sangrur,230.3,Varanasi Multi-Modal Terminal,736.82,FCI Depot Delhi (NCR),117.53
KHNGAI,JHAJJAR,83,61827,village,Farukhnagar,16.75,Farukh Nagar,16.75,Dahej Port,858.59,ICD Garhi Harsaru,26.08,Attari ICP,341.37,Indira Gandhi International Airport (DEL),33.82,MMLP Sangrur,198.06,Varanasi Multi-Modal Terminal,704.03,FCI Depot Delhi (NCR),43.89
DALIAKI,REWARI,85,62563,village,ANAJ MANDI,3.56,Farukh Nagar,40.42,Dahej Port,809.16,ICD Bawal,10.39,Attari ICP,371.21,Indira Gandhi International Airport (DEL),65.79,MMLP Sangrur,235.58,Varanasi Multi-Modal Terminal,698.06,FCI Depot Delhi (NCR),77.92
MUNDHALIA,REWARI,85,62550,village,KUMBHAWAS MUNDA,2.01,Farukh Nagar,29.91,Dahej Port,819.53,ICD Bawal,18.96,Attari ICP,367.75,Indira Gandhi International Airport (DEL),55.48,MMLP Sangrur,230.03,Varanasi Multi-Modal Terminal,695.42,FCI Depot Delhi (NCR),67.66
GADHPURI,PALWAL,89,63620,village,ASAOTI,3.88,Palwal,12.46,Dahej Port,853.4,ICD Ballabhgarh,10.04,Rupaidiha ICP,378.88,Indira Gandhi International Airport (DEL),37.42,MMLP Sangrur,256.47,Varanasi Multi-Modal Terminal,640.72,FCI Depot Delhi (NCR),39.91
KALAKA,REWARI,85,62570,village,REWARI,4.16,Farukh Nagar,35.14,Dahej Port,814.14,ICD Bawal,12.93,Attari ICP,373.77,Indira Gandhi International Airport (DEL),59.28,MMLP Sangrur,236.53,Varanasi Multi-Modal Terminal,691.96,FCI Depot Delhi (NCR),71.31
MANGALI MOHBAT,HISAR,80,60943,village,Charaud,9.78,Bhattu,54.64,Deendayal Port (Kandla),848.07,ICD Bawal,132.07,Attari ICP,251.06,Indira Gandhi International Airport (DEL),140.24,MMLP Sangrur,131.62,Varanasi Multi-Modal Terminal,811.41,FCI FSD Safidon,96.41
DALUSINGH,REWARI,85,62713,village,MAJRI NANGAL,3.25,Farukh Nagar,54.39,Dahej Port,794.88,ICD Bawal,6.65,Attari ICP,382.56,Indira Gandhi International Airport (DEL),78.13,MMLP Sangrur,248.88,Varanasi Multi-Modal Terminal,694.77,FCI Depot Delhi (NCR),90.0
PABSARA,SONIPAT,76,59866,village,BAGPAT ROAD,9.64,Narela,12.57,Dahej Port,909.74,ICD Loni,21.89,Attari ICP,341.36,Indira Gandhi International Airport (DEL),41.35,MMLP Sangrur,191.18,Varanasi Multi-Modal Terminal,687.66,FCI Depot Delhi (NCR),34.52
JATWAS,MAHENDRAGARH,84,62019,village,Zarpur Pali,4.45,Farukh Nagar,71.23,Dahej Port,795.22,ICD Bawal,47.36,Attari ICP,345.21,Indira Gandhi International Airport (DEL),99.11,MMLP Sangrur,219.41,Varanasi Multi-Modal Terminal,739.49,FCI Depot Delhi (NCR),111.15
NATHUWAS,BHIWANI,81,61156,village,Bhiwani City,4.69,Lahli,24.59,Dahej Port,853.92,ICD Garhi Harsaru,83.45,Attari ICP,292.09,Indira Gandhi International Airport (DEL),91.83,MMLP Sangrur,158.29,Varanasi Multi-Modal Terminal,762.43,FCI FSD Safidon,78.42
ASAKI TAPPA,REWARI,85,62649,village,ANAJ MANDI,11.24,Farukh Nagar,37.93,Dahej Port,812.32,ICD Bawal,12.8,Attari ICP,381.37,Indira Gandhi International Airport (DEL),59.46,MMLP Sangrur,243.57,Varanasi Multi-Modal Terminal,684.55,FCI Depot Delhi (NCR),71.12
DALAKA,NUH,87,63063,village,PATLI,25.81,Farukh Nagar,33.37,Dahej Port,833.14,ICD Garhi Harsaru,26.17,Attari ICP,391.0,Indira Gandhi International Airport (DEL),40.11,MMLP Sangrur,248.13,Varanasi Multi-Modal Terminal,662.41,FCI Depot Delhi (NCR),49.56
KANMAJRA,REWARI,85,62559,village,REWARI,3.15,Farukh Nagar,37.39,Dahej Port,812.41,ICD Bawal,13.78,Attari ICP,368.44,Indira Gandhi International Airport (DEL),63.23,MMLP Sangrur,232.4,Varanasi Multi-Modal Terminal,699.09,FCI Depot Delhi (NCR),75.42
NAGAL,MAHENDRAGARH,84,62162,village,Ateli,0.71,Farukh Nagar,68.63,Dahej Port,786.47,ICD Bawal,32.37,Attari ICP,364.75,Indira Gandhi International Airport (DEL),95.76,MMLP Sangrur,237.07,Varanasi Multi-Modal Terminal,722.34,FCI Depot Delhi (NCR),108.0
GUDANA,CHARKI DADRI,81,61418,village,Nangal Degrota,17.17,Lahli,48.76,Dahej Port,821.18,ICD Bawal,67.01,Attari ICP,316.55,Indira Gandhi International Airport (DEL),95.7,MMLP Sangrur,188.84,Varanasi Multi-Modal Terminal,754.88,FCI Depot Delhi (NCR),106.58
JAJI,SONIPAT,76,59832,village,SANDAL KALAN,12.62,Narela,26.96,Dahej Port,904.67,ICD Loni,47.93,Attari ICP,314.69,Indira Gandhi International Airport (DEL),54.83,MMLP Sangrur,165.74,Varanasi Multi-Modal Terminal,716.41,FCI Depot Panipat,40.73
SORDA JADUD,BHIWANI,81,61340,village,Rampura Beri,5.23,Lahli,83.07,Deendayal Port (Kandla),804.23,ICD Bawal,106.46,Attari ICP,293.29,Indira Gandhi International Airport (DEL),140.51,MMLP Sangrur,182.1,Varanasi Multi-Modal Terminal,798.05,FCI FSD Safidon,133.23
IQBALPUR NANGLI,MAHENDRAGARH,84,62283,village,Narnaul,11.31,Farukh Nagar,84.95,Dahej Port,768.72,ICD Bawal,42.99,Attari ICP,375.73,Indira Gandhi International Airport (DEL),111.43,MMLP Sangrur,251.47,Varanasi Multi-Modal Terminal,723.88,FCI Depot Jaipur,118.86
PALRA,SONIPAT,76,59862,village,SUJRA,9.79,Narela,18.0,Dahej Port,915.35,ICD Loni,29.4,Attari ICP,334.95,Indira Gandhi International Airport (DEL),48.55,MMLP Sangrur,184.5,Varanasi Multi-Modal Terminal,693.19,FCI Depot Delhi (NCR),42.17
KILOI KHAS,ROHTAK,82,61660,village,MAKRAULI,7.25,Lahli,25.97,Dahej Port,887.21,ICD Garhi Harsaru,58.96,Attari ICP,310.25,Indira Gandhi International Airport (DEL),56.1,MMLP Sangrur,164.22,Varanasi Multi-Modal Terminal,726.33,FCI FSD Safidon,52.53
SHEKHPUR,NUH,87,63316,village,BANCHARI,32.52,Palwal,43.7,Dahej Port,804.04,ICD Bawal,51.08,Rupaidiha ICP,406.02,Indira Gandhi International Airport (DEL),77.43,MMLP Sangrur,285.06,Varanasi Multi-Modal Terminal,641.32,FCI Depot Delhi (NCR),84.98
SHERPUR KHADAR,FARIDABAD,88,63460,village,TUGLAKABAD CABIN,8.29,Noli,32.89,Dahej Port,877.05,ICD Tughlakabad,11.86,Rupaidiha ICP,368.34,Indira Gandhi International Airport (DEL),30.01,MMLP Sangrur,244.33,Varanasi Multi-Modal Terminal,642.71,FCI Depot Delhi (NCR),24.65
NANGAL KALIA,MAHENDRAGARH,84,62288,village,Nizampur,12.16,Farukh Nagar,91.21,Dahej Port,762.88,ICD Bawal,48.91,Attari ICP,377.58,Indira Gandhi International Airport (DEL),117.68,MMLP Sangrur,254.92,Varanasi Multi-Modal Terminal,726.86,FCI Depot Jaipur,113.58
JAILAF,MAHENDRAGARH,84,62203,village,Amarpur Jorasi,13.03,Farukh Nagar,85.36,Dahej Port,779.97,ICD Bawal,54.62,Attari ICP,351.91,Indira Gandhi International Airport (DEL),113.17,MMLP Sangrur,230.15,Varanasi Multi-Modal Terminal,744.26,FCI Depot Delhi (NCR),125.33
PALRI,CHARKI DADRI,81,61402,village,Nangal Degrota,13.66,Lahli,51.32,Dahej Port,817.0,ICD Bawal,56.51,Attari ICP,326.81,Indira Gandhi International Airport (DEL),89.67,MMLP Sangrur,197.81,Varanasi Multi-Modal Terminal,745.27,FCI Depot Delhi (NCR),101.01
KHARBALA,HISAR,80,61092,village,Jitakheri,18.43,Lahli,36.32,Dahej Port,878.27,ICD Garhi Harsaru,102.5,Attari ICP,266.77,Indira Gandhi International Airport (DEL),106.33,MMLP Sangrur,130.17,Varanasi Multi-Modal Terminal,778.65,FCI FSD Safidon,59.46
KAREWARI,SONIPAT,76,59791,village,SANDAL KALAN,9.74,Narela,27.26,Dahej Port,907.89,ICD Loni,47.73,Attari ICP,314.54,Indira Gandhi International Airport (DEL),56.29,MMLP Sangrur,165.23,Varanasi Multi-Modal Terminal,715.79,FCI Depot Panipat,38.02
AURANGNAGAR,BHIWANI,81,61119,village,Jitakheri,0.21,Lahli,47.39,Deendayal Port (Kandla),861.61,ICD Garhi Harsaru,111.53,Attari ICP,263.82,Indira Gandhi International Airport (DEL),118.08,MMLP Sangrur,134.3,Varanasi Multi-Modal Terminal,790.04,FCI FSD Safidon,77.51
SHAFIPUR,JHAJJAR,83,61718,village,Patuwas Mehrana,14.65,Lahli,24.52,Dahej Port,847.3,ICD Garhi Harsaru,50.98,Attari ICP,323.25,Indira Gandhi International Airport (DEL),61.95,MMLP Sangrur,185.01,Varanasi Multi-Modal Terminal,729.88,FCI Depot Delhi (NCR),71.93
KHORI KHURD,NUH,87,63025,village,JATAULA SAMPHKA,18.31,Farukh Nagar,27.13,Dahej Port,829.65,ICD Garhi Harsaru,23.64,Attari ICP,382.83,Indira Gandhi International Airport (DEL),41.63,MMLP Sangrur,241.25,Varanasi Multi-Modal Terminal,673.02,FCI Depot Delhi (NCR),52.62
BHIWANI ROHILLAN,HISAR,80,60917,village,Charaud,12.58,Bhattu,39.05,Deendayal Port (Kandla),838.69,ICD Bawal,148.33,Attari ICP,239.12,Indira Gandhi International Airport (DEL),160.29,MMLP Sangrur,130.19,Varanasi Multi-Modal Terminal,830.92,FCI FSD Safidon,113.05
BHATHERA,REWARI,85,62470,village,Nangal Mundi,1.07,Farukh Nagar,38.95,Dahej Port,813.07,ICD Bawal,19.82,Attari ICP,361.28,Indira Gandhi International Airport (DEL),66.09,MMLP Sangrur,226.19,Varanasi Multi-Modal Terminal,706.89,FCI Depot Delhi (NCR),78.32
PAI,SONIPAT,76,59951,village,ASAUDAH,9.93,Narela,18.67,Dahej Port,885.82,ICD Loni,37.98,Attari ICP,331.28,Indira Gandhi International Airport (DEL),35.17,MMLP Sangrur,184.01,Varanasi Multi-Modal Terminal,704.35,FCI Depot Delhi (NCR),37.91
SHEKHPUR,NUH,87,62999,village,PATLI,17.32,Farukh Nagar,25.02,Dahej Port,834.86,ICD Garhi Harsaru,19.54,Attari ICP,382.29,Indira Gandhi International Airport (DEL),36.55,MMLP Sangrur,239.81,Varanasi Multi-Modal Terminal,670.91,FCI Depot Delhi (NCR),47.33
Beri Nisfi Sohna,NUH,87,63004,village,PATLI,16.95,Farukh Nagar,24.44,Dahej Port,837.77,ICD Garhi Harsaru,17.66,Attari ICP,382.17,Indira Gandhi International Airport (DEL),33.8,MMLP Sangrur,239.18,Varanasi Multi-Modal Terminal,669.59,FCI Depot Delhi (NCR),44.4
DOHKADINA,CHARKI DADRI,81,61391,village,Manheru,18.74,Lahli,47.38,Dahej Port,826.47,ICD Bawal,77.61,Attari ICP,305.93,Indira Gandhi International Airport (DEL),101.8,MMLP Sangrur,179.34,Varanasi Multi-Modal Terminal,764.25,FCI FSD Safidon,105.97
IOCHHA KHAR KHARI,HISAR,80,60864,village,Nyoli Kalan,3.11,Bhattu,32.89,Deendayal Port (Kandla),855.88,ICD Garhi Harsaru,152.74,Attari ICP,228.08,Indira Gandhi International Airport (DEL),158.99,MMLP Sangrur,113.3,Varanasi Multi-Modal Terminal,831.18,FCI Depot Kaithal,97.93
GHIKARA,CHARKI DADRI,81,61451,village,Fatehgarh Haryana,1.62,Lahli,29.64,Dahej Port,839.1,ICD Bawal,68.85,Attari ICP,312.16,Indira Gandhi International Airport (DEL),81.59,MMLP Sangrur,178.78,Varanasi Multi-Modal Terminal,747.71,FCI Depot Delhi (NCR),91.6
JANTI KHURD,SONIPAT,76,59895,village,NARELA,6.2,Narela,6.2,Dahej Port,900.37,ICD Loni,16.09,Attari ICP,346.21,Indira Gandhi International Airport (DEL),31.66,MMLP Sangrur,196.65,Varanasi Multi-Modal Terminal,684.69,FCI Depot Delhi (NCR),25.63
MEGHOT BIJA,MAHENDRAGARH,84,62301,village,Nizampur,8.07,Farukh Nagar,95.47,Dahej Port,760.1,ICD Bawal,54.04,Attari ICP,375.79,Jaipur International Airport (JAI),120.75,MMLP Sangrur,254.66,Varanasi Multi-Modal Terminal,731.8,FCI Depot Jaipur,111.92
KHARKARI,BHIWANI,81,61290,village,Siwani,10.51,Bhattu,67.91,Deendayal Port (Kandla),826.01,ICD Bawal,121.46,Attari ICP,268.05,Indira Gandhi International Airport (DEL),141.75,MMLP Sangrur,154.41,Varanasi Multi-Modal Terminal,808.46,FCI FSD Safidon,114.53
"Gokalpur,Khumbhawas",REWARI,85,62548,village,KUMBHAWAS MUNDA,1.44,Farukh Nagar,28.46,Dahej Port,820.81,ICD Bawal,19.72,Attari ICP,369.41,Indira Gandhi International Airport (DEL),53.37,MMLP Sangrur,231.17,Varanasi Multi-Modal Terminal,692.78,FCI Depot Delhi (NCR),65.51
CHHILRO,MAHENDRAGARH,84,62239,village,Nizampur,1.35,Farukh Nagar,95.04,Dahej Port,764.35,ICD Bawal,56.91,Attari ICP,366.96,Indira Gandhi International Airport (DEL),122.33,MMLP Sangrur,246.82,Varanasi Multi-Modal Terminal,739.27,FCI Depot Jaipur,118.15
"Hassanpur,Hassanpur Dhani",GURUGRAM,86,62919,village,BASAI DHANKOT,8.9,Farukh Nagar,19.11,Dahej Port,850.52,ICD Garhi Harsaru,7.99,Attari ICP,375.07,Indira Gandhi International Airport (DEL),20.82,MMLP Sangrur,230.47,Varanasi Multi-Modal Terminal,671.26,FCI Depot Delhi (NCR),31.82
KHERI DHARCHANA,REWARI,85,62714,village,MAJRI NANGAL,3.41,Farukh Nagar,53.3,Dahej Port,795.97,ICD Bawal,5.39,Attari ICP,382.72,Indira Gandhi International Airport (DEL),76.88,MMLP Sangrur,248.73,Varanasi Multi-Modal Terminal,693.82,FCI Depot Delhi (NCR),88.73
GOCHHI,JHAJJAR,83,61705,village,KHARAWAR,14.42,Lahli,19.56,Dahej Port,862.44,ICD Garhi Harsaru,46.65,Attari ICP,321.36,Indira Gandhi International Airport (DEL),52.57,MMLP Sangrur,179.44,Varanasi Multi-Modal Terminal,724.28,FCI Depot Delhi (NCR),60.9
LAJOTA,MAHENDRAGARH,84,62306,village,Nizampur,11.23,Farukh Nagar,94.54,Dahej Port,759.84,ICD Bawal,52.14,Attari ICP,378.45,Jaipur International Airport (JAI),119.61,MMLP Sangrur,256.67,Varanasi Multi-Modal Terminal,728.61,FCI Depot Jaipur,110.9
BIKANER,REWARI,85,62553,village,Kishangarh Balawas,3.73,Farukh Nagar,31.15,Dahej Port,818.79,ICD Bawal,19.35,Attari ICP,365.29,Indira Gandhi International Airport (DEL),57.43,MMLP Sangrur,228.1,Varanasi Multi-Modal Terminal,698.65,FCI Depot Delhi (NCR),69.65
DHANA JOGI,BHIWANI,81,61346,village,Rampura Beri,5.32,Lahli,79.37,Deendayal Port (Kandla),805.91,ICD Bawal,100.99,Attari ICP,297.17,Indira Gandhi International Airport (DEL),135.52,MMLP Sangrur,183.95,Varanasi Multi-Modal Terminal,792.55,FCI FSD Safidon,131.29
BUDANI,REWARI,85,62579,village,KUMBHAWAS MUNDA,3.58,Farukh Nagar,29.98,Dahej Port,819.3,ICD Bawal,18.07,Attari ICP,371.58,Indira Gandhi International Airport (DEL),54.27,MMLP Sangrur,233.42,Varanasi Multi-Modal Terminal,691.25,FCI Depot Delhi (NCR),66.35
JHUMPA KALAN,BHIWANI,81,61365,village,Kushal Pura,4.99,Lahli,72.21,Dahej Port,806.42,ICD Bawal,87.27,Attari ICP,307.83,Indira Gandhi International Airport (DEL),123.85,MMLP Sangrur,190.24,Varanasi Multi-Modal Terminal,778.88,FCI FSD Safidon,128.52
BHADI,SONIPAT,76,59779,village,GANAUR,13.22,Naultha,23.06,Dahej Port,912.08,ICD Loni,55.07,Attari ICP,307.11,Indira Gandhi International Airport (DEL),63.92,MMLP Sangrur,157.62,Varanasi Multi-Modal Terminal,722.58,FCI Depot Panipat,32.02
NISAF GARHI BAKHTAWARPUR,SONIPAT,76,59808,village,SANDAL KALAN,10.17,Narela,22.33,Dahej Port,918.08,ICD Loni,36.22,Attari ICP,328.08,Indira Gandhi International Airport (DEL),53.85,MMLP Sangrur,177.58,Varanasi Multi-Modal Terminal,699.76,FCI Depot Panipat,40.06
MOHAMMADPUR (Ham\dkhAn),MAHENDRAGARH,84,62202,village,Amarpur Jorasi,14.3,Farukh Nagar,86.25,Dahej Port,780.07,ICD Bawal,56.06,Attari ICP,350.65,Indira Gandhi International Airport (DEL),114.09,MMLP Sangrur,229.25,Varanasi Multi-Modal Terminal,745.82,FCI Depot Delhi (NCR),126.23
HIRWARI,NUH,87,63305,village,Ramgarh,28.63,Palwal,52.4,Dahej Port,795.31,ICD Bawal,50.92,Rupaidiha ICP,412.21,Indira Gandhi International Airport (DEL),84.95,MMLP Sangrur,289.6,Varanasi Multi-Modal Terminal,643.14,FCI Depot Delhi (NCR),92.95
BHALKI,REWARI,85,62500,village,Pali,2.43,Farukh Nagar,50.65,Dahej Port,801.25,ICD Bawal,17.57,Attari ICP,365.89,Indira Gandhi International Airport (DEL),77.37,MMLP Sangrur,233.33,Varanasi Multi-Modal Terminal,709.65,FCI Depot Delhi (NCR),89.6
Fatehpur,MAHENDRAGARH,84,62163,village,Ateli,1.4,Farukh Nagar,69.79,Dahej Port,785.61,ICD Bawal,33.57,Attari ICP,364.51,Indira Gandhi International Airport (DEL),96.96,MMLP Sangrur,237.18,Varanasi Multi-Modal Terminal,723.34,FCI Depot Delhi (NCR),109.2
BIR,MAHENDRAGARH,84,62020,village,Zarpur Pali,4.07,Farukh Nagar,71.44,Dahej Port,795.53,ICD Bawal,47.98,Attari ICP,344.5,Indira Gandhi International Airport (DEL),99.32,MMLP Sangrur,218.79,Varanasi Multi-Modal Terminal,740.12,FCI Depot Delhi (NCR),111.35
KARIRUPA,CHARKI DADRI,81,61508,village,Kushal Pura,11.29,Lahli,65.61,Dahej Port,813.01,ICD Bawal,86.28,Attari ICP,304.79,Indira Gandhi International Airport (DEL),119.1,MMLP Sangrur,185.06,Varanasi Multi-Modal Terminal,776.95,FCI FSD Safidon,121.65
JHUMPA KHURD,BHIWANI,81,61366,village,Kushal Pura,6.4,Lahli,71.2,Dahej Port,806.68,ICD Bawal,85.79,Attari ICP,308.75,Indira Gandhi International Airport (DEL),122.39,MMLP Sangrur,190.62,Varanasi Multi-Modal Terminal,777.37,FCI FSD Safidon,127.91
KHAJURI,REWARI,85,62604,village,KUMBHAWAS MUNDA,9.54,Farukh Nagar,33.53,Dahej Port,816.33,ICD Bawal,15.65,Attari ICP,377.53,Indira Gandhi International Airport (DEL),55.88,MMLP Sangrur,239.3,Varanasi Multi-Modal Terminal,686.38,FCI Depot Delhi (NCR),67.71
BHUDLA,REWARI,85,62641,village,ANAJ MANDI,6.96,Farukh Nagar,36.8,Dahej Port,812.7,ICD Bawal,11.64,Attari ICP,377.37,Indira Gandhi International Airport (DEL),59.85,MMLP Sangrur,240.0,Varanasi Multi-Modal Terminal,688.8,FCI Depot Delhi (NCR),71.74
GANGAICHA AHIR,REWARI,85,62531,village,Kishangarh Balawas,4.05,Farukh Nagar,30.17,Dahej Port,819.84,ICD Bawal,20.39,Attari ICP,364.62,Indira Gandhi International Airport (DEL),56.56,MMLP Sangrur,227.26,Varanasi Multi-Modal Terminal,698.77,FCI Depot Delhi (NCR),68.78
RAJAWAS,REWARI,85,62441,village,KUMBHAWAS MUNDA,4.71,Farukh Nagar,27.73,Dahej Port,822.36,ICD Bawal,22.72,Attari ICP,363.42,Indira Gandhi International Airport (DEL),54.3,MMLP Sangrur,225.61,Varanasi Multi-Modal Terminal,698.59,FCI Depot Delhi (NCR),66.54
HASANGABAD,PALWAL,89,63691,village,RUNDHI,4.76,Palwal,7.11,Dahej Port,845.26,ICD Ballabhgarh,27.01,Rupaidiha ICP,370.25,Indira Gandhi International Airport (DEL),56.93,MMLP Sangrur,275.98,Varanasi Multi-Modal Terminal,624.07,FCI Depot Delhi (NCR),58.64
GODHAULA,NUH,87,63354,village,HODAL,20.74,Palwal,36.15,Dahej Port,811.85,ICD Ballabhgarh,54.71,Rupaidiha ICP,393.56,Indira Gandhi International Airport (DEL),76.88,MMLP Sangrur,289.62,Varanasi Multi-Modal Terminal,630.26,FCI Depot Delhi (NCR),82.86
NANGALIA RANMOKH,REWARI,85,62437,village,KHALILPUR,6.81,Farukh Nagar,25.2,Dahej Port,825.5,ICD Bawal,26.26,Attari ICP,360.48,Indira Gandhi International Airport (DEL),52.32,MMLP Sangrur,222.3,Varanasi Multi-Modal Terminal,700.04,FCI Depot Delhi (NCR),64.56
JIAUDENPUR,SONIPAT,76,59921,village,HARANA KALAN,12.32,Narela,17.07,Dahej Port,894.75,ICD Loni,38.41,Attari ICP,326.33,Indira Gandhi International Airport (DEL),41.63,MMLP Sangrur,178.09,Varanasi Multi-Modal Terminal,706.85,FCI Depot Delhi (NCR),42.05
