village,district,district_code,village_code,unit,nearest_nh,dist_nh_km,nearest_expressway,dist_expressway_km,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km,nearest_toll_plaza,dist_toll_plaza_km
Sripatam,Namchi,243,261239,village,510,8.84,19,509.24,Darjeeling,37.79,Budhma,220.66,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,521.2,ICD Siliguri,68.08,Jogbani ICP,156.14,Lokpriya Gopinath Bordoloi International Airport (GAU),335.05,MMLP Jogighopa,240.47,Hatsingimari Ro-Ro Terminal,204.57,FCI Depot Gangtok,17.32,DARJILING Toll Plaza,41.13
Chumlok,Namchi,243,261106,village,510,6.23,19,494.47,Darjeeling,19.57,Budhma,201.62,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,506.5,ICD Siliguri,54.39,Jogbani ICP,137.23,Lokpriya Gopinath Bordoloi International Airport (GAU),341.19,MMLP Jogighopa,244.69,Hatsingimari Ro-Ro Terminal,204.05,FCI Depot Gangtok,14.74,DARJILING Toll Plaza,23.16
Sanghanath,Namchi,243,261223,village,510,2.99,19,498.72,Darjeeling,23.29,Budhma,203.09,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,510.75,ICD Siliguri,58.98,Jogbani ICP,138.43,Lokpriya Gopinath Bordoloi International Airport (GAU),344.72,MMLP Jogighopa,248.51,Hatsingimari Ro-Ro Terminal,208.44,FCI Depot Gangtok,10.03,DARJILING Toll Plaza,26.95
Omchu,Namchi,243,261105,village,510,4.14,19,497.16,Darjeeling,22.3,Budhma,203.87,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,509.19,ICD Siliguri,56.95,Jogbani ICP,139.38,Lokpriya Gopinath Bordoloi International Airport (GAU),341.65,MMLP Jogighopa,245.41,Hatsingimari Ro-Ro Terminal,205.38,FCI Depot Gangtok,12.45,DARJILING Toll Plaza,25.89
Wak,Namchi,243,261107,village,510,3.58,19,496.36,Darjeeling,21.95,Budhma,204.34,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,508.38,ICD Siliguri,55.92,Jogbani ICP,139.95,Lokpriya Gopinath Bordoloi International Airport (GAU),339.99,MMLP Jogighopa,243.73,Hatsingimari Ro-Ro Terminal,203.73,FCI Depot Gangtok,13.86,DARJILING Toll Plaza,25.49
Tingrithang,Namchi,243,261111,village,710,2.65,19,493.96,Darjeeling,20.61,Budhma,204.25,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,505.97,ICD Siliguri,53.24,Jogbani ICP,140.07,Lokpriya Gopinath Bordoloi International Airport (GAU),337.08,MMLP Jogighopa,240.68,Hatsingimari Ro-Ro Terminal,200.48,FCI Depot Gangtok,17.07,DARJILING Toll Plaza,23.98
Pabong,Namchi,243,261113,village,510,3.51,19,495.02,Darjeeling,21.04,Budhma,204.08,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,507.03,ICD Siliguri,54.45,Jogbani ICP,139.79,Lokpriya Gopinath Bordoloi International Airport (GAU),338.63,MMLP Jogighopa,242.28,Hatsingimari Ro-Ro Terminal,202.13,FCI Depot Gangtok,15.51,DARJILING Toll Plaza,24.5
Pakjer,Namchi,243,261114,village,710,5.18,19,493.63,Darjeeling,19.01,Budhma,201.63,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,505.65,ICD Siliguri,53.4,Jogbani ICP,137.32,Lokpriya Gopinath Bordoloi International Airport (GAU),340.11,MMLP Jogighopa,243.57,Hatsingimari Ro-Ro Terminal,202.86,FCI Depot Gangtok,15.83,DARJILING Toll Plaza,22.56
Kateng Bokrong,Namchi,243,261163,village,10,2.88,19,487.26,Darjeeling,22.23,Deotala,203.8,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,499.22,ICD Siliguri,46.17,Jogbani ICP,143.52,Lokpriya Gopinath Bordoloi International Airport (GAU),325.68,MMLP Jogighopa,229.03,Hatsingimari Ro-Ro Terminal,188.66,FCI Depot Gangtok,28.41,DARJILING Toll Plaza,24.42
Pamphok,Namchi,243,261193,village,10,3.16,19,488.16,Darjeeling,23.85,Deotala,204.77,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,500.11,ICD Siliguri,47.16,Jogbani ICP,145.14,Lokpriya Gopinath Bordoloi International Airport (GAU),324.67,MMLP Jogighopa,228.15,Hatsingimari Ro-Ro Terminal,188.16,FCI Depot Gangtok,28.72,DARJILING Toll Plaza,26.03
Donok,Namchi,243,261194,village,10,1.67,19,488.61,Darjeeling,26.88,Deotala,205.4,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,500.54,ICD Siliguri,47.95,Jogbani ICP,148.04,Lokpriya Gopinath Bordoloi International Airport (GAU),321.68,MMLP Jogighopa,225.32,Hatsingimari Ro-Ro Terminal,185.89,FCI Depot Gangtok,30.91,DARJILING Toll Plaza,28.89
Turung,Namchi,243,261191,village,10,2.44,19,489.43,Darjeeling,26.23,Deotala,206.14,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,501.36,ICD Siliguri,48.61,Jogbani ICP,147.51,Lokpriya Gopinath Bordoloi International Airport (GAU),323.14,MMLP Jogighopa,226.81,Hatsingimari Ro-Ro Terminal,187.39,FCI Depot Gangtok,29.4,DARJILING Toll Plaza,28.39
Paleytam,Namchi,243,261164,village,10,4.01,19,489.77,Darjeeling,23.93,Deotala,206.32,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,501.72,ICD Siliguri,48.69,Jogbani ICP,145.29,Lokpriya Gopinath Bordoloi International Airport (GAU),326.15,MMLP Jogighopa,229.74,Hatsingimari Ro-Ro Terminal,189.98,FCI Depot Gangtok,26.87,DARJILING Toll Plaza,26.32
Nagi,Namchi,243,261166,village,10,4.23,19,490.56,Darjeeling,23.84,Deotala,207.08,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,502.52,ICD Siliguri,49.45,Jogbani ICP,145.19,Lokpriya Gopinath Bordoloi International Airport (GAU),327.1,MMLP Jogighopa,230.74,Hatsingimari Ro-Ro Terminal,191.05,FCI Depot Gangtok,25.79,DARJILING Toll Plaza,26.36
Mamring,Namchi,243,261195,village,10,0.56,19,491.18,Darjeeling,27.93,Deotala,207.94,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,503.11,ICD Siliguri,50.45,Jogbani ICP,149.26,Lokpriya Gopinath Bordoloi International Airport (GAU),322.86,MMLP Jogighopa,226.72,Hatsingimari Ro-Ro Terminal,187.82,FCI Depot Gangtok,29.05,DARJILING Toll Plaza,30.18
Tinkitam,Namchi,243,261224,village,510,2.13,19,499.7,Darjeeling,24.74,Budhma,205.63,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,511.72,ICD Siliguri,59.46,Jogbani ICP,141.03,Lokpriya Gopinath Bordoloi International Airport (GAU),342.6,MMLP Jogighopa,246.58,Hatsingimari Ro-Ro Terminal,207.05,FCI Depot Gangtok,10.2,DARJILING Toll Plaza,28.35
Hingdam,Namchi,243,261219,village,510,0.71,19,503.18,Darjeeling,27.58,Budhma,205.13,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,515.22,ICD Siliguri,63.7,Jogbani ICP,140.28,Lokpriya Gopinath Bordoloi International Airport (GAU),347.91,MMLP Jogighopa,252.03,Hatsingimari Ro-Ro Terminal,212.62,FCI Depot Gangtok,5.29,DARJILING Toll Plaza,31.25
Lamaten,Namchi,243,261220,village,510,0.04,19,502.56,Darjeeling,27.02,Budhma,205.24,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,514.6,ICD Siliguri,62.93,Jogbani ICP,140.43,Lokpriya Gopinath Bordoloi International Airport (GAU),346.93,MMLP Jogighopa,251.02,Hatsingimari Ro-Ro Terminal,211.6,FCI Depot Gangtok,6.08,DARJILING Toll Plaza,30.69
Tingmo,Namchi,243,261222,village,510,0.04,19,502.68,Darjeeling,27.32,Budhma,206.48,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,514.71,ICD Siliguri,62.71,Jogbani ICP,141.71,Lokpriya Gopinath Bordoloi International Airport (GAU),345.41,MMLP Jogighopa,249.58,Hatsingimari Ro-Ro Terminal,210.41,FCI Depot Gangtok,6.69,DARJILING Toll Plaza,30.98
Mangbrue,Namchi,243,261221,village,510,1.97,19,504.73,Darjeeling,29.13,Budhma,206.25,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,516.77,ICD Siliguri,65.22,Jogbani ICP,141.35,Lokpriya Gopinath Bordoloi International Airport (GAU),348.5,MMLP Jogighopa,252.75,Hatsingimari Ro-Ro Terminal,213.65,FCI Depot Gangtok,3.77,DARJILING Toll Plaza,32.8
Rayong,Namchi,243,261225,village,510,0.17,19,501.82,Darjeeling,26.87,Budhma,207.35,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,513.84,ICD Siliguri,61.5,Jogbani ICP,142.68,Lokpriya Gopinath Bordoloi International Airport (GAU),343.09,MMLP Jogighopa,247.27,Hatsingimari Ro-Ro Terminal,208.21,FCI Depot Gangtok,8.67,DARJILING Toll Plaza,30.48
Deu,Namchi,243,261247,village,510,3.06,19,501.5,Darjeeling,29.75,Budhma,213.32,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,513.48,ICD Siliguri,60.37,Jogbani ICP,149.02,Lokpriya Gopinath Bordoloi International Airport (GAU),334.66,MMLP Jogighopa,239.18,Hatsingimari Ro-Ro Terminal,201.28,FCI Depot Gangtok,16.15,DARJILING Toll Plaza,33.03
Ben,Namchi,243,261246,village,510,4.4,19,503.15,Darjeeling,31.22,Budhma,214.52,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,515.12,ICD Siliguri,62.01,Jogbani ICP,150.15,Lokpriya Gopinath Bordoloi International Airport (GAU),335.2,MMLP Jogighopa,239.88,Hatsingimari Ro-Ro Terminal,202.34,FCI Depot Gangtok,15.58,DARJILING Toll Plaza,34.54
Namprik,Namchi,243,261245,village,510,3.61,19,504.21,Darjeeling,31.59,Budhma,214.36,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,516.2,ICD Siliguri,63.13,Jogbani ICP,149.88,Lokpriya Gopinath Bordoloi International Airport (GAU),336.84,MMLP Jogighopa,241.56,Hatsingimari Ro-Ro Terminal,204.05,FCI Depot Gangtok,13.98,DARJILING Toll Plaza,34.99
Tanak,Namchi,243,261185,village,510,2.98,19,501.89,Darjeeling,31.85,Budhma,216.01,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,513.85,ICD Siliguri,60.75,Jogbani ICP,151.84,Lokpriya Gopinath Bordoloi International Airport (GAU),331.59,MMLP Jogighopa,236.29,Hatsingimari Ro-Ro Terminal,198.97,FCI Depot Gangtok,19.19,DARJILING Toll Plaza,34.99
Tarku,Namchi,243,261184,village,510,3.75,19,502.89,Darjeeling,32.41,Budhma,216.35,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,514.85,ICD Siliguri,61.74,Jogbani ICP,152.11,Lokpriya Gopinath Bordoloi International Airport (GAU),332.43,MMLP Jogighopa,237.21,Hatsingimari Ro-Ro Terminal,200.02,FCI Depot Gangtok,18.39,DARJILING Toll Plaza,35.6
Sumbuk,Namchi,243,261134,village,710,0.89,19,483.08,Darjeeling,13.15,Budhma,197.94,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,495.08,ICD Siliguri,42.25,Jogbani ICP,134.51,Lokpriya Gopinath Bordoloi International Airport (GAU),332.14,MMLP Jogighopa,234.89,Hatsingimari Ro-Ro Terminal,192.57,FCI Depot Gangtok,27.43,DARJILING Toll Plaza,15.61
Kartikey,Namchi,243,261133,village,710,0.57,19,483.61,Darjeeling,12.86,Budhma,197.73,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,495.61,ICD Siliguri,42.87,Jogbani ICP,134.22,Lokpriya Gopinath Bordoloi International Airport (GAU),333.03,MMLP Jogighopa,235.79,Hatsingimari Ro-Ro Terminal,193.5,FCI Depot Gangtok,26.65,DARJILING Toll Plaza,15.48
Suntaley,Namchi,243,261135,village,710,1.76,19,485.05,Darjeeling,14.22,Budhma,199.11,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,497.05,ICD Siliguri,44.23,Jogbani ICP,135.53,Lokpriya Gopinath Bordoloi International Airport (GAU),332.94,MMLP Jogighopa,235.84,Hatsingimari Ro-Ro Terminal,193.92,FCI Depot Gangtok,25.55,DARJILING Toll Plaza,16.95
Salghari,Namchi,243,261121,village,710,4.49,19,486.2,Darjeeling,10.9,Budhma,193.98,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,498.24,ICD Siliguri,46.92,Jogbani ICP,129.89,Lokpriya Gopinath Bordoloi International Airport (GAU),340.95,MMLP Jogighopa,243.7,Hatsingimari Ro-Ro Terminal,201.04,FCI Depot Gangtok,22.28,DARJILING Toll Plaza,14.51
Dorop,Namchi,243,261123,village,710,3.4,19,485.7,Darjeeling,10.74,Budhma,194.42,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,497.74,ICD Siliguri,46.16,Jogbani ICP,130.42,Lokpriya Gopinath Bordoloi International Airport (GAU),339.77,MMLP Jogighopa,242.51,Hatsingimari Ro-Ro Terminal,199.88,FCI Depot Gangtok,22.9,DARJILING Toll Plaza,14.28
Dhargaon,Namchi,243,261122,village,710,2.57,19,486.38,Darjeeling,11.7,Budhma,195.54,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,498.41,ICD Siliguri,46.61,Jogbani ICP,131.54,Lokpriya Gopinath Bordoloi International Airport (GAU),339.15,MMLP Jogighopa,241.97,Hatsingimari Ro-Ro Terminal,199.58,FCI Depot Gangtok,22.38,DARJILING Toll Plaza,15.18
Chisopani,Namchi,243,261120,village,710,4.37,19,487.04,Darjeeling,11.78,Budhma,194.75,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,499.08,ICD Siliguri,47.66,Jogbani ICP,130.63,Lokpriya Gopinath Bordoloi International Airport (GAU),340.97,MMLP Jogighopa,243.79,Hatsingimari Ro-Ro Terminal,201.33,FCI Depot Gangtok,21.47,DARJILING Toll Plaza,15.39
Tinik,Namchi,243,261119,village,710,4.33,19,487.69,Darjeeling,12.48,Budhma,195.41,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,499.72,ICD Siliguri,48.21,Jogbani ICP,131.26,Lokpriya Gopinath Bordoloi International Airport (GAU),340.9,MMLP Jogighopa,243.77,Hatsingimari Ro-Ro Terminal,201.49,FCI Depot Gangtok,20.87,DARJILING Toll Plaza,16.08
Sukrabarey,Namchi,243,261155,village,710,3.1,19,484.5,Darjeeling,17.25,Deotala,200.87,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,496.48,ICD Siliguri,43.37,Jogbani ICP,138.55,Lokpriya Gopinath Bordoloi International Airport (GAU),328.79,MMLP Jogighopa,231.77,Hatsingimari Ro-Ro Terminal,190.25,FCI Depot Gangtok,28.04,DARJILING Toll Plaza,19.47
Suntaley,Namchi,243,261154,village,10,2.98,19,484.84,Darjeeling,19.39,Deotala,201.3,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,496.81,ICD Siliguri,43.69,Jogbani ICP,140.59,Lokpriya Gopinath Bordoloi International Airport (GAU),326.71,MMLP Jogighopa,229.79,Hatsingimari Ro-Ro Terminal,188.65,FCI Depot Gangtok,29.07,DARJILING Toll Plaza,21.45
Sadam,Namchi,243,261156,village,710,4.52,19,485.94,Darjeeling,18.13,Deotala,202.31,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,497.92,ICD Siliguri,44.8,Jogbani ICP,139.49,Lokpriya Gopinath Bordoloi International Airport (GAU),329.13,MMLP Jogighopa,232.24,Hatsingimari Ro-Ro Terminal,191.05,FCI Depot Gangtok,26.9,DARJILING Toll Plaza,20.51
Rabitar,Namchi,243,261157,village,710,3.8,19,488.22,Darjeeling,19.19,Budhma,204.07,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,500.2,ICD Siliguri,47.1,Jogbani ICP,140.49,Lokpriya Gopinath Bordoloi International Airport (GAU),330.29,MMLP Jogighopa,233.58,Hatsingimari Ro-Ro Terminal,192.83,FCI Depot Gangtok,24.76,DARJILING Toll Plaza,21.84
Kamaray,Namchi,243,261146,village,710,1.36,19,483.44,Darjeeling,14.14,Budhma,198.89,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,495.43,ICD Siliguri,42.5,Jogbani ICP,135.49,Lokpriya Gopinath Bordoloi International Airport (GAU),331.34,MMLP Jogighopa,234.14,Hatsingimari Ro-Ro Terminal,192.02,FCI Depot Gangtok,27.51,DARJILING Toll Plaza,16.53
Lungchuk,Namchi,243,261145,village,710,2.81,19,485.2,Darjeeling,15.26,Budhma,200.13,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,497.2,ICD Siliguri,44.25,Jogbani ICP,136.61,Lokpriya Gopinath Bordoloi International Airport (GAU),331.81,MMLP Jogighopa,234.76,Hatsingimari Ro-Ro Terminal,193.02,FCI Depot Gangtok,25.96,DARJILING Toll Plaza,17.87
Rong,Namchi,243,261136,village,710,1.42,19,485.63,Darjeeling,13.82,Budhma,198.66,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,497.63,ICD Siliguri,44.95,Jogbani ICP,134.98,Lokpriya Gopinath Bordoloi International Airport (GAU),334.2,MMLP Jogighopa,237.11,Hatsingimari Ro-Ro Terminal,195.17,FCI Depot Gangtok,24.56,DARJILING Toll Plaza,16.73
Palum,Namchi,243,261137,village,710,1.18,19,487.24,Darjeeling,15.07,Budhma,199.8,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,499.25,ICD Siliguri,46.54,Jogbani ICP,136.02,Lokpriya Gopinath Bordoloi International Airport (GAU),334.65,MMLP Jogighopa,237.69,Hatsingimari Ro-Ro Terminal,196.11,FCI Depot Gangtok,23.11,DARJILING Toll Plaza,18.11
Singtam,Namchi,243,261138,village,710,1.91,19,487.74,Darjeeling,16.13,Budhma,200.91,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,499.74,ICD Siliguri,46.91,Jogbani ICP,137.15,Lokpriya Gopinath Bordoloi International Airport (GAU),333.81,MMLP Jogighopa,236.93,Hatsingimari Ro-Ro Terminal,195.58,FCI Depot Gangtok,23.12,DARJILING Toll Plaza,19.1
Bul,Namchi,243,261139,village,710,2.35,19,488.08,Darjeeling,17.07,Budhma,201.9,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,500.07,ICD Siliguri,47.14,Jogbani ICP,138.17,Lokpriya Gopinath Bordoloi International Airport (GAU),332.94,MMLP Jogighopa,236.12,Hatsingimari Ro-Ro Terminal,194.97,FCI Depot Gangtok,23.32,DARJILING Toll Plaza,19.97
Ramang,Namchi,243,261173,village,510,2.4,19,494.22,Darjeeling,24.57,Budhma,209.3,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,506.19,ICD Siliguri,53.06,Jogbani ICP,145.44,Lokpriya Gopinath Bordoloi International Airport (GAU),330.76,MMLP Jogighopa,234.64,Hatsingimari Ro-Ro Terminal,195.4,FCI Depot Gangtok,21.4,DARJILING Toll Plaza,27.51
Nijameng,Namchi,243,261174,village,510,1.53,19,495.17,Darjeeling,25.13,Budhma,209.75,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,507.14,ICD Siliguri,54.01,Jogbani ICP,145.82,Lokpriya Gopinath Bordoloi International Airport (GAU),331.34,MMLP Jogighopa,235.3,Hatsingimari Ro-Ro Terminal,196.22,FCI Depot Gangtok,20.57,DARJILING Toll Plaza,28.13
Lingding,Namchi,243,261208,village,510,6.68,19,509.69,Darjeeling,34.21,Budhma,211.14,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,521.73,ICD Siliguri,69.74,Jogbani ICP,146.17,Lokpriya Gopinath Bordoloi International Airport (GAU),348.66,MMLP Jogighopa,253.45,Hatsingimari Ro-Ro Terminal,215.57,FCI Depot Gangtok,3.13,DARJILING Toll Plaza,37.88
Ralong,Namchi,243,261209,village,510,8.61,19,511.6,Darjeeling,36.23,Budhma,213.3,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,523.63,ICD Siliguri,71.44,Jogbani ICP,148.31,Lokpriya Gopinath Bordoloi International Airport (GAU),348.36,MMLP Jogighopa,253.38,Hatsingimari Ro-Ro Terminal,216.02,FCI Depot Gangtok,5.1,DARJILING Toll Plaza,39.89
Namlung,Namchi,243,261207,village,510,8.67,19,511.65,Darjeeling,36.08,Budhma,211.96,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,523.69,ICD Siliguri,71.83,Jogbani ICP,146.92,Lokpriya Gopinath Bordoloi International Airport (GAU),350.3,MMLP Jogighopa,255.22,Hatsingimari Ro-Ro Terminal,217.59,FCI Depot Gangtok,3.78,DARJILING Toll Plaza,39.76
Polok,Namchi,243,261206,village,510,11.58,19,514.6,Darjeeling,39.16,Budhma,215.26,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,526.64,ICD Siliguri,74.48,Jogbani ICP,150.2,Lokpriya Gopinath Bordoloi International Airport (GAU),349.93,MMLP Jogighopa,255.21,Hatsingimari Ro-Ro Terminal,218.38,FCI Depot Gangtok,7.17,DARJILING Toll Plaza,42.83
Borong,Namchi,243,261205,village,510,13.27,19,516.71,Darjeeling,41.32,Budhma,217.18,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,528.74,ICD Siliguri,76.49,Jogbani ICP,152.1,Lokpriya Gopinath Bordoloi International Airport (GAU),350.29,MMLP Jogighopa,255.81,Hatsingimari Ro-Ro Terminal,219.46,FCI Depot Gangtok,9.27,DARJILING Toll Plaza,44.98
Phamtam,Namchi,243,261204,village,510,15.81,19,519.79,Darjeeling,44.48,Budhma,220.14,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,531.82,ICD Siliguri,79.41,Jogbani ICP,155.03,Lokpriya Gopinath Bordoloi International Airport (GAU),350.64,MMLP Jogighopa,256.51,Hatsingimari Ro-Ro Terminal,220.89,FCI Depot Gangtok,12.47,DARJILING Toll Plaza,48.14
Sada,Namchi,243,261203,village,510,19.05,19,523.06,Darjeeling,47.69,Budhma,222.4,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,535.09,ICD Siliguri,82.7,Jogbani ICP,157.24,Lokpriya Gopinath Bordoloi International Airport (GAU),352.3,MMLP Jogighopa,258.49,Hatsingimari Ro-Ro Terminal,223.44,FCI Depot Gangtok,15.42,DARJILING Toll Plaza,51.36
Barfung,Namchi,243,261213,village,510,2.87,19,507.2,Darjeeling,32.68,Budhma,212.94,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,519.21,ICD Siliguri,66.51,Jogbani ICP,148.18,Lokpriya Gopinath Bordoloi International Airport (GAU),342.76,MMLP Jogighopa,247.55,Hatsingimari Ro-Ro Terminal,209.91,FCI Depot Gangtok,8.26,DARJILING Toll Plaza,36.26
Jarrong,Namchi,243,261212,village,510,5.57,19,508.6,Darjeeling,33.17,Budhma,210.63,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,520.63,ICD Siliguri,68.59,Jogbani ICP,145.69,Lokpriya Gopinath Bordoloi International Airport (GAU),347.84,MMLP Jogighopa,252.54,Hatsingimari Ro-Ro Terminal,214.5,FCI Depot Gangtok,3.28,DARJILING Toll Plaza,36.83
Deythang,Namchi,243,261211,village,510,6.51,19,509.6,Darjeeling,34.43,Budhma,212.74,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,521.62,ICD Siliguri,69.26,Jogbani ICP,147.83,Lokpriya Gopinath Bordoloi International Airport (GAU),346.34,MMLP Jogighopa,251.22,Hatsingimari Ro-Ro Terminal,213.66,FCI Depot Gangtok,5.44,DARJILING Toll Plaza,38.08
Sangmo,Namchi,243,261226,village,510,3.34,19,505.42,Darjeeling,32.53,Budhma,214.93,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,517.41,ICD Siliguri,64.36,Jogbani ICP,150.39,Lokpriya Gopinath Bordoloi International Airport (GAU),337.67,MMLP Jogighopa,242.5,Hatsingimari Ro-Ro Terminal,205.18,FCI Depot Gangtok,13.26,DARJILING Toll Plaza,35.96
Rabong,Namchi,243,261227,village,510,3.57,19,507.63,Darjeeling,34.12,Budhma,215.65,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,519.62,ICD Siliguri,66.63,Jogbani ICP,150.99,Lokpriya Gopinath Bordoloi International Airport (GAU),339.65,MMLP Jogighopa,244.64,Hatsingimari Ro-Ro Terminal,207.59,FCI Depot Gangtok,11.72,DARJILING Toll Plaza,37.62
Rabong Bazar,Namchi,243,648237,village,510,2.39,19,507.06,Darjeeling,33.02,Budhma,214.04,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,519.06,ICD Siliguri,66.2,Jogbani ICP,149.34,Lokpriya Gopinath Bordoloi International Airport (GAU),341.07,MMLP Jogighopa,245.92,Hatsingimari Ro-Ro Terminal,208.51,FCI Depot Gangtok,10.02,DARJILING Toll Plaza,36.57
Sangbung,Namchi,243,261127,village,710,3.12,19,487.68,Darjeeling,12.9,Budhma,196.42,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,499.71,ICD Siliguri,47.87,Jogbani ICP,132.35,Lokpriya Gopinath Bordoloi International Airport (GAU),339.57,MMLP Jogighopa,242.49,Hatsingimari Ro-Ro Terminal,200.37,FCI Depot Gangtok,21.11,DARJILING Toll Plaza,16.42
Poklok,Namchi,243,261118,village,710,4.61,19,489.57,Darjeeling,14.49,Budhma,197.23,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,501.6,ICD Siliguri,49.87,Jogbani ICP,133.02,Lokpriya Gopinath Bordoloi International Airport (GAU),340.83,MMLP Jogighopa,243.88,Hatsingimari Ro-Ro Terminal,202.07,FCI Depot Gangtok,19.12,DARJILING Toll Plaza,18.08
Denchung,Namchi,243,261117,village,710,3.25,19,490.09,Darjeeling,15.54,Budhma,198.86,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,502.12,ICD Siliguri,50.01,Jogbani ICP,134.7,Lokpriya Gopinath Bordoloi International Airport (GAU),339.35,MMLP Jogighopa,242.5,Hatsingimari Ro-Ro Terminal,201.01,FCI Depot Gangtok,19.03,DARJILING Toll Plaza,19.04
