village,district,district_code,village_code,unit,nearest_nh,dist_nh_km,nearest_expressway,dist_expressway_km,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km
Keelkudi,THIRUVARUR,619,638069,village,83,9.58,716B,258.52,Nannilam,6.12,Uttangal Mangalam,75.9,Karaikal Port,27.57,ICD Salem,180.98,Petrapole ICP,1651.95,Tiruchirappalli International Airport (TRZ),98.26,MMLP Chennai (Mappedu),251.58,Aluva Terminal,367.44,FCI Depot Tiruchirappalli,98.49
Saliperi,THIRUVARUR,619,638074,village,83,7.82,716B,260.49,Nannilam,6.4,Uttangal Mangalam,77.87,Karaikal Port,27.68,ICD Salem,182.25,Petrapole ICP,1653.36,Tiruchirappalli International Airport (TRZ),98.4,MMLP Chennai (Mappedu),253.46,Aluva Terminal,367.36,FCI Depot Tiruchirappalli,98.69
KURUMBERI,THIRUVARUR,619,638091,village,83,6.72,716B,266.9,Virkudi,7.77,Uttangal Mangalam,85.43,Karaikal Port,17.38,ICD Salem,195.44,Petrapole ICP,1648.96,Tiruchirappalli International Airport (TRZ),111.21,MMLP Chennai (Mappedu),255.58,Aluva Terminal,379.45,FCI Depot Tiruchirappalli,111.61
Arasavanangadu,THIRUVARUR,619,637969,village,83,2.81,716B,263.57,KULIKARAI,6.47,Uttangal Mangalam,80.8,Karaikal Port,32.97,ICD Salem,180.58,Petrapole ICP,1659.06,Tiruchirappalli International Airport (TRZ),93.81,MMLP Chennai (Mappedu),258.0,Aluva Terminal,362.32,FCI Depot Tiruchirappalli,94.2
Muthupet,THIRUVARUR,619,638381,village,32,1.36,716B,306.37,Atirampattinam,14.95,Uttangal Mangalam,124.16,Karaikal Port,68.2,ICD Madurai,160.76,Petrapole ICP,1700.57,Tiruchirappalli International Airport (TRZ),93.93,MMLP Coimbatore,286.53,Aluva Terminal,347.63,FCI Depot Tiruchirappalli,95.6
Kethanoor,THIRUVARUR,619,637903,village,83,3.93,716B,260.23,KOYILVENNI,5.4,Uttangal Mangalam,79.12,Karaikal Port,52.52,ICD Salem,163.3,Petrapole ICP,1670.34,Tiruchirappalli International Airport (TRZ),73.49,MMLP Chennai (Mappedu),261.43,Aluva Terminal,342.49,FCI Depot Tiruchirappalli,73.83
KADAGAM,THIRUVARUR,619,638029,village,32,11.98,716B,251.01,Kollumangudi,6.59,Uttangal Mangalam,70.46,Karaikal Port,14.96,ICD Salem,187.83,Petrapole ICP,1635.62,Tiruchirappalli International Airport (TRZ),112.96,MMLP Chennai (Mappedu),239.33,Aluva Terminal,382.72,FCI Depot Tiruchirappalli,112.95
PERUMANGALAM,THIRUVARUR,619,637959,village,83,6.84,716B,258.24,KORADACHERI,10.12,Uttangal Mangalam,75.56,Karaikal Port,37.57,ICD Salem,173.23,Petrapole ICP,1658.82,Tiruchirappalli International Airport (TRZ),88.27,MMLP Chennai (Mappedu),254.64,Aluva Terminal,357.47,FCI Depot Tiruchirappalli,88.52
Kiliyanoor,THIRUVARUR,619,638190,village,83,10.22,716B,277.97,KULIKARAI,8.36,Uttangal Mangalam,95.2,Karaikal Port,39.41,ICD Madurai,181.31,Petrapole ICP,1670.37,Tiruchirappalli International Airport (TRZ),95.14,MMLP Chennai (Mappedu),272.12,Aluva Terminal,360.69,FCI Depot Tiruchirappalli,95.96
Parappanamedu,THIRUVARUR,619,638148,village,83,3.75,716B,267.51,NIDAMANGALAM,1.43,Uttangal Mangalam,85.91,Karaikal Port,51.11,ICD Madurai,169.65,Petrapole ICP,1674.04,Tiruchirappalli International Airport (TRZ),76.72,MMLP Chennai (Mappedu),267.45,Aluva Terminal,344.43,FCI Depot Tiruchirappalli,77.32
ASESHAM,THIRUVARUR,619,638251,village,83,17.71,716B,282.84,Mannargudi,4.98,Uttangal Mangalam,100.71,Karaikal Port,53.33,ICD Madurai,167.17,Petrapole ICP,1682.99,Tiruchirappalli International Airport (TRZ),83.83,MMLP Coimbatore,278.67,Aluva Terminal,347.37,FCI Depot Tiruchirappalli,84.91
Engan,THIRUVARUR,619,637975,village,83,0.95,716B,264.91,TIRUMANTHIKUNAM,4.67,Uttangal Mangalam,82.14,Karaikal Port,34.71,ICD Salem,180.35,Petrapole ICP,1661.08,Tiruchirappalli International Airport (TRZ),92.47,MMLP Chennai (Mappedu),259.76,Aluva Terminal,360.77,FCI Depot Tiruchirappalli,92.92
Sithambur,THIRUVARUR,619,638166,village,83,9.62,716B,275.79,Mannargudi,5.19,Uttangal Mangalam,93.29,Karaikal Port,45.52,ICD Madurai,174.42,Petrapole ICP,1674.32,Tiruchirappalli International Airport (TRZ),86.83,MMLP Chennai (Mappedu),272.55,Aluva Terminal,352.69,FCI Depot Tiruchirappalli,87.65
NEDUNCHERI,THIRUVARUR,619,637954,village,83,6.82,716B,259.25,TIRUMANTHIKUNAM,10.59,Uttangal Mangalam,76.49,Karaikal Port,32.12,ICD Salem,178.04,Petrapole ICP,1655.7,Tiruchirappalli International Airport (TRZ),93.8,MMLP Chennai (Mappedu),253.78,Aluva Terminal,362.89,FCI Depot Tiruchirappalli,94.07
KARNAVUR,THIRUVARUR,619,638213,village,83,9.7,716B,275.13,Mannargudi,3.3,Uttangal Mangalam,92.84,Karaikal Port,47.92,ICD Madurai,171.94,Petrapole ICP,1675.8,Tiruchirappalli International Airport (TRZ),83.85,MMLP Chennai (Mappedu),272.83,Aluva Terminal,349.8,FCI Depot Tiruchirappalli,84.67
Adipuducheri,THIRUVARUR,619,638106,village,83,1.28,716B,271.14,ADIYAKKAMANGALAM,2.21,Uttangal Mangalam,88.98,Karaikal Port,24.26,ICD Salem,194.3,Petrapole ICP,1655.93,Tiruchirappalli International Airport (TRZ),106.63,MMLP Chennai (Mappedu),261.38,Aluva Terminal,374.07,FCI Depot Tiruchirappalli,107.18
Vadaver,THIRUVARUR,619,637951,village,83,7.77,716B,257.2,KORADACHERI,11.42,Uttangal Mangalam,74.48,Karaikal Port,36.65,ICD Salem,173.24,Petrapole ICP,1657.44,Tiruchirappalli International Airport (TRZ),89.13,MMLP Chennai (Mappedu),253.36,Aluva Terminal,358.44,FCI Depot Tiruchirappalli,89.34
ALANGUDI,THIRUVARUR,619,637905,village,83,3.3,716B,260.43,NIDAMANGALAM,5.91,Uttangal Mangalam,78.81,Karaikal Port,49.29,ICD Salem,165.89,Petrapole ICP,1668.32,Tiruchirappalli International Airport (TRZ),76.76,MMLP Chennai (Mappedu),260.55,Aluva Terminal,345.71,FCI Depot Tiruchirappalli,77.11
VAIYAKALATHUR,THIRUVARUR,619,638150,village,83,2.84,716B,267.11,NIDAMANGALAM,2.74,Uttangal Mangalam,85.09,Karaikal Port,47.66,ICD Salem,172.42,Petrapole ICP,1671.45,Tiruchirappalli International Airport (TRZ),80.08,MMLP Chennai (Mappedu),265.97,Aluva Terminal,347.89,FCI Depot Tiruchirappalli,80.66
KOMAL,THIRUVARUR,619,638320,village,32,11.21,716B,285.82,THIRUVARUR JN,14.87,Uttangal Mangalam,103.11,Karaikal Port,40.12,ICD Madurai,184.0,Petrapole ICP,1672.48,Tiruchirappalli International Airport (TRZ),102.26,MMLP Chennai (Mappedu),278.08,Aluva Terminal,365.87,FCI Depot Tiruchirappalli,103.24
Peraiyur IV,THIRUVARUR,619,638228,village,83,13.73,716B,278.82,Mannargudi,9.17,Uttangal Mangalam,97.79,Karaikal Port,59.39,ICD Madurai,160.47,Petrapole ICP,1685.76,Tiruchirappalli International Airport (TRZ),74.19,MMLP Coimbatore,269.05,Aluva Terminal,338.72,FCI Depot Tiruchirappalli,75.23
Udayamarthandapuram,THIRUVARUR,619,638374,village,32,0.68,716B,305.91,Atirampattinam,22.85,Uttangal Mangalam,123.24,Karaikal Port,62.23,ICD Madurai,169.31,Petrapole ICP,1694.47,Tiruchirappalli International Airport (TRZ),101.05,MMLP Coimbatore,294.34,Aluva Terminal,356.2,FCI Depot Tiruchirappalli,102.6
Valkkai,THIRUVARUR,619,638061,village,83,11.04,716B,255.27,Nannilam,9.72,Uttangal Mangalam,72.53,Karaikal Port,30.72,ICD Salem,176.62,Petrapole ICP,1651.81,Tiruchirappalli International Airport (TRZ),95.1,MMLP Chennai (Mappedu),249.51,Aluva Terminal,364.58,FCI Depot Tiruchirappalli,95.24
Peraiyur II,THIRUVARUR,619,638226,village,83,16.91,716B,281.8,Mannargudi,11.96,Uttangal Mangalam,101.07,Karaikal Port,62.59,ICD Madurai,157.3,Petrapole ICP,1689.42,Tiruchirappalli International Airport (TRZ),72.99,MMLP Coimbatore,267.76,Aluva Terminal,336.38,FCI Depot Tiruchirappalli,74.15
Renganathapuram,THIRUVARUR,619,637852,village,36,1.3,716B,248.63,SWAMIMALAI,2.34,Uttangal Mangalam,68.82,Karaikal Port,57.51,ICD Salem,152.03,Petrapole ICP,1664.81,Tiruchirappalli International Airport (TRZ),69.28,MMLP Chennai (Mappedu),252.17,Aluva Terminal,339.18,FCI Depot Tiruchirappalli,69.15
Nunakkadu,THIRUVARUR,619,638341,village,32,4.84,716B,294.75,Mannargudi,21.82,Uttangal Mangalam,111.98,Karaikal Port,49.62,ICD Madurai,177.67,Petrapole ICP,1681.99,Tiruchirappalli International Airport (TRZ),101.5,MMLP Chennai (Mappedu),287.93,Aluva Terminal,361.85,FCI Depot Tiruchirappalli,102.73
Maligaithidal,THIRUVARUR,619,637871,village,36,2.58,716B,253.73,PAPANASAM,5.65,Uttangal Mangalam,74.81,Karaikal Port,61.42,ICD Salem,152.03,Petrapole ICP,1671.35,Tiruchirappalli International Airport (TRZ),64.51,MMLP Coimbatore,256.54,Aluva Terminal,334.26,FCI Depot Tiruchirappalli,64.58
Keeralathur,THIRUVARUR,619,638318,village,32,12.89,716B,284.26,THIRUVARUR JN,13.88,Uttangal Mangalam,101.51,Karaikal Port,40.33,ICD Madurai,182.77,Petrapole ICP,1672.54,Tiruchirappalli International Airport (TRZ),100.17,MMLP Chennai (Mappedu),277.09,Aluva Terminal,364.14,FCI Depot Tiruchirappalli,101.12
HANUMANTHAPURAM,THIRUVARUR,619,638154,village,83,4.21,716B,268.52,NIDAMANGALAM,3.31,Uttangal Mangalam,86.5,Karaikal Port,48.15,ICD Madurai,172.21,Petrapole ICP,1672.59,Tiruchirappalli International Airport (TRZ),80.13,MMLP Chennai (Mappedu),267.34,Aluva Terminal,347.64,FCI Depot Tiruchirappalli,80.75
Tattathimoolai,THIRUVARUR,619,638073,village,83,6.24,716B,261.38,Virkudi,7.56,Uttangal Mangalam,78.68,Karaikal Port,29.42,ICD Salem,181.57,Petrapole ICP,1655.18,Tiruchirappalli International Airport (TRZ),96.82,MMLP Chennai (Mappedu),254.85,Aluva Terminal,365.66,FCI Depot Tiruchirappalli,97.14
Pappakudi,THIRUVARUR,619,637911,village,83,0.82,716B,263.06,NIDAMANGALAM,3.42,Uttangal Mangalam,81.26,Karaikal Port,48.49,ICD Salem,168.49,Petrapole ICP,1669.52,Tiruchirappalli International Airport (TRZ),78.05,MMLP Chennai (Mappedu),262.66,Aluva Terminal,346.6,FCI Depot Tiruchirappalli,78.49
Kulamanickam,THIRUVARUR,619,638196,village,83,11.05,716B,280.26,KULIKARAI,10.39,Uttangal Mangalam,97.49,Karaikal Port,39.77,ICD Madurai,181.62,Petrapole ICP,1671.3,Tiruchirappalli International Airport (TRZ),96.75,MMLP Chennai (Mappedu),273.99,Aluva Terminal,361.73,FCI Depot Tiruchirappalli,97.62
NALLAMANGUDI,THIRUVARUR,619,638065,village,83,11.72,716B,256.96,Nannilam,4.85,Uttangal Mangalam,74.44,Karaikal Port,26.02,ICD Salem,181.2,Petrapole ICP,1649.7,Tiruchirappalli International Airport (TRZ),99.75,MMLP Chennai (Mappedu),249.56,Aluva Terminal,369.09,FCI Depot Tiruchirappalli,99.94
Elaiyur,THIRUVARUR,619,637980,village,83,4.67,716B,260.61,KORADACHERI,7.36,Uttangal Mangalam,78.22,Karaikal Port,42.57,ICD Salem,171.1,Petrapole ICP,1663.9,Tiruchirappalli International Airport (TRZ),83.53,MMLP Chennai (Mappedu),258.49,Aluva Terminal,352.44,FCI Depot Tiruchirappalli,83.87
KAVANUR,THIRUVARUR,619,637992,village,83,1.13,716B,267.51,KULIKARAI,3.02,Uttangal Mangalam,84.74,Karaikal Port,34.62,ICD Salem,182.63,Petrapole ICP,1662.43,Tiruchirappalli International Airport (TRZ),93.56,MMLP Chennai (Mappedu),261.98,Aluva Terminal,361.43,FCI Depot Tiruchirappalli,94.08
Veeranam,THIRUVARUR,619,637862,village,36,6.52,716B,253.78,DARASURAM,7.23,Uttangal Mangalam,73.21,Karaikal Port,54.52,ICD Salem,157.38,Petrapole ICP,1666.95,Tiruchirappalli International Airport (TRZ),71.37,MMLP Chennai (Mappedu),256.09,Aluva Terminal,341.07,FCI Depot Tiruchirappalli,71.47
ELAVANUR,THIRUVARUR,619,638305,village,32,10.98,716B,296.6,Mannargudi,18.73,Uttangal Mangalam,114.39,Karaikal Port,61.08,ICD Madurai,163.41,Petrapole ICP,1693.0,Tiruchirappalli International Airport (TRZ),89.47,MMLP Coimbatore,283.42,Aluva Terminal,347.71,FCI Depot Tiruchirappalli,90.91
Thappalampuliyur I,THIRUVARUR,619,638115,village,83,3.47,716B,275.46,ADIYAKKAMANGALAM,3.81,Uttangal Mangalam,93.01,Karaikal Port,29.45,ICD Madurai,191.78,Petrapole ICP,1661.39,Tiruchirappalli International Airport (TRZ),104.32,MMLP Chennai (Mappedu),266.57,Aluva Terminal,370.8,FCI Depot Tiruchirappalli,105.0
Payathancheri,THIRUVARUR,619,637917,village,83,1.68,716B,265.83,NIDAMANGALAM,2.54,Uttangal Mangalam,83.83,Karaikal Port,47.52,ICD Salem,171.45,Petrapole ICP,1670.59,Tiruchirappalli International Airport (TRZ),79.79,MMLP Chennai (Mappedu),264.8,Aluva Terminal,347.85,FCI Depot Tiruchirappalli,80.32
KATTUR,THIRUVARUR,619,637989,village,83,1.22,716B,267.39,KULIKARAI,4.26,Uttangal Mangalam,84.72,Karaikal Port,29.71,ICD Salem,186.29,Petrapole ICP,1658.74,Tiruchirappalli International Airport (TRZ),98.57,MMLP Chennai (Mappedu),260.23,Aluva Terminal,366.52,FCI Depot Tiruchirappalli,99.05
NARANAMANGALAM,THIRUVARUR,619,638122,village,83,3.63,716B,275.69,THIRUVARUR JN,4.3,Uttangal Mangalam,93.13,Karaikal Port,31.04,ICD Madurai,190.03,Petrapole ICP,1662.81,Tiruchirappalli International Airport (TRZ),102.68,MMLP Chennai (Mappedu),267.33,Aluva Terminal,369.06,FCI Depot Tiruchirappalli,103.38
Ayikkudi,THIRUVARUR,619,637985,village,83,0.34,716B,265.48,TIRUMANTHIKUNAM,3.53,Uttangal Mangalam,82.74,Karaikal Port,36.41,ICD Salem,179.54,Petrapole ICP,1662.62,Tiruchirappalli International Airport (TRZ),90.94,MMLP Chennai (Mappedu),260.83,Aluva Terminal,359.13,FCI Depot Tiruchirappalli,91.41
ANNAVASAL,THIRUVARUR,619,637960,village,83,5.89,716B,259.37,KORADACHERI,8.75,Uttangal Mangalam,76.73,Karaikal Port,38.57,ICD Salem,173.24,Petrapole ICP,1660.3,Tiruchirappalli International Airport (TRZ),87.37,MMLP Chennai (Mappedu),256.02,Aluva Terminal,356.44,FCI Depot Tiruchirappalli,87.66
Idangankottai melaiyur,THIRUVARUR,619,638205,village,83,9.08,716B,274.09,KOYILVENNI,8.72,Uttangal Mangalam,93.23,Karaikal Port,58.24,ICD Madurai,161.86,Petrapole ICP,1682.59,Tiruchirappalli International Airport (TRZ),72.41,MMLP Coimbatore,267.22,Aluva Terminal,338.42,FCI Depot Tiruchirappalli,73.29
Sorakkudi,THIRUVARUR,619,638083,village,83,6.32,716B,264.43,Virkudi,1.64,Uttangal Mangalam,82.03,Karaikal Port,24.62,ICD Salem,187.58,Petrapole ICP,1653.46,Tiruchirappalli International Airport (TRZ),102.51,MMLP Chennai (Mappedu),255.97,Aluva Terminal,370.98,FCI Depot Tiruchirappalli,102.89
VADAKADU,THIRUVARUR,619,638380,village,32,1.19,716B,306.4,Atirampattinam,15.97,Uttangal Mangalam,124.11,Karaikal Port,67.39,ICD Madurai,161.96,Petrapole ICP,1699.78,Tiruchirappalli International Airport (TRZ),94.99,MMLP Coimbatore,287.67,Aluva Terminal,348.85,FCI Depot Tiruchirappalli,96.64
Muthupet R.F.,THIRUVARUR,619,638394,village,32,12.03,716B,318.11,Atirampattinam,22.58,Uttangal Mangalam,135.42,Karaikal Port,71.68,ICD Madurai,168.55,Petrapole ICP,1702.85,Tiruchirappalli International Airport (TRZ),108.54,MMLP Coimbatore,300.05,Aluva Terminal,358.15,FCI Depot Tiruchirappalli,110.3
Mannargudi (M),THIRUVARUR,619,803687,village,83,13.94,716B,278.69,Mannargudi,1.41,Uttangal Mangalam,96.66,Karaikal Port,52.1,ICD Madurai,167.87,Petrapole ICP,1680.44,Tiruchirappalli International Airport (TRZ),81.84,MMLP Coimbatore,276.7,Aluva Terminal,346.69,FCI Depot Tiruchirappalli,82.8
Vaipur,THIRUVARUR,619,638089,village,83,6.08,716B,266.99,Virkudi,4.86,Uttangal Mangalam,85.13,Karaikal Port,20.16,ICD Salem,193.32,Petrapole ICP,1651.23,Tiruchirappalli International Airport (TRZ),108.3,MMLP Chennai (Mappedu),256.63,Aluva Terminal,376.48,FCI Depot Tiruchirappalli,108.73
Melamarathur,THIRUVARUR,619,638370,village,32,6.51,716B,306.29,Velankanni,32.27,Uttangal Mangalam,123.6,Karaikal Port,55.55,ICD Madurai,181.36,Petrapole ICP,1686.31,Tiruchirappalli International Airport (TRZ),111.82,MMLP Chennai (Mappedu),297.36,Aluva Terminal,368.43,FCI Depot Tiruchirappalli,113.23
Melaradhanallur,THIRUVARUR,619,638013,village,83,6.8,716B,272.59,TIRUMANTHIKUNAM,3.69,Uttangal Mangalam,89.85,Karaikal Port,38.69,ICD Madurai,181.21,Petrapole ICP,1667.83,Tiruchirappalli International Airport (TRZ),92.02,MMLP Chennai (Mappedu),267.61,Aluva Terminal,358.82,FCI Depot Tiruchirappalli,92.7
Velur,THIRUVARUR,619,637866,village,36,2.1,716B,251.66,PAPANASAM,5.21,Uttangal Mangalam,72.15,Karaikal Port,58.91,ICD Salem,152.67,Petrapole ICP,1668.14,Tiruchirappalli International Airport (TRZ),67.27,MMLP Chennai (Mappedu),255.55,Aluva Terminal,337.11,FCI Depot Tiruchirappalli,67.26
PULAVANALLUR,THIRUVARUR,619,637972,village,83,3.36,716B,264.17,KULIKARAI,5.98,Uttangal Mangalam,81.45,Karaikal Port,30.77,ICD Salem,182.72,Petrapole ICP,1657.83,Tiruchirappalli International Airport (TRZ),96.21,MMLP Chennai (Mappedu),257.8,Aluva Terminal,364.66,FCI Depot Tiruchirappalli,96.61
KUMARAPURAM,THIRUVARUR,619,638221,village,83,13.78,716B,278.48,Mannargudi,4.84,Uttangal Mangalam,96.86,Karaikal Port,55.32,ICD Madurai,164.56,Petrapole ICP,1682.69,Tiruchirappalli International Airport (TRZ),78.26,MMLP Coimbatore,273.13,Aluva Terminal,343.05,FCI Depot Tiruchirappalli,79.25
Thiruppattur,THIRUVARUR,619,638338,village,32,10.39,716B,289.53,Mannargudi,16.09,Uttangal Mangalam,106.79,Karaikal Port,47.86,ICD Madurai,176.24,Petrapole ICP,1680.08,Tiruchirappalli International Airport (TRZ),96.97,MMLP Chennai (Mappedu),283.74,Aluva Terminal,358.94,FCI Depot Tiruchirappalli,98.11
Keerakkalur,THIRUVARUR,619,638334,village,32,7.63,716B,289.9,THIRUVARUR JN,19.53,Uttangal Mangalam,107.14,Karaikal Port,44.88,ICD Madurai,180.46,Petrapole ICP,1677.27,Tiruchirappalli International Airport (TRZ),101.22,MMLP Chennai (Mappedu),282.77,Aluva Terminal,363.38,FCI Depot Tiruchirappalli,102.32
VADUVUR AGRAHARAM,THIRUVARUR,619,638202,village,83,9.84,716B,274.16,KOYILVENNI,9.56,Uttangal Mangalam,93.76,Karaikal Port,60.75,ICD Madurai,159.46,Petrapole ICP,1684.34,Tiruchirappalli International Airport (TRZ),69.84,MMLP Coimbatore,264.67,Aluva Terminal,335.78,FCI Depot Tiruchirappalli,70.75
VELUR,THIRUVARUR,619,638345,village,32,3.04,716B,294.07,ADIYAKKAMANGALAM,22.24,Uttangal Mangalam,111.38,Karaikal Port,45.7,ICD Madurai,182.93,Petrapole ICP,1677.85,Tiruchirappalli International Airport (TRZ),105.98,MMLP Chennai (Mappedu),285.75,Aluva Terminal,367.03,FCI Depot Tiruchirappalli,107.14
Ramapuram,THIRUVARUR,619,638235,village,83,12.19,716B,277.71,Mannargudi,1.87,Uttangal Mangalam,95.41,Karaikal Port,48.96,ICD Madurai,171.04,Petrapole ICP,1677.69,Tiruchirappalli International Airport (TRZ),84.5,MMLP Chennai (Mappedu),275.27,Aluva Terminal,349.74,FCI Depot Tiruchirappalli,85.4
SRIVANJIYAM,THIRUVARUR,619,638063,village,83,9.1,716B,257.7,Nannilam,8.83,Uttangal Mangalam,74.97,Karaikal Port,30.24,ICD Salem,178.44,Petrapole ICP,1653.28,Tiruchirappalli International Airport (TRZ),95.55,MMLP Chennai (Mappedu),251.69,Aluva Terminal,364.81,FCI Depot Tiruchirappalli,95.77
PARUTHIYUR,THIRUVARUR,619,638072,village,83,7.3,716B,259.42,Nannilam,9.4,Uttangal Mangalam,76.68,Karaikal Port,30.84,ICD Salem,179.11,Petrapole ICP,1654.91,Tiruchirappalli International Airport (TRZ),95.09,MMLP Chennai (Mappedu),253.51,Aluva Terminal,364.16,FCI Depot Tiruchirappalli,95.36
SENGALIPURAM,THIRUVARUR,619,637958,village,83,5.87,716B,259.08,TIRUMANTHIKUNAM,9.87,Uttangal Mangalam,76.34,Karaikal Port,35.88,ICD Salem,175.07,Petrapole ICP,1658.24,Tiruchirappalli International Airport (TRZ),90.02,MMLP Chennai (Mappedu),254.87,Aluva Terminal,359.13,FCI Depot Tiruchirappalli,90.3
PILLUR,THIRUVARUR,619,638019,village,136B,10.15,716B,245.89,Manganallur,2.42,Uttangal Mangalam,64.24,Karaikal Port,23.12,ICD Salem,179.66,Petrapole ICP,1637.01,Tiruchirappalli International Airport (TRZ),106.46,MMLP Chennai (Mappedu),236.75,Aluva Terminal,376.36,FCI Depot Tiruchirappalli,106.33
Maruthuvakkudi,THIRUVARUR,619,637936,village,136B,11.66,716B,250.87,ADUTURAI,11.17,Uttangal Mangalam,68.12,Karaikal Port,32.41,ICD Salem,173.07,Petrapole ICP,1649.42,Tiruchirappalli International Airport (TRZ),94.05,MMLP Chennai (Mappedu),245.71,Aluva Terminal,363.82,FCI Depot Tiruchirappalli,94.06
PULIYANCHERI,THIRUVARUR,619,637946,village,83,9.85,716B,255.12,TIRUVIDAIMARUTHUR,13.25,Uttangal Mangalam,72.38,Karaikal Port,35.54,ICD Salem,172.82,Petrapole ICP,1655.12,Tiruchirappalli International Airport (TRZ),90.27,MMLP Chennai (Mappedu),251.0,Aluva Terminal,359.77,FCI Depot Tiruchirappalli,90.42
Avichavadi,THIRUVARUR,619,637868,village,36,0.84,716B,249.93,SUNDARAPERUMAL KOVIL,3.48,Uttangal Mangalam,70.5,Karaikal Port,59.08,ICD Salem,151.52,Petrapole ICP,1666.88,Tiruchirappalli International Airport (TRZ),67.42,MMLP Chennai (Mappedu),253.96,Aluva Terminal,337.32,FCI Depot Tiruchirappalli,67.34
NANNILAM,THIRUVARUR,619,638068,village,83,10.35,716B,259.3,Nannilam,2.8,Uttangal Mangalam,76.91,Karaikal Port,24.21,ICD Salem,184.03,Petrapole ICP,1650.07,Tiruchirappalli International Airport (TRZ),101.68,MMLP Chennai (Mappedu),251.2,Aluva Terminal,370.79,FCI Depot Tiruchirappalli,101.92
Athikottai,THIRUVARUR,619,638229,village,83,16.56,716B,281.5,Mannargudi,6.88,Uttangal Mangalam,99.99,Karaikal Port,57.56,ICD Madurai,162.47,Petrapole ICP,1685.65,Tiruchirappalli International Airport (TRZ),78.13,MMLP Coimbatore,272.96,Aluva Terminal,341.87,FCI Depot Tiruchirappalli,79.22
Painganadu,THIRUVARUR,619,638268,village,32,20.07,716B,285.67,Mannargudi,7.94,Uttangal Mangalam,103.64,Karaikal Port,55.79,ICD Madurai,165.12,Petrapole ICP,1685.88,Tiruchirappalli International Airport (TRZ),83.66,MMLP Coimbatore,278.4,Aluva Terminal,346.14,FCI Depot Tiruchirappalli,84.83
Arasur,THIRUVARUR,619,932215,village,83,5.84,716B,260.03,KORADACHERI,7.77,Uttangal Mangalam,77.5,Karaikal Port,40.66,ICD Salem,172.12,Petrapole ICP,1662.19,Tiruchirappalli International Airport (TRZ),85.36,MMLP Chennai (Mappedu),257.33,Aluva Terminal,354.35,FCI Depot Tiruchirappalli,85.68
Agaraohai,THIRUVARUR,619,932206,village,83,6.2,716B,259.37,KORADACHERI,8.44,Uttangal Mangalam,76.9,Karaikal Port,41.43,ICD Salem,171.08,Petrapole ICP,1662.28,Tiruchirappalli International Airport (TRZ),84.51,MMLP Chennai (Mappedu),256.98,Aluva Terminal,353.58,FCI Depot Tiruchirappalli,84.8
Manavalanallur,THIRUVARUR,619,637935,village,136B,12.37,716B,251.29,Punthottam,11.09,Uttangal Mangalam,68.55,Karaikal Port,31.41,ICD Salem,174.06,Petrapole ICP,1649.04,Tiruchirappalli International Airport (TRZ),94.98,MMLP Chennai (Mappedu),245.78,Aluva Terminal,364.73,FCI Depot Tiruchirappalli,95.01
Therkkukadu,THIRUVARUR,619,932305,village,32,0.37,716B,308.03,Atirampattinam,14.97,Uttangal Mangalam,125.75,Karaikal Port,68.79,ICD Madurai,161.38,Petrapole ICP,1701.18,Tiruchirappalli International Airport (TRZ),95.64,MMLP Coimbatore,288.04,Aluva Terminal,348.67,FCI Depot Tiruchirappalli,97.32
MUTHUPETTAI,THIRUVARUR,619,638381,village,32,2.2,716B,310.97,Atirampattinam,13.54,Uttangal Mangalam,128.7,Karaikal Port,71.28,ICD Madurai,160.44,Petrapole ICP,1703.65,Tiruchirappalli International Airport (TRZ),96.92,MMLP Coimbatore,288.78,Aluva Terminal,348.43,FCI Depot Tiruchirappalli,98.67
Nannilam,THIRUVARUR,619,638068,village,83,9.67,716B,259.25,Nannilam,4.41,Uttangal Mangalam,76.73,Karaikal Port,25.85,ICD Salem,182.77,Petrapole ICP,1651.22,Tiruchirappalli International Airport (TRZ),100.04,MMLP Chennai (Mappedu),251.69,Aluva Terminal,369.15,FCI Depot Tiruchirappalli,100.29
