village,district,district_code,village_code,unit,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km
Vazhakkad,Malappuram,592,627444,village,FEROK,15.58,New Makardhokda,222.54,Cochin Port,146.43,ICD Kanjikode (Palakkad),87.27,Petrapole ICP,1872.58,Calicut International Airport (CCJ),12.08,MMLP Coimbatore,112.96,Kottapuram Terminal,119.52,FCI Depot Kozhikode,18.99
Pulikkal,Malappuram,592,627445,village,FEROK,12.11,New Makardhokda,227.23,Cochin Port,140.47,ICD Kanjikode (Palakkad),84.92,Petrapole ICP,1878.25,Calicut International Airport (CCJ),5.85,MMLP Coimbatore,113.12,Kottapuram Terminal,113.58,FCI Depot Kozhikode,19.23
Cherukavu (CT),Malappuram,592,627467,village,FEROK,8.32,New Makardhokda,225.82,Cochin Port,140.81,ICD Kanjikode (Palakkad),87.82,Petrapole ICP,1881.3,Calicut International Airport (CCJ),7.35,MMLP Coimbatore,116.72,Kottapuram Terminal,113.97,FCI Depot Kozhikode,16.22
Vazhayur (CT),Malappuram,592,627466,village,FEROK,8.37,New Makardhokda,222.16,Cochin Port,144.57,ICD Kanjikode (Palakkad),90.62,Petrapole ICP,1879.48,Calicut International Airport (CCJ),10.78,MMLP Coimbatore,118.43,Kottapuram Terminal,117.74,FCI Depot Kozhikode,13.58
Karuvarakundu,Malappuram,592,627487,village,Tuvvur,7.49,New Makardhokda,260.64,Cochin Port,127.99,ICD Kanjikode (Palakkad),44.74,Petrapole ICP,1854.01,Calicut International Airport (CCJ),43.44,MMLP Coimbatore,67.31,Kottapuram Terminal,102.36,FCI Depot Kozhikode,64.7
Tuvvur,Malappuram,592,627485,village,Tuvvur,1.99,New Makardhokda,255.45,Cochin Port,129.85,ICD Kanjikode (Palakkad),49.98,Petrapole ICP,1856.09,Calicut International Airport (CCJ),37.82,MMLP Coimbatore,73.09,Kottapuram Terminal,103.84,FCI Depot Kozhikode,58.81
Kerala Estate,Malappuram,592,627486,village,Tuvvur,12.62,New Makardhokda,259.1,Cochin Port,134.21,ICD Kanjikode (Palakkad),47.06,Petrapole ICP,1846.69,Calicut International Airport (CCJ),47.89,MMLP Coimbatore,64.01,Kottapuram Terminal,108.86,FCI Depot Coimbatore,64.01
Kalikavu,Malappuram,592,627483,village,Todikkapulam Halt,9.21,New Makardhokda,254.88,Cochin Port,135.42,ICD Kanjikode (Palakkad),50.84,Petrapole ICP,1848.53,Calicut International Airport (CCJ),43.49,MMLP Coimbatore,68.82,Kottapuram Terminal,109.74,FCI Depot Kozhikode,63.15
Vellayur,Malappuram,592,627484,village,Todikkapulam Halt,3.7,New Makardhokda,251.57,Cochin Port,134.61,ICD Kanjikode (Palakkad),53.8,Petrapole ICP,1852.75,Calicut International Airport (CCJ),37.75,MMLP Coimbatore,74.27,Kottapuram Terminal,108.57,FCI Depot Kozhikode,57.57
Vorkady,Kasaragod,588,627058,village,MANJESHWAR,7.26,New Makardhokda,20.84,New Mangalore Port,20.84,ICD Mangalore (Panambur),19.41,Rupaidiha ICP,1818.8,Mangaluru International Airport (IXE),22.07,MMLP Bengaluru (Muddalinganahalli),268.93,Kottapuram Terminal,316.71,FCI Depot Kozhikode,190.71
Kaliyoor,Kasaragod,588,"627062
",village,MANJESHWAR,6.26,New Makardhokda,23.68,New Mangalore Port,23.68,ICD Mangalore (Panambur),22.32,Rupaidiha ICP,1821.47,Mangaluru International Airport (IXE),25.13,MMLP Bengaluru (Muddalinganahalli),268.87,Kottapuram Terminal,313.77,FCI Depot Kozhikode,187.82
Koliyoor,Kasaragod,588,"627061
",village,MANJESHWAR,8.08,New Makardhokda,24.33,New Mangalore Port,24.33,ICD Mangalore (Panambur),22.86,Rupaidiha ICP,1820.53,Mangaluru International Airport (IXE),25.24,MMLP Bengaluru (Muddalinganahalli),267.05,Kottapuram Terminal,313.32,FCI Depot Kozhikode,187.27
Kodlamogaru,Kasaragod,588,627060,village,MANJESHWAR,10.57,New Makardhokda,24.79,New Mangalore Port,24.79,ICD Mangalore (Panambur),23.2,Rupaidiha ICP,1818.72,Mangaluru International Airport (IXE),24.95,MMLP Bengaluru (Muddalinganahalli),264.64,Kottapuram Terminal,313.36,FCI Depot Kozhikode,187.2
Pathur,Kasaragod,588,627059,village,Kalladaka,11.46,New Makardhokda,23.41,New Mangalore Port,23.41,ICD Mangalore (Panambur),21.75,Rupaidiha ICP,1816.49,Mangaluru International Airport (IXE),23.1,MMLP Bengaluru (Muddalinganahalli),263.91,Kottapuram Terminal,315.19,FCI Depot Mysuru,187.47
Mylapra,Pathanamthitta,599,628333,village,CHENGANNUR,20.84,Balaramapuram,102.67,Cochin Port,95.17,ICD Thiruvananthapuram,86.88,Petrapole ICP,1975.59,Trivandrum International Airport (TRV),93.82,MMLP Coimbatore,191.32,Kayamkulam Terminal,36.02,FCI Depot Kochi,90.93
Vallicode,Pathanamthitta,599,628337,village,CHENGANNUR,20.14,Balaramapuram,94.88,Vizhinjam International Seaport,98.72,ICD Thiruvananthapuram,78.6,Petrapole ICP,1985.24,Trivandrum International Airport (TRV),85.22,MMLP Coimbatore,201.02,Kayamkulam Terminal,29.7,FCI Depot Kochi,96.18
Pramadom,Pathanamthitta,599,628336,village,Kuri,22.52,Balaramapuram,94.02,Vizhinjam International Seaport,98.45,ICD Thiruvananthapuram,78.29,Petrapole ICP,1980.37,Trivandrum International Airport (TRV),85.3,MMLP Coimbatore,199.26,Kayamkulam Terminal,36.26,FCI Depot Kochi,99.06
Konni,Pathanamthitta,599,628338,village,Auvaneeswaram,21.4,Balaramapuram,92.28,Vizhinjam International Seaport,96.97,ICD Thiruvananthapuram,76.82,Petrapole ICP,1979.27,Trivandrum International Airport (TRV),83.99,MMLP Coimbatore,200.02,Kayamkulam Terminal,39.13,FCI Depot Kochi,101.74
Iravon,Pathanamthitta,599,628340,village,Auvaneeswaram,21.9,Balaramapuram,92.39,Vizhinjam International Seaport,97.22,ICD Thiruvananthapuram,77.1,Petrapole ICP,1977.96,Trivandrum International Airport (TRV),84.35,MMLP Coimbatore,199.45,Kayamkulam Terminal,40.7,FCI Depot Kochi,102.33
Pattazhy Vadakkekara,Kollam,600,628382,village,Kuri,7.02,Balaramapuram,79.78,Vizhinjam International Seaport,83.51,ICD Thiruvananthapuram,63.39,Petrapole ICP,1994.83,Trivandrum International Airport (TRV),70.02,MMLP Coimbatore,215.42,Kollam Terminal,30.13,FCI Depot Kochi,110.49
Pathanapuram,Kollam,600,628387,village,Auvaneeswaram,7.93,Balaramapuram,77.95,Vizhinjam International Seaport,82.68,ICD Thiruvananthapuram,62.55,Petrapole ICP,1988.39,Trivandrum International Airport (TRV),69.82,MMLP Coimbatore,213.8,Kollam Terminal,37.6,FCI Depot Kochi,114.78
Perumpazhuthur,Thiruvananthapuram,601,913455,village,NEYYATTINKARA,2.99,Balaramapuram,4.21,Vizhinjam International Seaport,13.51,ICD Thiruvananthapuram,20.1,Petrapole ICP,2034.73,Trivandrum International Airport (TRV),19.55,MMLP Coimbatore,288.84,Kollam Terminal,73.78,FCI Depot Kochi,190.81
Kottukal (CT),Thiruvananthapuram,601,628537,village,BALARAMAPURAM,5.59,Balaramapuram,5.59,Vizhinjam International Seaport,5.54,ICD Thiruvananthapuram,20.9,Petrapole ICP,2043.09,Trivandrum International Airport (TRV),16.85,MMLP Coimbatore,294.47,Kollam Terminal,73.97,FCI Depot Kochi,193.23
Vizhinjam (Part),Thiruvananthapuram,601,628538,village,BALARAMAPURAM,7.95,Balaramapuram,7.95,Vizhinjam International Seaport,1.82,ICD Thiruvananthapuram,19.62,Petrapole ICP,2045.46,Trivandrum International Airport (TRV),14.28,MMLP Coimbatore,294.53,Kollam Terminal,71.69,FCI Depot Kochi,191.69
Karumkulam,Thiruvananthapuram,601,628536,village,AMARAVILA HALT,8.87,Balaramapuram,10.86,Vizhinjam International Seaport,8.91,ICD Thiruvananthapuram,26.94,Petrapole ICP,2046.39,Trivandrum International Airport (TRV),22.4,MMLP Coimbatore,300.17,Kollam Terminal,79.75,FCI Depot Kochi,199.27
Kanjiramkulam (CT),Thiruvananthapuram,601,628545,village,NEYYATTINKARA,7.06,Balaramapuram,8.1,Vizhinjam International Seaport,7.04,ICD Thiruvananthapuram,24.07,Petrapole ICP,2044.61,Trivandrum International Airport (TRV),19.8,MMLP Coimbatore,297.36,Kollam Terminal,77.05,FCI Depot Kochi,196.4
Athiyannoor (CT),Thiruvananthapuram,601,628544,village,NEYYATTINKARA,2.54,Balaramapuram,4.14,Vizhinjam International Seaport,9.17,ICD Thiruvananthapuram,21.54,Petrapole ICP,2040.02,Trivandrum International Airport (TRV),18.83,MMLP Coimbatore,293.25,Kollam Terminal,75.17,FCI Depot Kochi,193.56
Thirupuram (CT),Thiruvananthapuram,601,628535,village,AMARAVILA HALT,5.41,Balaramapuram,8.55,Vizhinjam International Seaport,10.07,ICD Thiruvananthapuram,25.68,Petrapole ICP,2042.93,Trivandrum International Airport (TRV),22.17,MMLP Coimbatore,297.6,Kollam Terminal,79.09,FCI Depot Kochi,197.87
Kulathoor,Thiruvananthapuram,601,628534,village,DHANUVACHAPURAM,7.53,Balaramapuram,12.91,Vizhinjam International Seaport,13.08,ICD Thiruvananthapuram,30.03,Petrapole ICP,2045.15,Trivandrum International Airport (TRV),26.16,MMLP Coimbatore,301.67,Kollam Terminal,83.31,FCI Depot Kochi,202.24
Kadakkal,Kollam,600,628425,village,Punalur,20.85,Balaramapuram,48.02,Vizhinjam International Seaport,52.54,ICD Thiruvananthapuram,32.43,Petrapole ICP,2009.33,Trivandrum International Airport (TRV),39.89,MMLP Coimbatore,243.42,Kollam Terminal,34.72,FCI Depot Kochi,142.32
Ittiva,Kollam,600,628424,village,Punalur,18.14,Balaramapuram,50.41,Vizhinjam International Seaport,55.17,ICD Thiruvananthapuram,35.11,Petrapole ICP,2006.61,Trivandrum International Airport (TRV),42.66,MMLP Coimbatore,240.65,Kollam Terminal,35.18,FCI Depot Kochi,140.39
Kottukkal,Kollam,600,628423,village,Punalur,14.63,Balaramapuram,54.7,Vizhinjam International Seaport,59.12,ICD Thiruvananthapuram,38.97,Petrapole ICP,2005.55,Trivandrum International Airport (TRV),46.26,MMLP Coimbatore,237.14,Kollam Terminal,31.98,FCI Depot Kochi,135.77
Nilamel,Kollam,600,628426,village,AKATHUMURI,19.06,Balaramapuram,49.49,Vizhinjam International Seaport,52.99,ICD Thiruvananthapuram,32.87,Petrapole ICP,2013.4,Trivandrum International Airport (TRV),39.62,MMLP Coimbatore,244.29,Kollam Terminal,29.13,FCI Depot Kochi,140.04
Chadayamangalam,Kollam,600,628422,village,Kottarakara,18.15,Balaramapuram,53.62,Vizhinjam International Seaport,57.2,ICD Thiruvananthapuram,37.08,Petrapole ICP,2010.64,Trivandrum International Airport (TRV),43.83,MMLP Coimbatore,240.21,Kollam Terminal,27.52,FCI Depot Kochi,135.99
Velinelloor,Kollam,600,628421,village,Kottarakara,14.21,Balaramapuram,57.7,Vizhinjam International Seaport,60.31,ICD Thiruvananthapuram,40.53,Petrapole ICP,2013.96,Trivandrum International Airport (TRV),46.46,MMLP Coimbatore,239.54,Kollam Terminal,20.48,FCI Depot Kochi,131.81
Elamadu,Kollam,600,628418,village,Kottarakara,14.06,Balaramapuram,57.66,Vizhinjam International Seaport,61.09,ICD Thiruvananthapuram,41.01,Petrapole ICP,2009.22,Trivandrum International Airport (TRV),47.59,MMLP Coimbatore,236.89,Kollam Terminal,25.16,FCI Depot Kochi,131.92
Valakam,Kollam,600,628417,village,Kottarakara,10.82,Balaramapuram,61.55,Vizhinjam International Seaport,65.16,ICD Thiruvananthapuram,45.05,Petrapole ICP,2005.99,Trivandrum International Airport (TRV),51.72,MMLP Coimbatore,232.74,Kollam Terminal,25.42,FCI Depot Kochi,128.19
Pooyappally,Kollam,600,628420,village,Ezhukone,11.66,Balaramapuram,60.57,Vizhinjam International Seaport,62.68,ICD Thiruvananthapuram,43.2,Petrapole ICP,2015.6,Trivandrum International Airport (TRV),48.68,MMLP Coimbatore,238.92,Kollam Terminal,16.43,FCI Depot Kochi,129.22
Veliyam,Kollam,600,628419,village,Ezhukone,8.56,Balaramapuram,63.76,Vizhinjam International Seaport,66.22,ICD Thiruvananthapuram,46.54,Petrapole ICP,2012.02,Trivandrum International Airport (TRV),52.3,MMLP Coimbatore,234.82,Kollam Terminal,17.27,FCI Depot Kochi,125.79
Chathurangapara,Idukki,596,628069,village,RAJAPALAYAM,63.92,Balaramapuram,165.68,Cochin Port,106.28,ICD Kochi (Edappally),100.46,Petrapole ICP,1895.52,Cochin International Airport (COK),93.05,MMLP Coimbatore,127.29,Thanneermukkom Terminal,90.94,FCI Depot Madurai,101.45
Udumbanchola,Idukki,596,628070,village,RAJAPALAYAM,68.64,Balaramapuram,165.61,Cochin Port,99.55,ICD Kochi (Edappally),93.73,Petrapole ICP,1899.29,Cochin International Airport (COK),86.52,MMLP Coimbatore,125.55,Thanneermukkom Terminal,84.63,FCI Depot Kochi,97.04
Pooppara,Idukki,596,628065,village,Palani,61.66,Balaramapuram,175.96,Cochin Port,108.09,ICD Madurai,99.62,Petrapole ICP,1886.31,Cochin International Airport (COK),92.47,MMLP Coimbatore,117.91,Thanneermukkom Terminal,96.03,FCI Depot Madurai,99.64
Rajakumari,Idukki,596,628066,village,Palani,65.76,Balaramapuram,175.2,Cochin Port,101.13,ICD Kochi (Edappally),95.11,Petrapole ICP,1890.74,Cochin International Airport (COK),85.69,MMLP Coimbatore,116.52,Thanneermukkom Terminal,89.51,FCI Depot Kochi,98.96
Parathodu,Idukki,596,628075,village,RAJAPALAYAM,60.48,Balaramapuram,160.28,Cochin Port,105.81,ICD Kochi (Edappally),100.12,Petrapole ICP,1900.32,Cochin International Airport (COK),93.89,MMLP Coimbatore,132.31,Thanneermukkom Terminal,88.71,FCI Depot Madurai,102.71
Kalkoonthal,Idukki,596,628074,village,RAJAPALAYAM,65.59,Balaramapuram,159.4,Cochin Port,98.35,ICD Kochi (Edappally),92.69,Petrapole ICP,1905.21,Cochin International Airport (COK),86.99,MMLP Coimbatore,131.31,Thanneermukkom Terminal,81.27,FCI Depot Kochi,95.62
Pampadumpara,Idukki,596,628076,village,RAJAPALAYAM,59.25,Balaramapuram,153.11,Cochin Port,102.1,ICD Kochi (Edappally),96.62,Petrapole ICP,1908.62,Cochin International Airport (COK),92.18,MMLP Coimbatore,138.13,Thanneermukkom Terminal,82.75,FCI Depot Kochi,99.18
Toppumpadi,Ernakulam,595,913789,village,ERNAKULAM JN,4.15,Balaramapuram,190.96,Cochin Port,2.82,ICD Kochi (Edappally),5.7,Petrapole ICP,1957.55,Cochin International Airport (COK),27.8,MMLP Coimbatore,141.83,Maradu (Kochi) Terminal,7.76,FCI Depot Kochi,1.54
Puthuvype (CT),Ernakulam,595,628000,village,ERNAKULAM TOWN,5.77,Balaramapuram,197.13,Cochin Port,3.45,ICD Kochi (Edappally),7.42,Petrapole ICP,1955.61,Cochin International Airport (COK),25.8,MMLP Coimbatore,139.22,Maradu (Kochi) Terminal,11.96,FCI Depot Kochi,7.68
Elamkunnapuzha (CT),Ernakulam,595,627999,village,ERNAKULAM TOWN,6.85,Balaramapuram,199.47,Cochin Port,5.83,ICD Kochi (Edappally),8.76,Petrapole ICP,1954.32,Cochin International Airport (COK),24.8,MMLP Coimbatore,137.75,Maradu (Kochi) Terminal,13.62,FCI Depot Kochi,10.03
Njarakkal (CT),Ernakulam,595,627998,village,EDAPPALLY,8.13,Balaramapuram,202.44,Cochin Port,8.96,ICD Kochi (Edappally),10.69,Petrapole ICP,1952.09,Cochin International Airport (COK),23.18,MMLP Coimbatore,135.35,Maradu (Kochi) Terminal,15.73,FCI Depot Kochi,13.07
Nayarambalam(CT),Ernakulam,595,627996,village,EDAPPALLY,9.43,Balaramapuram,205.26,Cochin Port,11.87,ICD Kochi (Edappally),13.11,Petrapole ICP,1950.35,Cochin International Airport (COK),22.37,MMLP Coimbatore,133.46,Kottapuram Terminal,15.11,FCI Depot Kochi,15.96
Edavanakkad(CT),Ernakulam,595,627995,village,EDAPPALLY,11.77,Balaramapuram,208.18,Cochin Port,14.74,ICD Kochi (Edappally),15.94,Petrapole ICP,1949.2,Cochin International Airport (COK),22.6,MMLP Coimbatore,132.19,Kottapuram Terminal,12.36,FCI Depot Kochi,18.86
Kuzhuppilly,Ernakulam,595,627993,village,EDAPPALLY,13.96,Balaramapuram,210.87,Cochin Port,17.46,ICD Kochi (Edappally),18.49,Petrapole ICP,1947.79,Cochin International Airport (COK),22.76,MMLP Coimbatore,130.71,Kottapuram Terminal,9.75,FCI Depot Kochi,21.58
Kuzhuppilly(CT),Ernakulam,595,627993,village,EDAPPALLY,19.87,Balaramapuram,217.21,Cochin Port,23.75,ICD Kochi (Edappally),24.74,Petrapole ICP,1945.28,Cochin International Airport (COK),25.13,MMLP Coimbatore,128.19,Kottapuram Terminal,4.91,FCI Depot Kochi,27.9
Pallippuram(CT),Ernakulam,595,627994,village,EDAPPALLY,16.88,Balaramapuram,214.27,Cochin Port,20.93,ICD Kochi (Edappally),21.75,Petrapole ICP,1945.85,Cochin International Airport (COK),23.27,MMLP Coimbatore,128.73,Kottapuram Terminal,6.47,FCI Depot Kochi,25.04
Madathumpady (CT),Thrissur,594,627884,village,KORATTI ANGADI,11.74,Balaramapuram,216.51,Cochin Port,26.63,ICD Kochi (Edappally),24.87,Petrapole ICP,1935.41,Cochin International Airport (COK),15.73,MMLP Coimbatore,118.32,Kottapuram Terminal,7.55,FCI Depot Kochi,30.07
Chemmanthatta (CT),Thrissur,594,627739,village,GURUVAYUR,8.0,Balaramapuram,268.99,Cochin Port,77.41,ICD Kanjikode (Palakkad),57.28,Petrapole ICP,1910.63,Calicut International Airport (CCJ),57.31,MMLP Coimbatore,102.79,Kottapuram Terminal,50.49,FCI Depot Kozhikode,77.11
Chowannur (CT),Thrissur,594,627736,village,GURUVAYUR,8.47,Balaramapuram,271.46,Cochin Port,79.72,ICD Kanjikode (Palakkad),58.22,Petrapole ICP,1910.16,Calicut International Airport (CCJ),54.94,MMLP Coimbatore,103.4,Kottapuram Terminal,52.81,FCI Depot Kozhikode,74.61
Eyyal (CT),Thrissur,594,627772,village,GURUVAYUR,10.5,Balaramapuram,269.56,Cochin Port,78.48,ICD Kanjikode (Palakkad),54.91,Petrapole ICP,1908.17,Calicut International Airport (CCJ),56.51,MMLP Coimbatore,100.33,Kottapuram Terminal,51.54,FCI Depot Kozhikode,76.77
Vellattanjur (CT),Thrissur,594,627740,village,MULANGUNNATHUKAVU,9.84,Balaramapuram,269.06,Cochin Port,78.69,ICD Kanjikode (Palakkad),51.82,Petrapole ICP,1905.63,Calicut International Airport (CCJ),56.89,MMLP Coimbatore,97.29,Kottapuram Terminal,51.81,FCI Depot Kozhikode,77.67
Thayyur,Thrissur,594,627741,village,WADAKANCHERI,7.64,Balaramapuram,268.46,Cochin Port,78.73,ICD Kanjikode (Palakkad),49.38,Petrapole ICP,1903.74,Calicut International Airport (CCJ),57.53,MMLP Coimbatore,94.92,Kottapuram Terminal,51.94,FCI Depot Kozhikode,78.68
Nelluvai (CT),Thrissur,594,627764,village,WADAKANCHERI,8.13,Balaramapuram,271.08,Cochin Port,81.81,ICD Kanjikode (Palakkad),47.59,Petrapole ICP,1900.69,Calicut International Airport (CCJ),55.07,MMLP Coimbatore,92.71,Kottapuram Terminal,55.08,FCI Depot Kozhikode,76.58
Kariyannur (CT),Thrissur,594,627771,village,WADAKANCHERI,9.26,Balaramapuram,270.45,Cochin Port,80.53,ICD Kanjikode (Palakkad),50.04,Petrapole ICP,1903.26,Calicut International Airport (CCJ),55.52,MMLP Coimbatore,95.29,Kottapuram Terminal,53.7,FCI Depot Kozhikode,76.64
Kadangode (CT),Thrissur,594,627715,village,PATTAMBI,11.64,Balaramapuram,273.48,Cochin Port,83.34,ICD Kanjikode (Palakkad),51.01,Petrapole ICP,1902.37,Calicut International Airport (CCJ),52.49,MMLP Coimbatore,95.75,Kottapuram Terminal,56.47,FCI Depot Kozhikode,73.58
Vellarakkad (CT),Thrissur,594,627735,village,WADAKANCHERI,11.95,Balaramapuram,271.59,Cochin Port,81.0,ICD Kanjikode (Palakkad),52.77,Petrapole ICP,1905.09,Calicut International Airport (CCJ),54.37,MMLP Coimbatore,97.86,Kottapuram Terminal,54.1,FCI Depot Kozhikode,75.07
Perumpilavu (CT),Thrissur,594,627714,village,KODUMUNDA,12.54,Balaramapuram,275.36,Cochin Port,84.45,ICD Kanjikode (Palakkad),54.54,Petrapole ICP,1904.43,Calicut International Airport (CCJ),50.63,MMLP Coimbatore,99.0,Kottapuram Terminal,57.52,FCI Depot Kozhikode,71.18
South Trikaripur (CT),Kasaragod,588,"627174
",village,PAYYANUR,3.15,New Makardhokda,98.86,New Mangalore Port,98.86,ICD Mangalore (Panambur),97.68,Petrapole ICP,1868.05,Mangaluru International Airport (IXE),100.57,MMLP Coimbatore,229.4,Kottapuram Terminal,239.08,FCI Depot Kozhikode,114.37
North Trikkaripur (CT),Kasaragod,588,"627173
",village,TRIKARPUR,1.67,New Makardhokda,93.28,New Mangalore Port,93.28,ICD Mangalore (Panambur),92.04,Petrapole ICP,1862.0,Mangaluru International Airport (IXE),94.68,MMLP Coimbatore,231.39,Kottapuram Terminal,244.23,FCI Depot Kozhikode,118.91
Udinur (CT),Kasaragod,588,"627164
",village,TRIKARPUR,2.56,New Makardhokda,92.82,New Mangalore Port,92.82,ICD Mangalore (Panambur),91.63,Petrapole ICP,1865.08,Mangaluru International Airport (IXE),94.49,MMLP Coimbatore,233.72,Kottapuram Terminal,244.97,FCI Depot Kozhikode,120.02
Maniyat (CT),Kasaragod,588,"627172
",village,CHANDERA,0.37,New Makardhokda,90.41,New Mangalore Port,90.41,ICD Mangalore (Panambur),89.17,Petrapole ICP,1861.3,Mangaluru International Airport (IXE),91.84,MMLP Coimbatore,233.92,Kottapuram Terminal,247.11,FCI Depot Kozhikode,121.78
Padne (CT),Kasaragod,588,627163,village,CHANDERA,2.86,New Makardhokda,88.88,New Mangalore Port,88.88,ICD Mangalore (Panambur),87.68,Petrapole ICP,1863.43,Mangaluru International Airport (IXE),90.53,MMLP Coimbatore,236.76,Kottapuram Terminal,248.87,FCI Depot Kozhikode,123.81
Pilicode (CT),Kasaragod,588,"627171
",village,CHANDERA,1.73,New Makardhokda,88.4,New Mangalore Port,88.4,ICD Mangalore (Panambur),87.16,Petrapole ICP,1860.58,Mangaluru International Airport (IXE),89.82,MMLP Coimbatore,235.56,Kottapuram Terminal,249.11,FCI Depot Kozhikode,123.75
Kodakkad,Kasaragod,588,"627162
",village,CHARVATTUR,4.34,New Makardhokda,88.28,New Mangalore Port,88.28,ICD Mangalore (Panambur),86.98,Petrapole ICP,1857.09,Mangaluru International Airport (IXE),89.41,MMLP Coimbatore,233.8,Kottapuram Terminal,249.12,FCI Depot Kozhikode,123.42
Thimiri,Kasaragod,588,627161,village,CHARVATTUR,4.69,New Makardhokda,86.37,New Mangalore Port,86.37,ICD Mangalore (Panambur),85.05,Petrapole ICP,1855.63,Mangaluru International Airport (IXE),87.42,MMLP Coimbatore,234.99,Kottapuram Terminal,251.04,FCI Depot Kozhikode,125.25
Thururthy (CT),Kasaragod,588,000000,village,CHARVATTUR,2.37,New Makardhokda,85.03,New Mangalore Port,85.03,ICD Mangalore (Panambur),83.82,Petrapole ICP,1861.67,Mangaluru International Airport (IXE),86.65,MMLP Coimbatore,239.66,Kottapuram Terminal,252.66,FCI Depot Kozhikode,127.48
Klayikode,Kasaragod,588,627160,village,NILESHWAR,4.39,New Makardhokda,83.53,New Mangalore Port,83.53,ICD Mangalore (Panambur),82.22,Petrapole ICP,1855.69,Mangaluru International Airport (IXE),84.67,MMLP Coimbatore,237.9,Kottapuram Terminal,253.87,FCI Depot Kozhikode,128.15
Ubrangala,Kasaragod,588,627106,village,KASARAGOD,15.56,New Makardhokda,48.7,New Mangalore Port,48.7,ICD Mangalore (Panambur),47.16,Rupaidiha ICP,1833.16,Mangaluru International Airport (IXE),48.71,MMLP Bengaluru (Muddalinganahalli),255.35,Kottapuram Terminal,289.67,FCI Depot Kozhikode,163.37
