state,district,sub_district,sub_district_code,nearest_rail_station,dist_rail_station_km,nearest_icd,dist_icd_km,nearest_port,dist_port_km,nearest_air_cargo,dist_air_cargo_km,nearest_icp,dist_icp_km
Uttar Pradesh,BUDAUN,BISAULI,779,DABTARA,8.7,ICD Moradabad,60.71,Dahej Port,957.58,Indira Gandhi International Airport (DEL),179.31,Rupaidiha ICP,219.12
Uttar Pradesh,BUDAUN,BUDAUN,782,Budaun,1.93,ICD Moradabad,95.73,Dahej Port,947.23,Indira Gandhi International Airport (DEL),203.44,Rupaidiha ICP,205.44
Uttar Pradesh,BUDAUN,DATAGANJ,783,Budaun,23.12,ICD Moradabad,114.5,Dahej Port,955.08,Chaudhary Charan Singh International Airport (LKO),196.29,Rupaidiha ICP,187.01
Uttar Pradesh,BUDAUN,SAHASWAN,781,Kachhiaa,23.25,ICD Moradabad,79.74,Dahej Port,926.5,Indira Gandhi International Airport (DEL),161.68,Rupaidiha ICP,243.91
Uttar Pradesh,BULANDSHAHR,ANUPSHAHR,748,RAJGHAT NARORA,26.33,ICD Dadri,59.87,Dahej Port,914.96,Indira Gandhi International Airport (DEL),102.26,Rupaidiha ICP,295.42
Uttar Pradesh,BULANDSHAHR,BULANDSHAHR,746,Numaishgarh Halt,8.36,ICD Dadri,36.05,Dahej Port,906.61,Indira Gandhi International Airport (DEL),78.68,Rupaidiha ICP,318.22
Uttar Pradesh,BULANDSHAHR,DEBAI,749,DIBAI,2.04,ICD Dadri,80.35,Dahej Port,908.03,Indira Gandhi International Airport (DEL),120.65,Rupaidiha ICP,282.47
Uttar Pradesh,BULANDSHAHR,KHURJA,751,KAMALPUR,2.47,ICD Dadri,47.22,Dahej Port,881.1,Indira Gandhi International Airport (DEL),81.47,Rupaidiha ICP,325.0
Uttar Pradesh,BULANDSHAHR,SHIKARPUR,750,ATRAULI ROAD,19.63,ICD Dadri,61.8,Dahej Port,895.92,Indira Gandhi International Airport (DEL),100.55,Rupaidiha ICP,303.17
Uttar Pradesh,BULANDSHAHR,SIANA,747,GARHMUKTESAR BR,21.47,ICD Dadri,50.76,Dahej Port,926.46,Indira Gandhi International Airport (DEL),94.04,Rupaidiha ICP,302.59
Uttar Pradesh,BULANDSHAHR,SIKANDRABAD,745,WAIR,6.57,ICD Dadri,23.54,Dahej Port,891.41,Indira Gandhi International Airport (DEL),62.79,Rupaidiha ICP,335.62
Uttar Pradesh,CHANDAULI,CHAKIA,994,CHANDAULI MJHWR,21.21,ICD Patna,196.55,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,577.61,Lal Bahadur Shastri International Airport (VNS),56.05,Sunauli ICP,260.01
Uttar Pradesh,CHANDAULI,CHANDAULI,993,KARAMNASA,3.68,ICD Patna,174.97,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,573.25,Lal Bahadur Shastri International Airport (VNS),57.66,Raxaul ICP,235.11
Uttar Pradesh,CHANDAULI,NAUGARH,6315,KHAIRAHI,24.6,ICD Patna,205.45,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,569.23,Lal Bahadur Shastri International Airport (VNS),73.07,Raxaul ICP,280.72
Uttar Pradesh,CHANDAULI,PANDIT DEENDAYAL UPADHYAY NAGAR,6316,MUGHAL SARAI JN,2.16,ICD Patna,201.68,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,596.79,Lal Bahadur Shastri International Airport (VNS),33.89,Sunauli ICP,240.33
Uttar Pradesh,CHANDAULI,SAKALDIHA,992,TULSI ASHRAM,6.07,ICD Patna,178.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,585.42,Lal Bahadur Shastri International Airport (VNS),48.66,Sunauli ICP,223.45
Uttar Pradesh,CHITRAKOOT,KARWI,875,SHIVRAMPUR,2.75,ICD Kanpur,142.3,Dhamra Port,776.79,Chaudhary Charan Singh International Airport (LKO),165.66,Rupaidiha ICP,342.67
Uttar Pradesh,CHITRAKOOT,MANIKPUR,6304,MANIKPUR JN,4.09,ICD Kanpur,165.37,Dhamra Port,749.9,Lal Bahadur Shastri International Airport (VNS),181.23,Sunauli ICP,348.01
Uttar Pradesh,CHITRAKOOT,MAU,876,KATAIYA DANDI,9.47,ICD Kanpur,167.69,Dhamra Port,737.53,Lal Bahadur Shastri International Airport (VNS),153.12,Sunauli ICP,321.16
Uttar Pradesh,CHITRAKOOT,RAJAPUR,6305,KHOH,21.55,ICD Kanpur,133.29,Dhamra Port,774.6,Chaudhary Charan Singh International Airport (LKO),147.98,Rupaidiha ICP,323.17
Uttar Pradesh,DEORIA,BARHAJ,961,Sisai Gulabrai,2.19,ICD Patna,155.29,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,609.81,Lal Bahadur Shastri International Airport (VNS),126.68,Sunauli ICP,129.3
Uttar Pradesh,DEORIA,BHATPAR RANI,963,BHATPAR RANI,5.99,ICD Patna,130.44,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,588.78,Jay Prakash Narayan International Airport (PAT),126.92,Raxaul ICP,103.13
Uttar Pradesh,DEORIA,DEORIA,959,DEORIA SADAR,9.46,ICD Patna,165.14,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,623.83,Lal Bahadur Shastri International Airport (VNS),155.64,Sunauli ICP,102.35
Uttar Pradesh,DEORIA,RUDRAPUR,960,GAURI BAZAR,15.71,ICD Patna,177.43,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,633.22,Lal Bahadur Shastri International Airport (VNS),131.96,Sunauli ICP,108.32
Uttar Pradesh,DEORIA,SALEMPUR,962,SALEMPUR JN,3.07,ICD Patna,140.04,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,596.11,Jay Prakash Narayan International Airport (PAT),136.08,Raxaul ICP,119.78
Uttar Pradesh,ETAH,ALIGANJ,1007,DARYAOGONJ,12.21,ICD Moradabad,150.61,Dahej Port,904.63,Chaudhary Charan Singh International Airport (LKO),192.67,Rupaidiha ICP,227.09
Uttar Pradesh,ETAH,ETAH,1008,Etah,1.87,ICD Moradabad,139.91,Dahej Port,880.98,Indira Gandhi International Airport (DEL),186.43,Rupaidiha ICP,261.24
Uttar Pradesh,ETAH,JALESAR,1009,Jalesar City,4.72,ICD Gwalior,137.08,Dahej Port,852.72,Indira Gandhi International Airport (DEL),169.33,Rupaidiha ICP,293.2
Uttar Pradesh,ETAWAH,BHARTHANA,839,BHARTHANA,2.6,ICD Kanpur,112.78,Dahej Port,860.89,Chaudhary Charan Singh International Airport (LKO),163.52,Rupaidiha ICP,263.6
Uttar Pradesh,ETAWAH,CHAKARNAGAR,840,EKDIL,21.22,ICD Gwalior,99.1,Dahej Port,842.73,Chaudhary Charan Singh International Airport (LKO),174.71,Rupaidiha ICP,282.42
Uttar Pradesh,ETAWAH,ETAWAH,838,ETAWAH,5.45,ICD Gwalior,108.22,Dahej Port,855.59,Chaudhary Charan Singh International Airport (LKO),178.36,Rupaidiha ICP,268.07
Uttar Pradesh,ETAWAH,JASWANTNAGAR,836,JASWANTNAGAR,2.78,ICD Gwalior,98.71,Dahej Port,845.46,Chaudhary Charan Singh International Airport (LKO),197.72,Rupaidiha ICP,278.84
Uttar Pradesh,ETAWAH,SAIFAI,837,SARAI BHOPAT,10.06,ICD Gwalior,110.27,Dahej Port,857.53,Chaudhary Charan Singh International Airport (LKO),185.13,Rupaidiha ICP,266.42
Uttar Pradesh,ETAWAH,TAKHA,6297,BHARTHANA,15.76,ICD Kanpur,114.26,Dahej Port,875.49,Chaudhary Charan Singh International Airport (LKO),159.37,Rupaidiha ICP,248.32
Uttar Pradesh,FARRUKHABAD,AMRITPUR,831,FATEHGARH,8.82,ICD Kanpur,124.47,Dahej Port,943.96,Chaudhary Charan Singh International Airport (LKO),139.89,Rupaidiha ICP,180.34
Uttar Pradesh,FARRUKHABAD,FARRUKHABAD,832,NIBKARORI,4.94,ICD Kanpur,125.89,Dahej Port,919.41,Chaudhary Charan Singh International Airport (LKO),151.89,Rupaidiha ICP,205.04
Uttar Pradesh,FARRUKHABAD,KAIMGANJ,830,BHATASA,3.07,ICD Kanpur,148.37,Dahej Port,929.9,Chaudhary Charan Singh International Airport (LKO),168.48,Rupaidiha ICP,198.44
Uttar Pradesh,FATEHPUR,BINDKI,877,BINDKI ROAD,9.97,ICD Kanpur,49.03,Dhamra Port,856.87,Chaudhary Charan Singh International Airport (LKO),86.01,Rupaidiha ICP,262.0
Uttar Pradesh,FATEHPUR,FATEHPUR,878,RAMVA,2.25,ICD Kanpur,80.33,Dhamra Port,821.77,Chaudhary Charan Singh International Airport (LKO),96.05,Rupaidiha ICP,273.57
Uttar Pradesh,FATEHPUR,KHAGA,879,KHAGA,4.6,ICD Kanpur,110.81,Dhamra Port,790.37,Chaudhary Charan Singh International Airport (LKO),115.15,Rupaidiha ICP,288.57
Uttar Pradesh,FIROZABAD,FIROZABAD,772,FIROZABAD,3.39,ICD Gwalior,106.24,Dahej Port,832.67,Indira Gandhi International Airport (DEL),195.23,Rupaidiha ICP,302.37
Uttar Pradesh,FIROZABAD,JASRANA,773,Awa Garh,18.63,ICD Gwalior,126.88,Dahej Port,857.79,Indira Gandhi International Airport (DEL),196.6,Rupaidiha ICP,278.01
Uttar Pradesh,FIROZABAD,SHIKOHABAD,774,SHIKOHABAD JN,1.6,ICD Gwalior,103.06,Dahej Port,839.51,Indira Gandhi International Airport (DEL),213.17,Rupaidiha ICP,290.67
Uttar Pradesh,FIROZABAD,SIRSAGANJ,6374,KAURARA,1.51,ICD Gwalior,101.31,Dahej Port,842.5,Chaudhary Charan Singh International Airport (LKO),217.84,Rupaidiha ICP,285.14
Uttar Pradesh,FIROZABAD,TUNDLA,771,TUNDLA JN,6.06,ICD Gwalior,110.94,Dahej Port,829.93,Indira Gandhi International Airport (DEL),184.11,Rupaidiha ICP,308.81
Uttar Pradesh,GAUTAM BUDDHA NAGAR,DADRI,742,DADRI,3.63,ICD Dadri,4.74,Dahej Port,891.54,Indira Gandhi International Airport (DEL),38.62,Rupaidiha ICP,357.8
Uttar Pradesh,GAUTAM BUDDHA NAGAR,GAUTAM BUDDHA NAGAR,743,DANKAUR,7.12,ICD Dadri,17.28,Dahej Port,881.88,Indira Gandhi International Airport (DEL),48.99,Rupaidiha ICP,350.49
Uttar Pradesh,GAUTAM BUDDHA NAGAR,JEWAR,744,GANGRAUL,17.84,ICD Ballabhgarh,32.01,Dahej Port,865.55,Indira Gandhi International Airport (DEL),63.01,Rupaidiha ICP,348.42
Uttar Pradesh,GHAZIABAD,GHAZIABAD,739,GULDHAR,1.23,ICD Loni,16.83,Dahej Port,902.22,Indira Gandhi International Airport (DEL),36.6,Rupaidiha ICP,364.23
Uttar Pradesh,GHAZIABAD,LONI,6283,NURSRATABAD KHARKHAR,1.93,ICD Loni,5.0,Dahej Port,902.6,Indira Gandhi International Airport (DEL),31.93,Attari ICP,363.8
Uttar Pradesh,GHAZIABAD,MODINAGAR,738,MODINAGAR,2.78,ICD Loni,26.58,Dahej Port,919.08,Indira Gandhi International Airport (DEL),51.77,Rupaidiha ICP,356.34
Uttar Pradesh,GHAZIPUR,GHAZIPUR,989,GHAZIPUR CITY,2.33,ICD Patna,156.86,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,580.23,Lal Bahadur Shastri International Airport (VNS),69.66,Raxaul ICP,198.22
Uttar Pradesh,GHAZIPUR,JAKHANIA,987,HURMUJPUR HALT,0.73,ICD Patna,176.1,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,603.8,Lal Bahadur Shastri International Airport (VNS),57.41,Sunauli ICP,187.78
Uttar Pradesh,GHAZIPUR,KASIMABAD,6097,DHONDHA DIH,14.03,ICD Patna,141.7,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,578.34,Lal Bahadur Shastri International Airport (VNS),91.44,Raxaul ICP,172.33
Uttar Pradesh,GHAZIPUR,MOHAMMADABAD,990,DHONDHA DIH,1.72,ICD Patna,132.6,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,564.08,Lal Bahadur Shastri International Airport (VNS),94.93,Raxaul ICP,177.99
Uttar Pradesh,GHAZIPUR,SAIDPUR,988,MAHPUR,2.89,ICD Patna,184.83,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,603.06,Lal Bahadur Shastri International Airport (VNS),42.43,Sunauli ICP,203.93
Uttar Pradesh,GHAZIPUR,SEWARAI,6093,KARAHIA,1.79,ICD Patna,136.37,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,556.11,Lal Bahadur Shastri International Airport (VNS),89.16,Raxaul ICP,195.22
Uttar Pradesh,GHAZIPUR,ZAMANIA,991,DARAULI,6.72,ICD Patna,153.13,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,568.06,Lal Bahadur Shastri International Airport (VNS),72.58,Raxaul ICP,207.32
Uttar Pradesh,GONDA,COLONELGANJ,929,COLONELGANJ,3.76,ICD Lucknow,78.51,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,822.27,Chaudhary Charan Singh International Airport (LKO),87.78,Rupaidiha ICP,145.9
Uttar Pradesh,GONDA,GONDA,928,Subhagpur,7.64,ICD Lucknow,117.91,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,800.57,Chaudhary Charan Singh International Airport (LKO),127.06,Sunauli ICP,136.81
Uttar Pradesh,GONDA,MANKAPUR,931,MASKANWA,3.5,ICD Lucknow,139.55,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,766.0,Chaudhary Charan Singh International Airport (LKO),147.11,Sunauli ICP,116.52
Uttar Pradesh,GONDA,TARABGANJ,930,MOTIGANJ,19.26,ICD Lucknow,105.27,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,786.41,Chaudhary Charan Singh International Airport (LKO),112.47,Sunauli ICP,151.23
Uttar Pradesh,GORAKHPUR,BANSGAON,952,CHAURI CHAURA,23.67,ICD Patna,195.74,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,650.04,Lal Bahadur Shastri International Airport (VNS),125.47,Sunauli ICP,104.17
Uttar Pradesh,GORAKHPUR,CAMPIERGANJ,948,Ramchaura,1.05,ICD Lucknow,227.7,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,695.98,Lal Bahadur Shastri International Airport (VNS),173.04,Sunauli ICP,52.55
Uttar Pradesh,GORAKHPUR,CHAURI CHAURA,951,CHAURI CHAURA,5.68,ICD Patna,190.77,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,648.16,Lal Bahadur Shastri International Airport (VNS),144.74,Sunauli ICP,90.37
Uttar Pradesh,GORAKHPUR,GOLA,954,SATHIAON,36.58,ICD Patna,193.14,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,644.37,Lal Bahadur Shastri International Airport (VNS),110.77,Sunauli ICP,118.66
Uttar Pradesh,GORAKHPUR,GORAKHPUR,950,GORAKHPUR CANT,2.75,ICD Patna,211.93,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,669.73,Lal Bahadur Shastri International Airport (VNS),153.93,Sunauli ICP,73.53
Uttar Pradesh,GORAKHPUR,KHAJNI,953,SAHJANWA,23.08,ICD Patna,214.17,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,667.55,Lal Bahadur Shastri International Airport (VNS),124.86,Sunauli ICP,100.55
Uttar Pradesh,GORAKHPUR,SAHJANWA,949,SAHJANWA,2.39,ICD Lucknow,219.23,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,684.36,Lal Bahadur Shastri International Airport (VNS),145.07,Sunauli ICP,80.55
Uttar Pradesh,HAMIRPUR,HAMIRPUR,864,Dapsaura,17.51,ICD Kanpur,64.06,Dahej Port,879.34,Chaudhary Charan Singh International Airport (LKO),122.85,Rupaidiha ICP,288.67
Uttar Pradesh,HAMIRPUR,MAUDAHA,867,Ragaul,8.61,ICD Kanpur,86.48,Dahej Port,868.28,Chaudhary Charan Singh International Airport (LKO),141.3,Rupaidiha ICP,311.17
Uttar Pradesh,HAMIRPUR,RATH,865,KULPAHAR,37.27,ICD Kanpur,117.97,Dahej Port,822.09,Chaudhary Charan Singh International Airport (LKO),179.48,Rupaidiha ICP,338.91
Uttar Pradesh,HAMIRPUR,SARILA,866,ATA,27.7,ICD Kanpur,97.57,Dahej Port,840.12,Chaudhary Charan Singh International Airport (LKO),159.66,Rupaidiha ICP,318.14
Uttar Pradesh,HAPUR,DHAULANA,6319,PILKHUA,7.83,ICD Dadri,14.15,Dahej Port,908.49,Indira Gandhi International Airport (DEL),54.14,Rupaidiha ICP,343.67
Uttar Pradesh,HAPUR,GARHMUKTESHWAR,741,GARHMUKTESAR,4.15,ICD Dadri,52.37,Dahej Port,940.37,Indira Gandhi International Airport (DEL),93.19,Rupaidiha ICP,307.78
Uttar Pradesh,HAPUR,HAPUR,740,HAPUR,2.56,ICD Dadri,32.37,Dahej Port,925.9,Indira Gandhi International Airport (DEL),70.89,Rupaidiha ICP,330.15
Uttar Pradesh,HARDOI,BILGRAM,812,Madhoganj,5.36,ICD Kanpur,78.86,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,956.82,Chaudhary Charan Singh International Airport (LKO),88.2,Rupaidiha ICP,170.6
Uttar Pradesh,HARDOI,HARDOI,811,HARDOI,2.78,ICD Lucknow,96.16,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,963.9,Chaudhary Charan Singh International Airport (LKO),98.25,Rupaidiha ICP,145.51
Uttar Pradesh,HARDOI,SANDILA,813,SANDILA,7.49,ICD Lucknow,49.81,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,918.05,Chaudhary Charan Singh International Airport (LKO),52.17,Rupaidiha ICP,150.27
Uttar Pradesh,HARDOI,SAWAYAJPUR,810,FATEHGARH,17.5,ICD Kanpur,112.89,Dahej Port,950.03,Chaudhary Charan Singh International Airport (LKO),125.79,Rupaidiha ICP,173.63
Uttar Pradesh,HARDOI,SHAHABAD,809,SHARMA,1.79,ICD Lucknow,121.75,Dahej Port,981.49,Chaudhary Charan Singh International Airport (LKO),124.4,Rupaidiha ICP,142.32
Uttar Pradesh,HATHRAS,HATHRAS,759,Hathras Kila,2.0,ICD Ballabhgarh,108.91,Dahej Port,841.24,Indira Gandhi International Airport (DEL),140.6,Rupaidiha ICP,317.58
Uttar Pradesh,HATHRAS,SADABAD,760,JALESAR ROAD,13.92,ICD Ballabhgarh,122.98,Dahej Port,826.31,Indira Gandhi International Airport (DEL),154.46,Rupaidiha ICP,324.81
Uttar Pradesh,HATHRAS,SASNI,757,SASNI,2.39,ICD Ballabhgarh,102.16,Dahej Port,854.7,Indira Gandhi International Airport (DEL),133.74,Rupaidiha ICP,309.39
Uttar Pradesh,HATHRAS,SIKANDRA RAO,758,SIKANDRA RAO,1.53,ICD Dadri,123.23,Dahej Port,873.1,Indira Gandhi International Airport (DEL),155.72,Rupaidiha ICP,282.3
Uttar Pradesh,JALAUN,JALAUN,852,ORAI,27.26,ICD Kanpur,97.3,Dahej Port,840.95,Chaudhary Charan Singh International Airport (LKO),159.56,Rupaidiha ICP,294.31
Uttar Pradesh,JALAUN,KALPI,853,USARGAON,7.06,ICD Kanpur,79.4,Dahej Port,854.47,Chaudhary Charan Singh International Airport (LKO),143.06,Rupaidiha ICP,290.46
Uttar Pradesh,JALAUN,KONCH,855,Konch,4.92,ICD Gwalior,94.6,Dahej Port,805.19,Chaudhary Charan Singh International Airport (LKO),193.65,Rupaidiha ICP,330.3
Uttar Pradesh,JALAUN,MADHOGARH,851,Konch,31.83,ICD Gwalior,101.69,Dahej Port,832.11,Chaudhary Charan Singh International Airport (LKO),171.82,Rupaidiha ICP,298.65
Uttar Pradesh,JALAUN,ORAI,854,ORAI,5.48,ICD Kanpur,104.86,Dahej Port,828.83,Chaudhary Charan Singh International Airport (LKO),168.55,Rupaidiha ICP,316.16
Uttar Pradesh,JAUNPUR,BADLAPUR,982,SRIKRISHNA NAGAR,1.49,ICD Lucknow,178.95,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,690.14,Lal Bahadur Shastri International Airport (VNS),63.48,Sunauli ICP,197.05
Uttar Pradesh,JAUNPUR,JAUNPUR,984,JAUNPUR CITY,3.6,ICD Lucknow,203.86,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,665.4,Lal Bahadur Shastri International Airport (VNS),39.45,Sunauli ICP,201.38
Uttar Pradesh,JAUNPUR,KERAKAT,986,Kirakat,0.94,ICD Patna,217.64,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,634.87,Lal Bahadur Shastri International Airport (VNS),22.78,Sunauli ICP,202.56
Uttar Pradesh,JAUNPUR,MACHHLISHAHR,983,NIBHAPUR,11.2,ICD Lucknow,186.7,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,687.05,Lal Bahadur Shastri International Airport (VNS),56.95,Sunauli ICP,223.23
Uttar Pradesh,JAUNPUR,MARIAHU,985,WARIGAON NEWADA,3.53,ICD Lucknow,212.87,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,659.94,Lal Bahadur Shastri International Airport (VNS),29.9,Sunauli ICP,223.82
Uttar Pradesh,JAUNPUR,SHAHGANJ,981,SHAHGANJ JN,7.38,ICD Lucknow,186.4,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,682.32,Lal Bahadur Shastri International Airport (VNS),66.39,Sunauli ICP,176.14
Uttar Pradesh,JHANSI,GARAUTHA,857,PARAUNA,31.4,ICD Gwalior,124.77,Dahej Port,794.31,Chaudhary Charan Singh International Airport (LKO),204.52,Rupaidiha ICP,356.91
Uttar Pradesh,JHANSI,JHANSI,860,KHAJRAHA,7.66,ICD Gwalior,97.01,Dahej Port,711.26,Chaudhary Charan Singh International Airport (LKO),286.12,Rupaidiha ICP,425.88
Uttar Pradesh,JHANSI,MAURANIPUR,859,MAU RANIPUR,3.35,ICD Gwalior,137.29,Dahej Port,764.65,Chaudhary Charan Singh International Airport (LKO),238.06,Rupaidiha ICP,394.2
Uttar Pradesh,JHANSI,MOTH,856,MOTH,4.21,ICD Gwalior,88.31,Dahej Port,773.8,Chaudhary Charan Singh International Airport (LKO),223.84,Rupaidiha ICP,363.63
Uttar Pradesh,JHANSI,TAHRAULI,858,NANKHAS,24.17,ICD Gwalior,115.29,Dahej Port,775.43,Chaudhary Charan Singh International Airport (LKO),222.96,Rupaidiha ICP,372.74
Uttar Pradesh,KANNAUJ,CHHIBRAMAU,833,MALIKPUR,12.32,ICD Kanpur,100.22,Dahej Port,914.26,Chaudhary Charan Singh International Airport (LKO),132.11,Rupaidiha ICP,209.69
Uttar Pradesh,KANNAUJ,HASERAN,6296,GURSAHAIGANJ,26.1,ICD Kanpur,96.88,Dahej Port,900.79,Chaudhary Charan Singh International Airport (LKO),135.65,Rupaidiha ICP,223.6
Uttar Pradesh,KANNAUJ,KANNAUJ,834,JALALPUR PANWARA,1.63,ICD Kanpur,80.31,Dahej Port,932.91,Chaudhary Charan Singh International Airport (LKO),105.95,Rupaidiha ICP,193.43
Uttar Pradesh,KANNAUJ,TIRWA,835,MANI MAU,19.36,ICD Kanpur,68.98,Dahej Port,917.14,Chaudhary Charan Singh International Airport (LKO),106.67,Rupaidiha ICP,211.52
Uttar Pradesh,KANPUR DEHAT,AKBARPUR,845,TILAUNCHI,7.03,ICD Kanpur,32.13,Dahej Port,903.66,Chaudhary Charan Singh International Airport (LKO),94.6,Rupaidiha ICP,244.08
Uttar Pradesh,KANPUR DEHAT,BHOGNIPUR,846,POKHRAYAN,1.02,ICD Kanpur,54.75,Dahej Port,879.14,Chaudhary Charan Singh International Airport (LKO),118.39,Rupaidiha ICP,268.71
Uttar Pradesh,KANPUR DEHAT,DERAPUR,844,AMBIAPUR,4.13,ICD Kanpur,52.19,Dahej Port,891.69,Chaudhary Charan Singh International Airport (LKO),110.75,Rupaidiha ICP,246.54
Uttar Pradesh,KANPUR DEHAT,MAITHA,6299,MAITHA,8.14,ICD Kanpur,31.39,Dahej Port,914.04,Chaudhary Charan Singh International Airport (LKO),87.41,Rupaidiha ICP,228.95
Uttar Pradesh,KANPUR DEHAT,RASULABAD,843,JHINJHAK,18.95,ICD Kanpur,52.2,Dahej Port,909.03,Chaudhary Charan Singh International Airport (LKO),100.85,Rupaidiha ICP,225.19
Uttar Pradesh,KANPUR DEHAT,SIKANDRA,847,JHINJHAK,21.57,ICD Kanpur,68.19,Dahej Port,872.05,Chaudhary Charan Singh International Airport (LKO),129.15,Rupaidiha ICP,265.32
Uttar Pradesh,KANPUR NAGAR,BILHAUR,848,UTRIPURA,4.85,ICD Kanpur,41.59,Dahej Port,927.52,Chaudhary Charan Singh International Airport (LKO),82.35,Rupaidiha ICP,209.89
Uttar Pradesh,KANPUR NAGAR,GHATAMPUR,850,Ghatampur,5.0,ICD Kanpur,41.63,Dhamra Port,890.69,Chaudhary Charan Singh International Airport (LKO),101.33,Rupaidiha ICP,266.32
Uttar Pradesh,KANPUR NAGAR,KANPUR,849,HOLDING LINE,0.87,ICD Kanpur,6.79,Dhamra Port,904.71,Chaudhary Charan Singh International Airport (LKO),70.19,Rupaidiha ICP,228.76
Uttar Pradesh,KANPUR NAGAR,NARWAL,6148,SIRSAUL,5.78,ICD Kanpur,24.01,Dhamra Port,879.13,Chaudhary Charan Singh International Airport (LKO),71.19,Rupaidiha ICP,242.36
Uttar Pradesh,KASGANJ,KASGANJ,1010,Soron,7.0,ICD Moradabad,104.76,Dahej Port,906.75,Indira Gandhi International Airport (DEL),168.93,Rupaidiha ICP,250.43
Uttar Pradesh,KASGANJ,PATIYALI,1012,PATIALI,6.47,ICD Moradabad,125.18,Dahej Port,918.77,Chaudhary Charan Singh International Airport (LKO),207.77,Rupaidiha ICP,221.45
Uttar Pradesh,KASGANJ,SAHAWAR,1011,SAHAWAR TOWN,2.54,ICD Moradabad,116.23,Dahej Port,907.92,Indira Gandhi International Airport (DEL),186.57,Rupaidiha ICP,239.98
Uttar Pradesh,KAUSHAMBI,CHAIL,887,SAIYID SARAWAN,7.06,ICD Lucknow,166.19,Dhamra Port,734.25,Lal Bahadur Shastri International Airport (VNS),125.36,Sunauli ICP,286.29
Uttar Pradesh,KAUSHAMBI,MANJHANPUR,886,BIDANPUR,20.82,ICD Kanpur,150.6,Dhamra Port,751.42,Lal Bahadur Shastri International Airport (VNS),150.0,Sunauli ICP,303.88
Uttar Pradesh,KAUSHAMBI,SIRATHU,885,SIRATHU,1.24,ICD Kanpur,130.9,Dhamra Port,769.89,Chaudhary Charan Singh International Airport (LKO),127.14,Sunauli ICP,286.16
Uttar Pradesh,KHERI,DHAURAHARA,802,Nishangara,25.41,ICD Lucknow,120.77,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,922.43,Chaudhary Charan Singh International Airport (LKO),131.31,Rupaidiha ICP,46.65
Uttar Pradesh,KHERI,GOLA GOKARAN NATH,799,BANKE GANJ,7.53,ICD Lucknow,145.47,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,988.04,Chaudhary Charan Singh International Airport (LKO),152.61,Rupaidiha ICP,84.19
