village,district,district_code,village_code,unit,nearest_rail_station,dist_rail_station_km,nearest_icd,dist_icd_km,nearest_port,dist_port_km,nearest_air_cargo,dist_air_cargo_km,nearest_icp,dist_icp_km
Phulbari,Araria,209,221808,village,ARARIYA,18.52,ICD Siliguri,101.83,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,414.67,Jay Prakash Narayan International Airport (PAT),248.71,Jogbani ICP,25.05
Phulbari,Araria,209,221938,village,FORBESGANJ,9.81,ICD Siliguri,112.44,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,420.71,Jay Prakash Narayan International Airport (PAT),237.13,Jogbani ICP,11.8
Hardia,Araria,209,221561,village,HALDITA BIHAR,0.77,ICD Siliguri,119.75,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,405.26,Jay Prakash Narayan International Airport (PAT),232.22,Jogbani ICP,24.48
Haria,Araria,209,221830,village,ARARIYA,3.34,ICD Siliguri,114.15,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,402.37,Jay Prakash Narayan International Airport (PAT),238.94,Jogbani ICP,29.14
Haribhasa,Araria,209,222054,village,ARARIYA COURT,26.08,ICD Siliguri,90.01,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,404.25,Jay Prakash Narayan International Airport (PAT),264.48,Jogbani ICP,44.84
Haripur,Araria,209,221916,village,JOGBANI,15.56,ICD Siliguri,104.01,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,426.87,Jay Prakash Narayan International Airport (PAT),245.38,Jogbani ICP,15.87
Haripur,Araria,209,221613,village,DHOLBAJA,3.48,ICD Siliguri,125.79,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,416.96,Jay Prakash Narayan International Airport (PAT),223.96,Jogbani ICP,13.5
Harira,Araria,209,221912,village,JOGBANI,13.16,ICD Siliguri,107.26,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,425.57,Jay Prakash Narayan International Airport (PAT),242.13,Jogbani ICP,13.11
Harpur,Araria,209,221741,village,ARARIYA,9.48,ICD Siliguri,126.28,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,394.38,Jay Prakash Narayan International Airport (PAT),228.92,Jogbani ICP,35.06
Harpur Chakla Kalan,Araria,209,221705,village,Banmankhi Junction,7.13,ICD Siliguri,147.7,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,386.63,Jay Prakash Narayan International Airport (PAT),209.6,Jogbani ICP,47.5
Harpur Kalan,Araria,209,221703,village,Banmankhi Junction,7.97,ICD Siliguri,148.9,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,387.46,Jay Prakash Narayan International Airport (PAT),208.0,Jogbani ICP,47.48
Harwa,Araria,209,222069,village,KUSIARGAON,17.5,ICD Siliguri,99.39,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,397.65,Jay Prakash Narayan International Airport (PAT),256.92,Jogbani ICP,43.35
Hasanpur Khurd,Araria,209,221586,village,FORBESGANJ,6.87,ICD Siliguri,115.32,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,422.66,Jay Prakash Narayan International Airport (PAT),234.13,Jogbani ICP,8.26
Jogta,Araria,209,221793,village,SIMRAHA,14.18,ICD Siliguri,135.92,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,406.13,Jay Prakash Narayan International Airport (PAT),215.36,Jogbani ICP,26.98
Kakan,Araria,209,222135,village,ARARIYA COURT,12.68,ICD Siliguri,103.67,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,398.51,Jay Prakash Narayan International Airport (PAT),251.72,Jogbani ICP,39.19
Hathwa,Araria,209,221628,village,JOGBANI,5.02,ICD Siliguri,116.54,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,427.14,Jay Prakash Narayan International Airport (PAT),232.87,Jogbani ICP,3.76
Hatibala,Araria,209,221686,village,Janakinagar,10.84,ICD Siliguri,149.02,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,390.86,Jay Prakash Narayan International Airport (PAT),206.5,Jogbani ICP,45.14
Hyatpur,Araria,209,221834,village,ARARIYA,4.53,ICD Siliguri,120.58,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,396.17,Jay Prakash Narayan International Airport (PAT),234.29,Jogbani ICP,33.79
Hingna,Araria,209,221717,village,HALDITA BIHAR,3.87,ICD Siliguri,123.89,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,403.99,Jay Prakash Narayan International Airport (PAT),228.25,Jogbani ICP,25.45
Hingua Patti,Araria,209,221699,village,Banmankhi Junction,9.19,ICD Siliguri,146.79,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,388.66,Jay Prakash Narayan International Airport (PAT),209.68,Jogbani ICP,45.55
Hingua Chakla,Araria,209,221704,village,Banmankhi Junction,8.65,ICD Siliguri,147.3,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,388.15,Jay Prakash Narayan International Airport (PAT),209.36,Jogbani ICP,46.18
Hingua Milik,Araria,209,221701,village,Janakinagar,9.25,ICD Siliguri,149.48,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,388.92,Jay Prakash Narayan International Airport (PAT),206.8,Jogbani ICP,46.75
Ikra,Araria,209,221760,village,SATR HALT,9.79,ICD Siliguri,126.65,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,385.15,Jay Prakash Narayan International Airport (PAT),232.75,Jogbani ICP,44.45
Indarpur,Araria,209,221780,village,HALDITA BIHAR,15.87,ICD Siliguri,135.23,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,395.69,Jay Prakash Narayan International Airport (PAT),219.03,Jogbani ICP,35.2
Itahi,Araria,209,221887,village,GOGIPOTHIA HALT,12.9,ICD Siliguri,109.42,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,417.93,Jay Prakash Narayan International Airport (PAT),240.44,Jogbani ICP,16.3
Itahara,Araria,209,221836,village,ARARIYA COURT,0.62,ICD Siliguri,116.28,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,396.56,Jay Prakash Narayan International Airport (PAT),238.76,Jogbani ICP,34.55
Jainagar,Araria,209,221654,village,GOGIPOTHIA HALT,18.03,ICD Siliguri,140.26,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,410.49,Jay Prakash Narayan International Airport (PAT),210.15,Jogbani ICP,26.81
Jamua,Araria,209,221812,village,HALDITA BIHAR,18.2,ICD Siliguri,103.36,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,415.93,Jay Prakash Narayan International Airport (PAT),246.91,Jogbani ICP,22.75
Kajra,Araria,209,221770,village,HALDITA BIHAR,9.47,ICD Siliguri,129.43,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,400.55,Jay Prakash Narayan International Airport (PAT),223.47,Jogbani ICP,29.36
Forbesganj (MCl),Araria,209,801306,village,FORBESGANJ,0.99,ICD Siliguri,121.54,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,420.13,Jay Prakash Narayan International Airport (PAT),228.0,Jogbani ICP,9.4
Gachh Mahadewa,Araria,209,222148,village,KUSIARGAON,17.46,ICD Siliguri,99.72,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,395.38,Jay Prakash Narayan International Airport (PAT),257.68,Jogbani ICP,45.59
Gadaha,Araria,209,221594,village,FORBESGANJ,5.47,ICD Siliguri,116.75,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,422.54,Jay Prakash Narayan International Airport (PAT),232.69,Jogbani ICP,7.64
Simraha,Araria,209,221605,village,SIMRAHA,2.06,ICD Siliguri,122.09,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,410.32,Jay Prakash Narayan International Airport (PAT),228.67,Jogbani ICP,19.13
Singar Mohani,Araria,209,222141,village,KUSIARGAON,14.49,ICD Siliguri,102.51,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,395.18,Jay Prakash Narayan International Airport (PAT),254.59,Jogbani ICP,43.67
Singhia,Araria,209,221993,village,ARARIYA,27.16,ICD Siliguri,92.98,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,419.2,Jay Prakash Narayan International Airport (PAT),257.09,Jogbani ICP,30.19
Sinwari,Araria,209,221944,village,FORBESGANJ,7.99,ICD Siliguri,114.2,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,421.02,Jay Prakash Narayan International Airport (PAT),235.34,Jogbani ICP,10.4
Sirsia,Araria,209,221549,village,GOGIPOTHIA HALT,1.8,ICD Siliguri,122.68,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,413.37,Jay Prakash Narayan International Airport (PAT),227.55,Jogbani ICP,16.12
Sirsia Hanumanganj,Araria,209,221655,village,GOGIPOTHIA HALT,19.14,ICD Siliguri,141.09,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,408.27,Jay Prakash Narayan International Airport (PAT),209.69,Jogbani ICP,28.73
Sirsia Kalan,Araria,209,221658,village,SIMRAHA,22.14,ICD Siliguri,143.8,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,406.05,Jay Prakash Narayan International Airport (PAT),207.36,Jogbani ICP,31.98
Sisabari,Araria,209,221919,village,JOGBANI,17.59,ICD Siliguri,101.78,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,427.21,Jay Prakash Narayan International Airport (PAT),247.61,Jogbani ICP,18.01
Khamkol,Araria,209,221584,village,FORBESGANJ,6.51,ICD Siliguri,115.82,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,420.17,Jay Prakash Narayan International Airport (PAT),233.76,Jogbani ICP,10.34
Khapdeh,Araria,209,221522,village,FORBESGANJ,7.3,ICD Siliguri,129.39,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,420.72,Jay Prakash Narayan International Airport (PAT),220.08,Jogbani ICP,12.78
Khapra,Araria,209,222052,village,ARARIYA COURT,24.0,ICD Siliguri,92.3,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,402.48,Jay Prakash Narayan International Airport (PAT),262.69,Jogbani ICP,44.43
Kharhar,Araria,209,221843,village,ARARIYA COURT,9.28,ICD Siliguri,106.9,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,402.89,Jay Prakash Narayan International Airport (PAT),246.49,Jogbani ICP,32.4
Kharhat,Araria,209,221721,village,HALDITA BIHAR,6.4,ICD Siliguri,125.24,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,399.4,Jay Prakash Narayan International Airport (PAT),228.21,Jogbani ICP,30.05
Kharsahi,Araria,209,221792,village,SIMRAHA,15.66,ICD Siliguri,137.31,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,402.99,Jay Prakash Narayan International Airport (PAT),214.68,Jogbani ICP,30.07
Khawaspur,Araria,209,221573,village,HALDITA BIHAR,8.87,ICD Siliguri,112.91,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,411.44,Jay Prakash Narayan International Airport (PAT),237.88,Jogbani ICP,20.29
Harna,Arwal,240,260652,village,Charpokhari Halt,25.15,ICD Patna,68.52,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,466.31,Jay Prakash Narayan International Airport (PAT),63.97,Raxaul ICP,198.94
Chauhar,Arwal,240,260762,village,Charpokhari Halt,29.53,ICD Patna,66.77,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,461.43,Jay Prakash Narayan International Airport (PAT),62.44,Raxaul ICP,200.57
Chauhar Chak,Arwal,240,260763,village,Charpokhari Halt,29.47,ICD Patna,67.66,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,461.72,Jay Prakash Narayan International Airport (PAT),63.32,Raxaul ICP,201.15
Chhatoi,Arwal,240,260890,village,Barabar Halt,16.32,ICD Patna,64.14,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,446.64,Jay Prakash Narayan International Airport (PAT),60.69,Raxaul ICP,206.61
Dangra  Ahar,Arwal,240,260621,village,Garhani,22.52,ICD Patna,61.99,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,467.06,Jay Prakash Narayan International Airport (PAT),57.35,Raxaul ICP,192.77
Doniala,Arwal,240,260844,village,Makhdumpur Gaya,23.29,ICD Patna,64.63,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,453.91,Jay Prakash Narayan International Airport (PAT),60.72,Raxaul ICP,203.21
Darheta,Arwal,240,260913,village,Makhdumpur Gaya,13.2,ICD Patna,61.32,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,444.72,Jay Prakash Narayan International Airport (PAT),58.05,Raxaul ICP,205.27
Dariyapur,Arwal,240,260726,village,Garhani,21.98,ICD Patna,57.13,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,465.87,Jay Prakash Narayan International Airport (PAT),52.51,Raxaul ICP,189.46
Darwesh pura,Arwal,240,260633,village,Garhani,22.12,ICD Patna,62.41,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,467.67,Jay Prakash Narayan International Airport (PAT),57.74,Raxaul ICP,192.7
Daudpur,Arwal,240,260818,village,Barabar Halt,18.01,ICD Patna,65.15,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,447.95,Jay Prakash Narayan International Airport (PAT),61.61,Raxaul ICP,206.79
Daudpur,Arwal,240,260808,village,Mai Halt,23.76,ICD Patna,61.84,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,456.24,Jay Prakash Narayan International Airport (PAT),57.8,Raxaul ICP,199.59
Daulatpur Dhawai,Arwal,240,260669,village,Charpokhari Halt,24.24,ICD Patna,71.74,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,468.5,Jay Prakash Narayan International Airport (PAT),67.11,Raxaul ICP,200.31
Chand Bigha,Arwal,240,260811,village,Makhdumpur Gaya,19.75,ICD Patna,62.96,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,450.83,Jay Prakash Narayan International Airport (PAT),59.25,Raxaul ICP,203.52
Dewa Bigha,Arwal,240,260822,village,Barabar Halt,21.6,ICD Patna,68.43,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,450.14,Jay Prakash Narayan International Airport (PAT),64.73,Raxaul ICP,208.37
Dhantola,Araria,209,222085,village,ARARIYA COURT,21.55,ICD Siliguri,95.21,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,410.58,Jay Prakash Narayan International Airport (PAT),256.59,Jogbani ICP,34.26
Narhewa Diara,Araria,209,221656,village,SIMRAHA,17.89,ICD Siliguri,139.51,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,407.01,Jay Prakash Narayan International Airport (PAT),211.53,Jogbani ICP,28.46
Pachera,Araria,209,221769,village,HALDITA BIHAR,8.15,ICD Siliguri,128.2,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,401.86,Jay Prakash Narayan International Airport (PAT),224.37,Jogbani ICP,27.91
Padampur,Araria,209,222188,village,KUSIARGAON,8.6,ICD Siliguri,108.81,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,391.31,Jay Prakash Narayan International Airport (PAT),249.44,Jogbani ICP,43.85
Padaria,Araria,209,221942,village,GOGIPOTHIA HALT,11.13,ICD Siliguri,111.28,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,418.62,Jay Prakash Narayan International Airport (PAT),238.48,Jogbani ICP,14.39
Pahara,Araria,209,221977,village,JOGBANI,25.19,ICD Siliguri,94.64,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,425.81,Jay Prakash Narayan International Airport (PAT),254.8,Jogbani ICP,25.59
Pahasra,Araria,209,221781,village,HALDITA BIHAR,14.03,ICD Siliguri,132.35,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,394.4,Jay Prakash Narayan International Airport (PAT),222.5,Jogbani ICP,35.63
Paikdara,Araria,209,221935,village,FORBESGANJ,10.36,ICD Siliguri,111.78,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,421.85,Jay Prakash Narayan International Airport (PAT),237.72,Jogbani ICP,11.35
Paik Para,Araria,209,221664,village,SIMRAHA,21.95,ICD Siliguri,143.68,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,402.25,Jay Prakash Narayan International Airport (PAT),208.36,Jogbani ICP,34.26
Kolhua,Araria,209,221949,village,GOGIPOTHIA HALT,19.76,ICD Siliguri,102.57,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,419.81,Jay Prakash Narayan International Airport (PAT),247.21,Jogbani ICP,20.65
Paik Tola,Araria,209,221870,village,SATR HALT,5.12,ICD Siliguri,121.46,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,386.2,Jay Prakash Narayan International Airport (PAT),237.93,Jogbani ICP,44.24
Chahatpur,Araria,209,222091,village,ARARIYA COURT,17.82,ICD Siliguri,98.54,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,407.65,Jay Prakash Narayan International Airport (PAT),253.89,Jogbani ICP,33.92
Pahara Sikti,Araria,209,221980,village,JOGBANI,26.89,ICD Siliguri,93.08,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,425.46,Jay Prakash Narayan International Airport (PAT),256.39,Jogbani ICP,27.28
Sonapur,Araria,209,221892,village,DHOLBAJA,16.9,ICD Siliguri,105.49,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,420.25,Jay Prakash Narayan International Airport (PAT),244.2,Jogbani ICP,17.73
Sonapur,Araria,209,221477,village,BATHNAHA,6.01,ICD Siliguri,124.32,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,431.68,Jay Prakash Narayan International Airport (PAT),225.38,Jogbani ICP,5.58
Dharamganj Baghua,Araria,209,222020,village,ARARIYA,21.52,ICD Siliguri,97.28,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,414.14,Jay Prakash Narayan International Airport (PAT),253.53,Jogbani ICP,29.49
Dharmeshwar Gachh,Araria,209,222116,village,KUSIARGAON,22.57,ICD Siliguri,94.83,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,396.55,Jay Prakash Narayan International Airport (PAT),262.72,Jogbani ICP,48.42
Dhowabari,Araria,209,221905,village,JOGBANI,19.43,ICD Siliguri,101.81,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,423.36,Jay Prakash Narayan International Airport (PAT),247.69,Jogbani ICP,19.38
Dhengri,Araria,209,221969,village,HALDITA BIHAR,22.57,ICD Siliguri,99.65,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,419.1,Jay Prakash Narayan International Airport (PAT),250.27,Jogbani ICP,23.82
Dholbaja,Araria,209,221546,village,GOGIPOTHIA HALT,1.27,ICD Siliguri,122.41,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,416.4,Jay Prakash Narayan International Airport (PAT),227.43,Jogbani ICP,13.14
Dhurgaon,Araria,209,222063,village,KUSIARGAON,22.19,ICD Siliguri,94.75,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,399.03,Jay Prakash Narayan International Airport (PAT),261.52,Jogbani ICP,45.79
Diari,Araria,209,221855,village,KUSIARGAON,2.81,ICD Siliguri,114.48,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,390.07,Jay Prakash Narayan International Airport (PAT),243.71,Jogbani ICP,42.36
Pothia,Araria,209,221607,village,GOGIPOTHIA HALT,2.41,ICD Siliguri,121.2,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,413.28,Jay Prakash Narayan International Airport (PAT),229.06,Jogbani ICP,16.17
Gogra,Araria,209,222124,village,KUSIARGAON,10.62,ICD Siliguri,106.26,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,394.9,Jay Prakash Narayan International Airport (PAT),250.5,Jogbani ICP,41.39
Gohans,Araria,209,222033,village,ARARIYA COURT,24.34,ICD Siliguri,91.47,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,405.99,Jay Prakash Narayan International Airport (PAT),262.16,Jogbani ICP,41.81
Gopalpur,Araria,209,221796,village,Banmankhi Junction,8.8,ICD Siliguri,145.1,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,387.79,Jay Prakash Narayan International Airport (PAT),211.8,Jogbani ICP,45.42
Gopalpur,Araria,209,221600,village,DHOLBAJA,2.72,ICD Siliguri,119.74,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,419.19,Jay Prakash Narayan International Airport (PAT),229.88,Jogbani ICP,10.28
Gopipur,Araria,209,221706,village,Banmankhi Junction,7.27,ICD Siliguri,146.87,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,386.64,Jay Prakash Narayan International Airport (PAT),210.46,Jogbani ICP,47.11
Goshainpur,Araria,209,222057,village,HATWAR,24.94,ICD Siliguri,91.13,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,400.54,Jay Prakash Narayan International Airport (PAT),264.93,Jogbani ICP,47.52
