village,district,district_code,village_code,unit,nearest_rail_station,dist_rail_station_km,nearest_icd,dist_icd_km,nearest_port,dist_port_km,nearest_air_cargo,dist_air_cargo_km,nearest_icp,dist_icp_km
MANA DI BASTI,FIROZPUR,43,0,village,MAHALAM,6.17,ICD Ludhiana,114.85,Deendayal Port (Kandla),970.18,Sri Guru Ram Dass Jee International Airport (ATQ),76.89,Attari ICP,9.85
GATTI BASTI MASTA - 1,FIROZPUR,43,34704,village,Khai Phemeki,12.82,ICD Ludhiana,135.31,Deendayal Port (Kandla),950.76,Sri Guru Ram Dass Jee International Airport (ATQ),93.66,Attari ICP,26.78
KAMALA MIDDU,FIROZPUR,43,34560,village,MALLANWALA KHAS,4.49,ICD Ludhiana,103.07,Deendayal Port (Kandla),981.05,Sri Guru Ram Dass Jee International Airport (ATQ),69.88,Attari ICP,16.73
MIRAN SHAH NOOR,FIROZPUR,43,34642,village,Khai Phemeki,0.9,ICD Ludhiana,121.9,Deendayal Port (Kandla),954.54,Sri Guru Ram Dass Jee International Airport (ATQ),91.86,Attari ICP,23.14
MOHKAM KHANWALA,FIROZPUR,43,34525,village,Saidanwala,2.32,ICD Ludhiana,112.37,Deendayal Port (Kandla),962.17,Sri Guru Ram Dass Jee International Airport (ATQ),86.4,Attari ICP,19.87
MOIHA RAHIM KE HITHAR,FIROZPUR,43,34711,village,Dodh,10.29,ICD Ludhiana,132.93,Deendayal Port (Kandla),950.4,Sri Guru Ram Dass Jee International Airport (ATQ),94.26,Attari ICP,26.57
MOHKAM KHANWALA,FIROZPUR,43,34525,village,Khai Phemeki,7.91,ICD Ludhiana,130.23,Deendayal Port (Kandla),953.29,Sri Guru Ram Dass Jee International Airport (ATQ),91.56,Attari ICP,23.51
NAZUSHAH MISRI,FIROZPUR,43,34507,village,Dhindsa,7.06,ICD Ludhiana,104.39,Deendayal Port (Kandla),968.81,Sri Guru Ram Dass Jee International Airport (ATQ),82.35,Attari ICP,20.88
NAURANG KE SIAL,FIROZPUR,43,34638,village,FIROZPUR CANT,3.53,ICD Ludhiana,118.88,Deendayal Port (Kandla),958.17,Sri Guru Ram Dass Jee International Airport (ATQ),88.69,Attari ICP,20.26
NIHALA KILCHA,FIROZPUR,43,34665,village,Khai Phemeki,6.69,ICD Ludhiana,127.54,Deendayal Port (Kandla),956.59,Sri Guru Ram Dass Jee International Airport (ATQ),88.49,Attari ICP,20.13
PIR AHMAD KHANWALA,FIROZPUR,43,34523,village,FIROZPUR CANT,2.72,ICD Ludhiana,113.66,Deendayal Port (Kandla),962.8,Sri Guru Ram Dass Jee International Airport (ATQ),85.25,Attari ICP,18.24
PIR KHAN SHEIKH,FIROZPUR,43,34688,village,Dodh,4.29,ICD Ludhiana,127.91,Deendayal Port (Kandla),949.54,Sri Guru Ram Dass Jee International Airport (ATQ),95.93,Attari ICP,27.27
PIRANWALA,FIROZPUR,43,34637,village,Khai Phemeki,3.49,ICD Ludhiana,119.58,Deendayal Port (Kandla),957.49,Sri Guru Ram Dass Jee International Airport (ATQ),89.24,Attari ICP,20.72
PATTI GAIRABAD ABADI,FIROZPUR,43,34586,village,MAHALAM,3.42,ICD Ludhiana,110.75,Deendayal Port (Kandla),969.43,Sri Guru Ram Dass Jee International Airport (ATQ),79.05,Attari ICP,14.12
PHULLARWAN,FIROZPUR,43,34685,village,Dodh,3.01,ICD Ludhiana,126.11,Deendayal Port (Kandla),949.85,Sri Guru Ram Dass Jee International Airport (ATQ),95.97,Attari ICP,27.2
POJAKE HITHAR,FIROZPUR,43,34701,village,Khai Phemeki,9.15,ICD Ludhiana,131.68,Deendayal Port (Kandla),951.91,Sri Guru Ram Dass Jee International Airport (ATQ),92.82,Attari ICP,24.99
RAOKE UTTAR,FIROZPUR,43,34751,village,Kohar Singhwala,8.43,ICD Ludhiana,138.98,Deendayal Port (Kandla),938.89,Sri Guru Ram Dass Jee International Airport (ATQ),105.67,Attari ICP,38.07
RODEWALA,FIROZPUR,43,34662,village,Khai Phemeki,3.25,ICD Ludhiana,125.29,Deendayal Port (Kandla),955.13,Sri Guru Ram Dass Jee International Airport (ATQ),90.44,Attari ICP,21.71
ROHELLA HAJI HITHAR,FIROZPUR,43,34670,village,Khai Phemeki,8.2,ICD Ludhiana,129.6,Deendayal Port (Kandla),955.49,Sri Guru Ram Dass Jee International Airport (ATQ),89.34,Attari ICP,21.36
SAIDE KE ROHELA,FIROZPUR,43,34651,village,Dodh,4.58,ICD Ludhiana,121.33,Deendayal Port (Kandla),951.06,Sri Guru Ram Dass Jee International Airport (ATQ),95.84,Attari ICP,27.25
CHAK SAWAI KHURD,FIROZPUR,43,34733,village,Jhoktahal Singh,9.72,ICD Ludhiana,136.75,Deendayal Port (Kandla),943.16,Sri Guru Ram Dass Jee International Airport (ATQ),101.42,Attari ICP,33.81
SHAHDINWALA,FIROZPUR,43,34590,village,Saidanwala,3.3,ICD Ludhiana,110.89,Deendayal Port (Kandla),964.51,Sri Guru Ram Dass Jee International Airport (ATQ),84.37,Attari ICP,18.63
USMANWALA,FIROZPUR,43,34554,village,TALLI SAIDASAHU,3.37,ICD Ludhiana,107.32,Deendayal Port (Kandla),977.45,Sri Guru Ram Dass Jee International Airport (ATQ),71.8,Attari ICP,12.85
TAHLIWALA,FIROZPUR,43,34779,village,Jhoktahal Singh,2.25,ICD Ludhiana,126.36,Deendayal Port (Kandla),943.38,Sri Guru Ram Dass Jee International Airport (ATQ),103.03,Attari ICP,34.25
TALI GULAM,FIROZPUR,43,34547,village,TALLI SAIDASAHU,6.7,ICD Ludhiana,104.58,Deendayal Port (Kandla),982.41,Sri Guru Ram Dass Jee International Airport (ATQ),67.79,Attari ICP,15.28
TEGA SINGHWALA,FIROZPUR,43,34576,village,MAHALAM,1.66,ICD Ludhiana,110.04,Deendayal Port (Kandla),971.34,Sri Guru Ram Dass Jee International Airport (ATQ),77.25,Attari ICP,13.24
THETHAR KHURD,FIROZPUR,43,34474,village,Ferozeshah,3.27,ICD Ludhiana,97.76,Deendayal Port (Kandla),963.66,Sri Guru Ram Dass Jee International Airport (ATQ),91.57,Attari ICP,32.23
AULAKE,FIROZPUR,43,34615,village,Firozpur City,2.4,ICD Ludhiana,120.31,Deendayal Port (Kandla),962.69,Sri Guru Ram Dass Jee International Airport (ATQ),83.43,Attari ICP,14.71
ATUWALA HITHAR,FIROZPUR,43,34748,village,Kohar Singhwala,10.62,ICD Ludhiana,142.48,Deendayal Port (Kandla),936.42,Sri Guru Ram Dass Jee International Airport (ATQ),107.95,Attari ICP,40.89
BAGHUWALA,FIROZPUR,43,34866,village,Guru Harsahai,4.8,ICD Ludhiana,134.09,Deendayal Port (Kandla),931.05,Sri Guru Ram Dass Jee International Airport (ATQ),114.92,Attari ICP,46.17
CHAK SARKAR,FIROZPUR,43,34801,village,Guru Harsahai,12.18,ICD Ludhiana,148.3,Deendayal Port (Kandla),930.57,Sri Guru Ram Dass Jee International Airport (ATQ),113.67,Attari ICP,47.28
CHHANGARAI  HITHAR,FIROZPUR,43,34804,village,Guru Harsahai,9.09,ICD Ludhiana,145.97,Deendayal Port (Kandla),930.08,Sri Guru Ram Dass Jee International Airport (ATQ),114.27,Attari ICP,47.17
DONA BHADRU,FIROZPUR,43,34824,village,Jiwa Arain,9.88,ICD Ludhiana,149.88,Deendayal Port (Kandla),926.39,Sri Guru Ram Dass Jee International Airport (ATQ),117.87,Attari ICP,51.2
DONA GUDDAR PANJGRAIN,FIROZPUR,43,34826,village,Jiwa Arain,10.01,ICD Ludhiana,150.39,Deendayal Port (Kandla),925.85,Sri Guru Ram Dass Jee International Airport (ATQ),118.4,Attari ICP,51.77
DONI NAWAB SAHIB,FIROZPUR,43,34726,village,Jhoktahal Singh,5.68,ICD Ludhiana,132.43,Deendayal Port (Kandla),944.51,Sri Guru Ram Dass Jee International Airport (ATQ),100.54,Attari ICP,32.19
DONA KHUNGIKE,FIROZPUR,43,34822,village,Jiwa Arain,10.15,ICD Ludhiana,149.19,Deendayal Port (Kandla),927.53,Sri Guru Ram Dass Jee International Airport (ATQ),116.73,Attari ICP,50.07
HADIWALA,FIROZPUR,43,34875,village,Jiwa Arain,6.6,ICD Ludhiana,144.76,Deendayal Port (Kandla),918.11,Sri Guru Ram Dass Jee International Airport (ATQ),127.16,Attari ICP,58.69
JATALA,FIROZPUR,43,34730,village,Jhoktahal Singh,6.28,ICD Ludhiana,133.72,Deendayal Port (Kandla),943.25,Sri Guru Ram Dass Jee International Airport (ATQ),101.69,Attari ICP,33.46
KARI KHURD,FIROZPUR,43,34727,village,Jhoktahal Singh,3.35,ICD Ludhiana,131.23,Deendayal Port (Kandla),943.17,Sri Guru Ram Dass Jee International Airport (ATQ),102.19,Attari ICP,33.61
MARE KALAN,FIROZPUR,43,34810,village,Kohar Singhwala,2.69,ICD Ludhiana,135.82,Deendayal Port (Kandla),933.84,Sri Guru Ram Dass Jee International Airport (ATQ),111.49,Attari ICP,42.95
KHAIREKE UTTAR,FIROZPUR,43,34850,village,Jalalabad,7.22,ICD Ludhiana,151.13,Deendayal Port (Kandla),920.51,Sri Guru Ram Dass Jee International Airport (ATQ),123.84,Attari ICP,56.61
KHUNDAR UTTAR,FIROZPUR,43,34753,village,Kohar Singhwala,9.38,ICD Ludhiana,138.03,Deendayal Port (Kandla),940.97,Sri Guru Ram Dass Jee International Airport (ATQ),103.58,Attari ICP,36.02
LODHARAN,FIROZPUR,43,34763,village,Kohar Singhwala,5.92,ICD Ludhiana,135.58,Deendayal Port (Kandla),939.93,Sri Guru Ram Dass Jee International Airport (ATQ),104.97,Attari ICP,36.78
MARE KHURD,FIROZPUR,43,34811,village,Guru Harsahai,2.8,ICD Ludhiana,138.43,Deendayal Port (Kandla),932.28,Sri Guru Ram Dass Jee International Airport (ATQ),112.74,Attari ICP,44.42
MANDIWAL,FIROZPUR,43,34815,village,Guru Harsahai,3.93,ICD Ludhiana,142.45,Deendayal Port (Kandla),927.79,Sri Guru Ram Dass Jee International Airport (ATQ),117.0,Attari ICP,48.92
MEGHA PANJ GRAIN UTTAR,FIROZPUR,43,34833,village,Jiwa Arain,7.73,ICD Ludhiana,147.6,Deendayal Port (Kandla),926.88,Sri Guru Ram Dass Jee International Airport (ATQ),117.47,Attari ICP,50.31
MIRZA LAKHOKE,FIROZPUR,43,34760,village,Kohar Singhwala,7.46,ICD Ludhiana,138.47,Deendayal Port (Kandla),938.43,Sri Guru Ram Dass Jee International Airport (ATQ),106.2,Attari ICP,38.43
MOTHANWALA,FIROZPUR,43,34862,village,Jiwa Arain,4.14,ICD Ludhiana,139.89,Deendayal Port (Kandla),924.43,Sri Guru Ram Dass Jee International Airport (ATQ),121.07,Attari ICP,52.48
NUNARI KHOKHAR,FIROZPUR,43,34817,village,Guru Harsahai,5.57,ICD Ludhiana,143.23,Deendayal Port (Kandla),929.71,Sri Guru Ram Dass Jee International Airport (ATQ),114.87,Attari ICP,47.13
NURE KE,FIROZPUR,43,34840,village,Jiwa Arain,6.9,ICD Ludhiana,149.92,Deendayal Port (Kandla),922.0,Sri Guru Ram Dass Jee International Airport (ATQ),122.37,Attari ICP,55.07
SAWAYA RAE HITHAR,FIROZPUR,43,34842,village,Jiwa Arain,8.9,ICD Ludhiana,151.5,Deendayal Port (Kandla),922.26,Sri Guru Ram Dass Jee International Airport (ATQ),122.02,Attari ICP,55.11
SHER SINGHWALA,FIROZPUR,43,34829,village,Jalalabad,9.54,ICD Ludhiana,152.27,Deendayal Port (Kandla),921.87,Sri Guru Ram Dass Jee International Airport (ATQ),122.39,Attari ICP,55.61
SULLAH,FIROZPUR,43,34851,village,Jiwa Arain,6.1,ICD Ludhiana,149.45,Deendayal Port (Kandla),921.07,Sri Guru Ram Dass Jee International Airport (ATQ),123.38,Attari ICP,55.87
TARA SINGHWALA,FIROZPUR,43,34770,village,Dodh,2.07,ICD Ludhiana,127.62,Deendayal Port (Kandla),946.07,Sri Guru Ram Dass Jee International Airport (ATQ),99.75,Attari ICP,30.99
TALEWALI,FIROZPUR,43,34872,village,Jiwa Arain,4.36,ICD Ludhiana,142.1,Deendayal Port (Kandla),921.54,Sri Guru Ram Dass Jee International Airport (ATQ),123.85,Attari ICP,55.31
AMARGARH BANDIAN,FIROZPUR,43,34422,village,JOGIWALA,8.6,ICD Ludhiana,72.96,Deendayal Port (Kandla),989.91,Sri Guru Ram Dass Jee International Airport (ATQ),80.71,Attari ICP,46.84
BAH ARAIAN,FIROZPUR,43,34283,village,MAKHU,4.63,ICD Ludhiana,88.37,Deendayal Port (Kandla),995.64,Sri Guru Ram Dass Jee International Airport (ATQ),64.13,Attari ICP,33.52
BOTEWALA,FIROZPUR,43,34308,village,BUTEWALA,0.36,ICD Ludhiana,92.12,Deendayal Port (Kandla),987.47,Sri Guru Ram Dass Jee International Airport (ATQ),69.3,Attari ICP,27.85
BIR SARKAR,FIROZPUR,43,34278,village,MAKHU,3.76,ICD Ludhiana,81.48,Deendayal Port (Kandla),995.95,Sri Guru Ram Dass Jee International Airport (ATQ),68.8,Attari ICP,39.57
WARA SULEMAN,FIROZPUR,43,34233,village,GIDARPINDI,5.63,ICD Ludhiana,71.42,Deendayal Port (Kandla),999.81,Sri Guru Ram Dass Jee International Airport (ATQ),73.68,Attari ICP,49.7
WALAYAT SHAHWALA,FIROZPUR,43,34317,village,BUTEWALA,1.64,ICD Ludhiana,90.93,Deendayal Port (Kandla),988.56,Sri Guru Ram Dass Jee International Airport (ATQ),68.98,Attari ICP,29.14
BEHBALWALA,FIROZPUR,43,34266,village,JOGIWALA,4.47,ICD Ludhiana,79.09,Deendayal Port (Kandla),999.49,Sri Guru Ram Dass Jee International Airport (ATQ),67.73,Attari ICP,42.89
BULLOHKE,FIROZPUR,43,0,village,MAKHU,0.74,ICD Ludhiana,85.55,Deendayal Port (Kandla),993.42,Sri Guru Ram Dass Jee International Airport (ATQ),68.05,Attari ICP,35.19
CHAK KHANA,FIROZPUR,43,34232,village,GIDARPINDI,6.45,ICD Ludhiana,70.34,Deendayal Port (Kandla),999.67,Sri Guru Ram Dass Jee International Airport (ATQ),74.69,Attari ICP,50.63
CHAK MAUJGARH,FIROZPUR,43,0,village,MAKHU,4.91,ICD Ludhiana,88.25,Deendayal Port (Kandla),996.21,Sri Guru Ram Dass Jee International Airport (ATQ),63.72,Attari ICP,33.85
CHAK PAHARSINGHWALA,FIROZPUR,43,34352,village,MALLANWALA KHAS,8.77,ICD Ludhiana,97.98,Deendayal Port (Kandla),972.54,Sri Guru Ram Dass Jee International Airport (ATQ),81.45,Attari ICP,25.08
CHAKBOH,FIROZPUR,43,0,village,MAKHU,4.38,ICD Ludhiana,87.57,Deendayal Port (Kandla),996.25,Sri Guru Ram Dass Jee International Airport (ATQ),64.15,Attari ICP,34.44
CHURIAN,FIROZPUR,43,34282,village,MAKHU,2.88,ICD Ludhiana,86.64,Deendayal Port (Kandla),995.28,Sri Guru Ram Dass Jee International Airport (ATQ),65.64,Attari ICP,34.83
DINEKE,FIROZPUR,43,34288,village,BUTEWALA,6.94,ICD Ludhiana,91.84,Deendayal Port (Kandla),993.92,Sri Guru Ram Dass Jee International Airport (ATQ),63.38,Attari ICP,29.92
FATEHULLA SHAHWALA,FIROZPUR,43,0,village,JOGIWALA,4.7,ICD Ludhiana,72.14,Deendayal Port (Kandla),997.07,Sri Guru Ram Dass Jee International Airport (ATQ),75.21,Attari ICP,48.32
HADAYATULLAHWALA,FIROZPUR,43,34243,village,JOGIWALA,1.33,ICD Ludhiana,76.75,Deendayal Port (Kandla),997.5,Sri Guru Ram Dass Jee International Airport (ATQ),71.15,Attari ICP,44.24
KOT KAIYAN KHAN,FIROZPUR,43,0,village,MAKHU,2.21,ICD Ludhiana,84.27,Deendayal Port (Kandla),995.71,Sri Guru Ram Dass Jee International Airport (ATQ),66.95,Attari ICP,37.04
MASAIKE,FIROZPUR,43,34301,village,BUTEWALA,6.14,ICD Ludhiana,98.11,Deendayal Port (Kandla),986.71,Sri Guru Ram Dass Jee International Airport (ATQ),66.6,Attari ICP,22.1
MADAHAR SHERA,FIROZPUR,43,34229,village,JOGIWALA,4.78,ICD Ludhiana,72.08,Deendayal Port (Kandla),997.66,Sri Guru Ram Dass Jee International Airport (ATQ),74.79,Attari ICP,48.52
MAMNEWALA,FIROZPUR,43,34268,village,JOGIWALA,3.92,ICD Ludhiana,79.55,Deendayal Port (Kandla),998.38,Sri Guru Ram Dass Jee International Airport (ATQ),68.26,Attari ICP,42.08
NANGAL,FIROZPUR,43,34254,village,JOGIWALA,1.73,ICD Ludhiana,78.37,Deendayal Port (Kandla),995.04,Sri Guru Ram Dass Jee International Airport (ATQ),71.92,Attari ICP,42.12
QUTABPURA,FIROZPUR,43,34326,village,MAKHU,1.87,ICD Ludhiana,84.13,Deendayal Port (Kandla),991.98,Sri Guru Ram Dass Jee International Airport (ATQ),70.34,Attari ICP,36.14
RASULPUR,FIROZPUR,43,34277,village,MAKHU,2.23,ICD Ludhiana,82.64,Deendayal Port (Kandla),994.48,Sri Guru Ram Dass Jee International Airport (ATQ),69.2,Attari ICP,38.1
TALWANDI MANGE KHAN,FIROZPUR,43,34431,village,Maheshari Sandhuan,13.14,ICD Ludhiana,77.15,Deendayal Port (Kandla),982.21,Sri Guru Ram Dass Jee International Airport (ATQ),84.93,Attari ICP,43.73
TIBBI BADRA,FIROZPUR,43,34241,village,JOGIWALA,3.15,ICD Ludhiana,75.85,Deendayal Port (Kandla),999.32,Sri Guru Ram Dass Jee International Airport (ATQ),70.44,Attari ICP,45.62
WARIS WALA,FIROZPUR,43,34251,village,MAKHU,1.76,ICD Ludhiana,83.54,Deendayal Port (Kandla),992.63,Sri Guru Ram Dass Jee International Airport (ATQ),70.18,Attari ICP,36.82
WARYAH,FIROZPUR,43,34324,village,MAKHU,1.12,ICD Ludhiana,85.52,Deendayal Port (Kandla),992.5,Sri Guru Ram Dass Jee International Airport (ATQ),68.9,Attari ICP,34.97
WINJOKE,FIROZPUR,43,0,village,MAKHU,0.4,ICD Ludhiana,84.65,Deendayal Port (Kandla),993.9,Sri Guru Ram Dass Jee International Airport (ATQ),68.25,Attari ICP,36.13
AYALI  KHURD,LUDHIANA,41,33607,village,Baddowal,6.34,ICD Ludhiana,8.09,Deendayal Port (Kandla),1013.8,Sri Guru Ram Dass Jee International Airport (ATQ),126.05,Attari ICP,111.7
BIR SAHNEWAL,LUDHIANA,41,33497,village,SANAHWAL,1.72,ICD Ludhiana,15.56,Deendayal Port (Kandla),1018.83,Sri Guru Ram Dass Jee International Airport (ATQ),148.07,Attari ICP,134.87
BAUNKRAN,LUDHIANA,41,33432,village,DHANDARI KALAN,12.5,ICD Ludhiana,15.97,Deendayal Port (Kandla),1029.6,Sri Guru Ram Dass Jee International Airport (ATQ),141.22,Attari ICP,133.72
BHAINI NATHU,LUDHIANA,41,33409,village,SANAHWAL,10.69,ICD Ludhiana,18.13,Deendayal Port (Kandla),1028.57,Sri Guru Ram Dass Jee International Airport (ATQ),145.6,Attari ICP,137.16
BHAMAU KHURD,LUDHIANA,41,33377,village,LAL KALAN,10.29,ICD Ludhiana,25.52,Deendayal Port (Kandla),1032.87,Sri Guru Ram Dass Jee International Airport (ATQ),151.56,Attari ICP,144.48
BHODA,LUDHIANA,41,33487,village,DHANDARIKALAN BLOCK HUT,6.0,ICD Ludhiana,7.0,Deendayal Port (Kandla),1023.36,Sri Guru Ram Dass Jee International Airport (ATQ),134.35,Attari ICP,124.43
BHUKHRI KHURD,LUDHIANA,41,33460,village,DHANDARI KALAN,9.08,ICD Ludhiana,12.92,Deendayal Port (Kandla),1026.26,Sri Guru Ram Dass Jee International Airport (ATQ),140.68,Attari ICP,131.62
BURJ LAMBRA,LUDHIANA,41,33638,village,Partabpura,10.86,ICD Ludhiana,16.57,Deendayal Port (Kandla),1013.34,Sri Guru Ram Dass Jee International Airport (ATQ),117.64,Attari ICP,103.55
CHAK BHAIRON MUNA,LUDHIANA,41,0,village,DORAHA,3.88,ICD Ludhiana,17.97,Deendayal Port (Kandla),1020.21,Sri Guru Ram Dass Jee International Airport (ATQ),150.13,Attari ICP,137.42
CHAK GUMANA,LUDHIANA,41,0,village,Rahon,12.16,ICD Ludhiana,25.97,Deendayal Port (Kandla),1035.42,Sri Guru Ram Dass Jee International Airport (ATQ),149.78,Attari ICP,144.05
MANNEWAL,LUDHIANA,41,33626,village,PHILLAUR JN,3.8,ICD Ludhiana,12.46,Deendayal Port (Kandla),1020.23,Sri Guru Ram Dass Jee International Airport (ATQ),120.7,Attari ICP,110.38
DHANANSU,LUDHIANA,41,33446,village,SANAHWAL,12.18,ICD Ludhiana,16.27,Deendayal Port (Kandla),1029.42,Sri Guru Ram Dass Jee International Airport (ATQ),141.98,Attari ICP,134.31
DUGRI,LUDHIANA,41,33586,village,GILL,2.2,ICD Ludhiana,4.46,Deendayal Port (Kandla),1012.61,Sri Guru Ram Dass Jee International Airport (ATQ),135.47,Attari ICP,119.97
FATEHPUR,LUDHIANA,41,0,village,Baddowal,5.94,ICD Ludhiana,7.12,Deendayal Port (Kandla),1013.55,Sri Guru Ram Dass Jee International Airport (ATQ),127.23,Attari ICP,112.68
FATHEGARH  JATTAN,LUDHIANA,41,33386,village,Rahon,11.92,ICD Ludhiana,25.46,Deendayal Port (Kandla),1035.26,Sri Guru Ram Dass Jee International Airport (ATQ),149.21,Attari ICP,143.47
GARHA,LUDHIANA,41,33654,village,Baddowal,9.26,ICD Ludhiana,14.59,Deendayal Port (Kandla),1012.6,Sri Guru Ram Dass Jee International Airport (ATQ),119.96,Attari ICP,105.29
GARHI SHERU,LUDHIANA,41,33435,village,Rahon,12.06,ICD Ludhiana,17.98,Deendayal Port (Kandla),1033.65,Sri Guru Ram Dass Jee International Airport (ATQ),137.63,Attari ICP,132.52
GORSIAN HAKAMRAI,LUDHIANA,41,33636,village,PHILLAUR JN,7.66,ICD Ludhiana,15.25,Deendayal Port (Kandla),1017.07,Sri Guru Ram Dass Jee International Airport (ATQ),117.92,Attari ICP,106.0
GOBINDGARH,LUDHIANA,41,33501,village,SANAHWAL,3.87,ICD Ludhiana,10.32,Deendayal Port (Kandla),1018.51,Sri Guru Ram Dass Jee International Airport (ATQ),142.87,Attari ICP,129.87
HARNAMPURA,LUDHIANA,41,33579,village,SANAHWAL,5.8,ICD Ludhiana,11.39,Deendayal Port (Kandla),1013.02,Sri Guru Ram Dass Jee International Airport (ATQ),144.23,Attari ICP,128.5
JAMALPUR AWANAN,LUDHIANA,41,800196,village,DHANDARIKALAN BLOCK HUT,4.71,ICD Ludhiana,6.35,Deendayal Port (Kandla),1021.65,Sri Guru Ram Dass Jee International Airport (ATQ),136.35,Attari ICP,125.4
JASPAL KHADAR RF,LUDHIANA,41,33434,village,Rahon,13.43,ICD Ludhiana,16.7,Deendayal Port (Kandla),1031.85,Sri Guru Ram Dass Jee International Airport (ATQ),138.73,Attari ICP,132.6
JASSIAN,LUDHIANA,41,33611,village,LUDHIANA JN,4.59,ICD Ludhiana,5.73,Deendayal Port (Kandla),1018.46,Sri Guru Ram Dass Jee International Airport (ATQ),127.39,Attari ICP,115.5
FATHEGARH  JATTAN,LUDHIANA,41,33386,village,Rahon,11.06,ICD Ludhiana,25.93,Deendayal Port (Kandla),1036.14,Sri Guru Ram Dass Jee International Airport (ATQ),148.94,Attari ICP,143.64
JUNGIAN BEGA,LUDHIANA,41,33425,village,SANAHWAL,13.42,ICD Ludhiana,17.62,Deendayal Port (Kandla),1030.83,Sri Guru Ram Dass Jee International Airport (ATQ),142.3,Attari ICP,135.27
KAKOWAL,LUDHIANA,41,33480,village,LUDHIANA JN,4.67,ICD Ludhiana,5.9,Deendayal Port (Kandla),1022.26,Sri Guru Ram Dass Jee International Airport (ATQ),130.43,Attari ICP,120.32
KALEWAL,LUDHIANA,41,33415,village,Rahon,10.83,ICD Ludhiana,20.37,Deendayal Port (Kandla),1034.01,Sri Guru Ram Dass Jee International Airport (ATQ),142.45,Attari ICP,136.92
KANGANWAL,LUDHIANA,41,33502,village,DHANDARI KALAN,3.64,ICD Ludhiana,9.54,Deendayal Port (Kandla),1015.94,Sri Guru Ram Dass Jee International Airport (ATQ),142.55,Attari ICP,128.33
KAIRNPUR,LUDHIANA,41,33604,village,Baddowal,1.66,ICD Ludhiana,12.56,Deendayal Port (Kandla),1006.56,Sri Guru Ram Dass Jee International Airport (ATQ),127.66,Attari ICP,109.24
KHAKAT,LUDHIANA,41,33504,village,SANAHWAL,2.86,ICD Ludhiana,11.27,Deendayal Port (Kandla),1016.93,Sri Guru Ram Dass Jee International Airport (ATQ),144.16,Attari ICP,130.32
KHASI KHURD,LUDHIANA,41,33462,village,DHANDARI KALAN,9.54,ICD Ludhiana,12.25,Deendayal Port (Kandla),1027.03,Sri Guru Ram Dass Jee International Airport (ATQ),138.5,Attari ICP,130.03
KHATRA CHAHARMI,LUDHIANA,41,33522,village,GUNGRANA,8.47,ICD Ludhiana,19.72,Deendayal Port (Kandla),1004.56,Sri Guru Ram Dass Jee International Airport (ATQ),150.43,Attari ICP,130.47
KUM KHURD,LUDHIANA,41,33370,village,LAL KALAN,9.44,ICD Ludhiana,21.2,Deendayal Port (Kandla),1029.55,Sri Guru Ram Dass Jee International Airport (ATQ),148.73,Attari ICP,140.43
KOTLA,LUDHIANA,41,33496,village,SANAHWAL,2.24,ICD Ludhiana,13.01,Deendayal Port (Kandla),1019.69,Sri Guru Ram Dass Jee International Airport (ATQ),145.23,Attari ICP,132.63
KULLIWAL,LUDHIANA,41,800196,village,DHANDARIKALAN BLOCK HUT,5.22,ICD Ludhiana,6.26,Deendayal Port (Kandla),1022.58,Sri Guru Ram Dass Jee International Airport (ATQ),134.4,Attari ICP,124.09
LADHOWAL,LUDHIANA,41,33620,village,PHILLAUR JN,4.53,ICD Ludhiana,9.95,Deendayal Port (Kandla),1020.59,Sri Guru Ram Dass Jee International Airport (ATQ),123.42,Attari ICP,113.05
LALTON KHURD,LUDHIANA,41,33602,village,Baddowal,1.73,ICD Ludhiana,10.12,Deendayal Port (Kandla),1007.58,Sri Guru Ram Dass Jee International Airport (ATQ),130.36,Attari ICP,112.42
MACHHIAN KHURD,LUDHIANA,41,33421,village,DHANDARI KALAN,13.45,ICD Ludhiana,16.48,Deendayal Port (Kandla),1030.75,Sri Guru Ram Dass Jee International Airport (ATQ),140.36,Attari ICP,133.51
MAJRA KHURD,LUDHIANA,41,33618,village,PHILLAUR JN,3.02,ICD Ludhiana,11.31,Deendayal Port (Kandla),1021.76,Sri Guru Ram Dass Jee International Airport (ATQ),122.33,Attari ICP,112.7
MALEWAL,LUDHIANA,41,33383,village,LAL KALAN,11.76,ICD Ludhiana,24.09,Deendayal Port (Kandla),1033.25,Sri Guru Ram Dass Jee International Airport (ATQ),149.3,Attari ICP,142.63
MANGLI NICCHI,LUDHIANA,41,33494,village,DHANDARI KALAN,4.34,ICD Ludhiana,10.34,Deendayal Port (Kandla),1019.97,Sri Guru Ram Dass Jee International Airport (ATQ),142.36,Attari ICP,130.1
MANGLI KHAS,LUDHIANA,41,33440,village,DHANDARI KALAN,12.42,ICD Ludhiana,13.89,Deendayal Port (Kandla),1029.8,Sri Guru Ram Dass Jee International Airport (ATQ),136.35,Attari ICP,129.49
