state,district,district_code,pop_2011,is_island,highway_access_dist_km,highway_access_time_min,nearest_rail_station_name,rail_station_straight_km,rail_station_road_distance_km,rail_station_drive_time_hours,rail_station_drive_time_min,nearest_freight_terminal_name,freight_terminal_straight_km,freight_terminal_road_distance_km,freight_terminal_drive_time_hours,freight_terminal_drive_time_min,nearest_port_name,port_straight_km,port_road_distance_km,port_drive_time_hours,port_drive_time_min,nearest_icd_name,icd_straight_km,icd_road_distance_km,icd_drive_time_hours,icd_drive_time_min,nearest_mmlp_name,mmlp_straight_km,mmlp_road_distance_km,mmlp_drive_time_hours,mmlp_drive_time_min,nearest_air_cargo_name,air_cargo_straight_km,air_cargo_road_distance_km,air_cargo_drive_time_hours,air_cargo_drive_time_min,nearest_icp_name,icp_straight_km,icp_road_distance_km,icp_drive_time_hours,icp_drive_time_min,nearest_toll_plaza_name,toll_plaza_straight_km,toll_plaza_road_distance_km,toll_plaza_drive_time_hours,toll_plaza_drive_time_min,nearest_expressway_name,expressway_straight_km,expressway_road_distance_km,expressway_drive_time_hours,expressway_drive_time_min
Chhattisgarh,SUKMA,649.0,328191,False,23.3,39.9,Bade Arapur,98.9,150.2,0.7,42.0,Amagura,124.5,169.8,0.72,43.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,858.8,1107.9,0.93,56.0,ICD Hyderabad (Sanathnagar),308.2,468.4,0.81,48.0,MMLP Hyderabad,308.7,455.8,0.78,47.0,Rajiv Gandhi International Airport (HYD),320.1,478.7,0.9,54.0,Petrapole ICP,933.0,1183.3,0.99,60.0,Alluri Sitarama Raju Toll Plaza,67.5,119.2,0.69,42.0,Bangalore - Nelamangala Expressway,700.8,1033.9,0.91,54.0
Chhattisgarh,SURAJPUR,641.0,816860,False,17.6,30.1,BISHRAMPUR,18.9,25.7,0.51,30.0,Lar Road,324.4,548.5,0.65,39.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,545.7,791.4,0.69,41.0,ICD Patna,325.4,470.0,0.61,37.0,MMLP Patna,324.8,471.1,0.63,38.0,Jay Prakash Narayan International Airport (PAT),321.1,453.6,0.63,38.0,Raxaul ICP,436.5,786.3,0.73,44.0,SURAJPUR Toll Plaza,17.8,18.7,0.51,31.0,Allahabad Bypass Expressway,234.1,568.8,0.63,38.0
Chhattisgarh,SURGUJA,401.0,604019,False,11.8,20.3,BISHRAMPUR,30.8,55.8,0.35,21.0,Lar Road,361.6,530.4,0.48,29.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,521.7,773.4,0.52,31.0,ICD Patna,347.9,452.0,0.45,27.0,MMLP Patna,347.3,453.1,0.46,28.0,Jay Prakash Narayan International Airport (PAT),344.1,435.6,0.47,28.0,Raxaul ICP,469.0,768.3,0.56,34.0,SURAJPUR Toll Plaza,35.9,62.8,0.36,21.0,Allahabad Bypass Expressway,281.5,550.7,0.47,28.0
Chhattisgarh,UTTAR BASTAR KANKER,413.0,770434,False,34.9,59.8,Sankra,91.1,146.8,1.03,62.0,Sindi,228.0,331.8,1.08,65.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,792.4,1057.4,1.25,75.0,ICD Raipur,138.1,216.2,1.07,64.0,MMLP Hyderabad,396.4,615.4,1.15,69.0,Dr. Babasaheb Ambedkar International Airport (NAG),224.3,304.4,1.11,67.0,Petrapole ICP,860.2,1132.8,1.31,79.0,DURG Toll Plaza,134.1,243.7,1.05,63.0,Mumbai Agra Highway Elevated Corridor,738.6,907.5,1.21,72.0
Dadra and Nagar Haveli and Daman and Diu,DADRA AND NAGAR HAVELI,496.0,343164,False,1.8,3.2,BHILAD,14.8,22.8,0.06,4.0,Taloja Panchanand,122.1,204.8,0.11,6.0,Hazira Port,104.6,175.1,0.16,10.0,CFS Urse (JNPT hinterland),130.8,214.2,0.11,6.0,MMLP Pune,202.7,323.3,0.13,8.0,Chhatrapati Shivaji Maharaj International Airport (BOM),121.6,166.2,0.14,8.0,Rupaidiha ICP,1206.4,1849.7,0.5,30.0,PALGHAR Toll Plaza,16.3,45.8,0.07,4.0,Airport Flyover,121.3,164.7,0.09,5.0
Dadra and Nagar Haveli and Daman and Diu,DAMAN,495.0,185686,False,0.5,0.8,UDVADA,9.2,12.2,0.02,1.0,Taloja Panchanand,148.4,216.5,0.07,4.0,Hazira Port,76.2,145.5,0.11,7.0,CFS Urse (JNPT hinterland),157.2,225.9,0.07,4.0,MMLP Pune,232.2,335.0,0.1,6.0,Chhatrapati Shivaji Maharaj International Airport (BOM),145.1,177.9,0.11,6.0,Rupaidiha ICP,1199.5,1820.0,0.46,28.0,VALSAD Toll Plaza,8.1,15.9,0.03,2.0,Airport Flyover,144.6,176.4,0.06,3.0
Dadra and Nagar Haveli and Daman and Diu,DIU,494.0,49354,False,0.5,0.9,Una,15.5,20.5,0.03,2.0,Makansar,221.6,316.6,0.11,7.0,Pipavav Port,68.9,88.8,0.2,12.0,ICD Morbi,228.2,326.3,0.12,7.0,MMLP Nashik,304.1,816.4,0.23,14.0,Surat Airport (STV),190.4,594.1,0.23,14.0,Attari ICP,1186.5,1472.3,0.44,27.0,GIR SOMNATH Toll Plaza,65.8,86.1,0.04,2.0,Ahmedabad–Dholera Expressway,164.6,211.4,0.07,4.0
Delhi,CENTRAL,95.0,799575,False,1.1,1.8,DELHI SHAHDARA,7.5,10.3,0.04,2.0,Noli,9.9,13.8,0.1,6.0,Deendayal Port (Kandla),923.3,1206.6,0.4,24.0,ICD Loni,7.8,12.8,0.05,3.0,MMLP Sangrur,213.1,396.1,0.17,10.0,Jaipur International Airport (JAI),245.8,389.3,0.16,10.0,Rupaidiha ICP,385.6,460.5,0.15,9.0,GHAZIABAD Toll Plaza,7.4,9.1,0.03,2.0,Delhi-Dehradun Expressway,4.5,7.2,0.03,2.0
Delhi,EAST,93.0,1114056,False,5.4,9.3,DELHI SHAHDARA,6.6,19.1,0.17,10.0,Noli,14.4,22.6,0.22,13.0,Deendayal Port (Kandla),923.9,1215.4,0.53,32.0,ICD Loni,15.1,21.6,0.18,11.0,MMLP Sangrur,225.8,404.8,0.3,18.0,Jaipur International Airport (JAI),243.2,398.0,0.29,17.0,Rupaidiha ICP,376.3,469.3,0.28,17.0,GHAZIABAD Toll Plaza,15.7,17.8,0.16,10.0,Delhi-Dehradun Expressway,6.4,6.5,0.16,9.0
Delhi,NAZUL,,732989,False,0.6,1.1,DELHI SHAHDARA,4.3,14.2,0.03,2.0,Noli,12.3,17.8,0.08,5.0,Deendayal Port (Kandla),922.4,1210.5,0.39,23.0,ICD Loni,12.0,16.8,0.04,2.0,MMLP Sangrur,221.0,400.0,0.16,10.0,Jaipur International Airport (JAI),243.0,393.2,0.15,9.0,Rupaidiha ICP,380.7,464.5,0.14,8.0,GHAZIABAD Toll Plaza,12.4,13.0,0.02,1.0,Delhi-Dehradun Expressway,1.6,1.7,0.02,1.0
Delhi,NEW DELHI,94.0,194984,False,0.9,1.5,SARDAR PATEL ROAD,5.3,5.8,0.03,2.0,Lahli,72.5,440.6,0.16,10.0,Deendayal Port (Kandla),906.6,1122.5,0.38,23.0,ICD Bawal,73.9,322.7,0.14,8.0,MMLP Sangrur,219.7,598.9,0.22,13.0,Indira Gandhi International Airport (DEL),2.6,6.1,0.09,5.0,Rupaidiha ICP,394.1,966.8,0.27,16.0,GURUGRAM Toll Plaza,6.7,8.3,0.03,2.0,Delhi-Gurugram Expressway,1.1,1.4,0.03,2.0
Delhi,NORTH,91.0,1219269,False,3.6,6.2,KOHAND,78.6,83.3,0.13,8.0,Lahli,63.7,244.4,0.19,11.0,Deendayal Port (Kandla),920.6,1330.5,0.48,29.0,ICD Garhi Harsaru,41.1,352.3,0.21,13.0,MMLP Sangrur,199.0,298.7,0.23,14.0,Jaipur International Airport (JAI),247.4,513.2,0.26,16.0,Rupaidiha ICP,397.7,887.9,0.32,19.0,NORTH Toll Plaza,8.2,11.8,0.11,7.0,Grand Trunk Road,67.6,72.0,0.13,8.0
Delhi,NORTH EAST,92.0,1005683,False,1.1,1.8,DELHI SHAHDARA,6.7,11.2,0.04,2.0,Noli,5.3,14.7,0.1,6.0,Deendayal Port (Kandla),928.0,1200.6,0.4,24.0,ICD Loni,3.1,10.8,0.05,3.0,MMLP Sangrur,213.1,390.1,0.17,10.0,Jaipur International Airport (JAI),250.3,383.3,0.16,10.0,Rupaidiha ICP,382.2,461.5,0.15,9.0,GHAZIABAD Toll Plaza,3.0,3.1,0.03,2.0,Delhi-Dehradun Expressway,6.0,8.2,0.03,2.0
Delhi,NORTH WEST,90.0,1711505,False,5.8,9.9,MANGOLPURI,9.6,15.7,0.18,11.0,Lahli,55.9,91.0,0.21,13.0,Deendayal Port (Kandla),910.6,1105.7,0.51,31.0,ICD Garhi Harsaru,33.6,127.5,0.22,13.0,MMLP Sangrur,198.0,249.3,0.28,17.0,Jaipur International Airport (JAI),238.5,288.3,0.28,17.0,Rupaidiha ICP,406.1,753.4,0.36,21.0,JHAJJAR Toll Plaza,20.9,32.0,0.18,11.0,Trans Haryana Expressway,64.6,100.0,0.19,11.0
Delhi,SHAHDARA,676.0,2820107,False,0.4,0.8,DELHI SHAHDARA,0.5,0.7,0.02,1.0,Noli,7.8,10.1,0.08,5.0,Deendayal Port (Kandla),927.1,1206.1,0.38,23.0,ICD Loni,8.2,9.1,0.03,2.0,MMLP Sangrur,219.7,395.6,0.16,9.0,Jaipur International Airport (JAI),247.8,388.8,0.15,9.0,Rupaidiha ICP,378.2,457.0,0.13,8.0,GHAZIABAD Toll Plaza,8.9,12.3,0.02,1.0,Delhi-Dehradun Expressway,4.0,10.5,0.02,1.0
Delhi,SOUTH,98.0,1647066,False,3.0,5.1,SARDAR PATEL ROAD,12.2,31.2,0.1,6.0,Lahli,82.7,442.9,0.22,13.0,Deendayal Port (Kandla),906.5,1124.9,0.44,26.0,ICD Bawal,73.5,325.0,0.2,12.0,MMLP Sangrur,230.6,601.3,0.28,17.0,Indira Gandhi International Airport (DEL),12.0,25.7,0.15,9.0,Rupaidiha ICP,386.8,969.2,0.33,20.0,SOUTH Toll Plaza,7.8,10.5,0.09,5.0,Delhi-Gurugram Expressway,10.4,19.0,0.09,5.0
Delhi,SOUTH EAST,677.0,1417770,False,1.0,1.7,OKHLA,1.9,4.1,0.04,2.0,Palwal,43.2,46.3,0.06,4.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1269.2,1573.8,0.4,24.0,ICD Ballabhgarh,22.7,23.3,0.04,3.0,MMLP Varanasi,657.2,810.1,0.24,14.0,Jaipur International Airport (JAI),234.9,522.1,0.2,12.0,Rupaidiha ICP,379.5,670.7,0.2,12.0,Rohad,8.1,8.5,0.03,2.0,Delhi - Meerut Expressway,6.5,8.8,0.13,8.0
Delhi,SOUTH WEST,97.0,1949768,False,9.7,16.6,ISMAILA HARYANA,31.6,34.0,0.29,17.0,Lahli,58.5,85.5,0.32,19.0,Deendayal Port (Kandla),896.9,1100.2,0.62,37.0,ICD Garhi Harsaru,16.7,122.0,0.33,20.0,MMLP Sangrur,209.9,243.8,0.39,23.0,Jaipur International Airport (JAI),222.4,282.9,0.38,23.0,Rupaidiha ICP,408.8,747.9,0.46,28.0,JHAJJAR Toll Plaza,25.0,26.5,0.29,17.0,Trans Haryana Expressway,68.3,94.5,0.3,18.0
Delhi,WEST,96.0,2175169,False,3.2,5.5,MANGOLPURI,3.6,4.1,0.1,6.0,Lahli,65.9,97.5,0.14,9.0,Deendayal Port (Kandla),910.1,1112.2,0.44,26.0,ICD Garhi Harsaru,27.4,134.1,0.15,9.0,MMLP Sangrur,210.1,255.8,0.21,12.0,Jaipur International Airport (JAI),234.3,294.9,0.2,12.0,Rupaidiha ICP,397.8,759.9,0.28,17.0,JHAJJAR Toll Plaza,30.6,38.5,0.11,6.0,Trans Haryana Expressway,75.1,106.5,0.12,7.0
Goa,KUSHAVATI,793.0,422969,False,16.4,28.1,BALLI,16.8,19.8,0.48,29.0,New Makardhokda,259.6,316.6,0.55,33.0,New Mangalore Port,259.6,316.6,0.55,33.0,ICD Mangalore (Panambur),260.7,319.0,0.59,35.0,MMLP Bengaluru (Muddalinganahalli),416.0,550.4,0.62,37.0,Mangaluru International Airport (IXE),257.5,335.7,0.67,40.0,Rupaidiha ICP,1602.3,2260.9,1.01,61.0,Uttara Kannada Toll Plaza,54.6,83.2,0.49,29.0,Bangalore - Nelamangala Expressway,415.1,548.5,0.6,36.0
Goa,NORTH GOA,585.0,559190,False,4.4,7.6,PERNEM,12.5,18.3,0.15,9.0,Taloja Panchanand,388.3,536.0,0.26,15.0,New Mangalore Port,312.6,652.0,0.29,18.0,ICD Pune,318.7,419.0,0.24,14.0,MMLP Pune,318.7,419.0,0.23,14.0,Pune Airport (PNQ),325.5,431.0,0.29,18.0,Rupaidiha ICP,1575.9,2157.2,0.65,39.0,SINDHUDURG Toll Plaza,65.1,83.0,0.15,9.0,Mumbai - Pune Expressway,348.5,482.5,0.24,15.0
Goa,SOUTH GOA,586.0,476386,False,0.8,1.4,DABOLIM,16.4,20.1,0.03,2.0,New Makardhokda,280.5,341.6,0.12,7.0,Mormugao Port,23.0,28.4,0.11,7.0,ICD Mangalore (Panambur),281.6,344.0,0.16,9.0,MMLP Bengaluru (Muddalinganahalli),440.6,575.4,0.18,11.0,Mangaluru International Airport (IXE),278.7,360.7,0.23,14.0,Rupaidiha ICP,1596.1,2286.0,0.58,35.0,Uttara Kannada Toll Plaza,75.9,108.2,0.05,3.0,Bangalore - Nelamangala Expressway,439.7,573.6,0.16,10.0
Gujarat,AHMADABAD,474.0,6496453,False,1.7,2.9,SARKHEJ,32.5,33.3,0.06,4.0,Makansar,140.1,181.7,0.11,7.0,Deendayal Port (Kandla),210.7,325.4,0.21,13.0,ICD Morbi,145.9,191.4,0.12,7.0,MMLP Nashik,335.3,766.9,0.26,15.0,Sardar Vallabhbhai Patel International Airport (AMD),48.8,95.5,0.24,14.0,Attari ICP,937.4,1203.2,0.41,25.0,AHMADABAD Toll Plaza,54.5,92.2,0.08,5.0,Amritsar–Jamnagar Expressway,192.6,336.1,0.13,8.0
Gujarat,AMRELI,480.0,1427317,False,3.6,6.2,Chital,36.2,43.6,0.12,7.0,Makansar,150.2,198.1,0.17,10.0,Deendayal Port (Kandla),203.8,341.9,0.27,16.0,ICD Morbi,157.8,207.9,0.18,11.0,MMLP Nashik,303.0,740.3,0.3,18.0,Surat Airport (STV),156.5,518.1,0.3,18.0,Attari ICP,1105.3,1353.9,0.5,30.0,Vaghasia,110.8,154.2,0.14,9.0,Ahmedabad–Dholera Expressway,94.1,135.3,0.13,8.0
Gujarat,ANAND,482.0,2100423,False,3.1,5.3,Borsad,19.6,23.6,0.1,6.0,Virochan Nagar,88.8,434.2,0.2,12.0,Hazira Port,143.4,280.2,0.22,13.0,ICD Surat (Sachana GIDC),143.1,241.5,0.18,11.0,MMLP Nashik,285.0,478.6,0.23,14.0,Surat Airport (STV),141.7,256.3,0.22,13.0,Rupaidiha ICP,1058.7,1574.5,0.47,28.0,AHMADABAD Toll Plaza,31.0,37.1,0.1,6.0,Ahmedabad–Dholera Expressway,77.6,108.7,0.11,7.0
Gujarat,ARVALLI,650.0,1053947,False,9.3,16.0,SHAMLAJI ROAD,15.9,28.0,0.27,16.0,Makansar,263.0,381.9,0.38,23.0,Hazira Port,270.5,383.5,0.42,25.0,ICD Surat (Sachana GIDC),263.8,344.9,0.38,23.0,MMLP Nashik,381.4,581.9,0.43,26.0,Surat Airport (STV),266.5,359.7,0.42,25.0,Rupaidiha ICP,932.7,1410.4,0.61,37.0,ARVALLI Toll Plaza,10.2,14.3,0.28,17.0,Ahmedabad–Dholera Expressway,208.8,285.3,0.33,20.0
Gujarat,BANAS KANTHA,469.0,3152346,False,2.9,5.0,BHILDI,14.7,21.2,0.1,6.0,Makansar,205.0,298.9,0.18,11.0,Deendayal Port (Kandla),233.0,286.8,0.24,14.0,ICD Kandla (GIDC),237.1,271.7,0.16,10.0,MMLP Sangrur,742.8,855.2,0.31,18.0,Jaipur International Airport (JAI),456.8,561.2,0.26,16.0,Attari ICP,781.6,898.6,0.38,23.0,BANAS KANTHA Toll Plaza,48.8,79.8,0.1,6.0,Amritsar–Jamnagar Expressway,58.6,67.6,0.1,6.0
Gujarat,BHARUCH,488.0,1521670,False,15.0,25.7,ANKLESHWAR JN,24.9,38.6,0.45,27.0,Taloja Panchanand,299.8,385.1,0.52,31.0,Hazira Port,82.9,149.1,0.53,32.0,ICD Surat (Sachana GIDC),78.1,110.5,0.49,29.0,MMLP Nashik,219.3,347.6,0.53,32.0,Surat Airport (STV),79.1,125.3,0.53,32.0,Rupaidiha ICP,1087.4,1656.1,0.83,50.0,BHARUCH Toll Plaza,22.2,25.6,0.44,26.0,Ahmedabad–Dholera Expressway,82.6,263.5,0.49,29.0
Gujarat,BHAVNAGAR,481.0,2329324,False,15.9,27.3,NARI ROAD,28.3,40.9,0.46,28.0,Virochan Nagar,166.9,290.0,0.53,32.0,Hazira Port,92.5,450.1,0.62,37.0,ICD Morbi,172.0,277.2,0.55,33.0,MMLP Nashik,258.5,648.6,0.63,38.0,Surat Airport (STV),99.7,426.3,0.63,38.0,Attari ICP,1071.6,1408.7,0.87,52.0,BHAVNAGAR Toll Plaza,49.7,66.9,0.48,29.0,Ahmedabad–Dholera Expressway,30.0,43.5,0.46,28.0
Gujarat,BOTAD,653.0,1057895,False,3.0,5.1,RANPUR,34.5,42.6,0.1,6.0,Virochan Nagar,124.6,205.3,0.14,9.0,Deendayal Port (Kandla),179.4,312.1,0.25,15.0,ICD Kandla (GIDC),187.8,297.0,0.17,10.0,MMLP Nashik,311.9,707.3,0.28,17.0,Surat Airport (STV),150.2,485.0,0.27,16.0,Attari ICP,1027.3,1324.1,0.48,29.0,BHAVNAGAR Toll Plaza,45.0,125.6,0.12,7.0,Ahmedabad–Dholera Expressway,51.8,102.3,0.11,7.0
Gujarat,CHHOTAUDEPUR,654.0,1941542,False,4.6,7.9,Pavi,15.0,26.7,0.14,9.0,Taloja Panchanand,348.4,479.0,0.25,15.0,Hazira Port,167.3,331.5,0.28,17.0,ICD Surat (Sachana GIDC),151.2,292.9,0.24,14.0,MMLP Nashik,240.9,383.4,0.25,15.0,Devi Ahilya Bai Holkar International Airport (IDR),210.7,335.5,0.27,16.0,Rupaidiha ICP,992.4,1557.6,0.51,31.0,NARMADA Toll Plaza,34.3,40.2,0.14,9.0,Mumbai Agra Highway Elevated Corridor,237.7,375.7,0.22,13.0
Gujarat,DAHOD,485.0,2190352,False,3.2,5.5,PIPLOD JN,24.9,35.3,0.11,6.0,Taloja Panchanand,431.8,684.3,0.26,16.0,Hazira Port,248.7,536.8,0.29,17.0,ICD Surat (Sachana GIDC),234.5,498.2,0.25,15.0,MMLP Indore,175.7,238.0,0.25,15.0,Devi Ahilya Bai Holkar International Airport (IDR),170.1,234.9,0.21,13.0,Rupaidiha ICP,914.5,1445.8,0.45,27.0,DAHOD Toll Plaza,14.8,19.9,0.11,7.0,Mumbai Agra Highway Elevated Corridor,316.5,581.0,0.23,14.0
Gujarat,DANGS,489.0,231744,False,3.9,6.7,Waghai,21.7,74.9,0.15,9.0,Taloja Panchanand,197.3,357.7,0.2,12.0,Hazira Port,113.4,216.6,0.23,14.0,ICD Nashik,87.7,150.9,0.17,10.0,MMLP Nashik,86.9,150.9,0.17,10.0,Surat Airport (STV),105.0,192.8,0.23,14.0,Rupaidiha ICP,1110.1,1849.3,0.56,34.0,DANGS Toll Plaza,21.7,39.0,0.13,8.0,Mumbai Agra Highway Elevated Corridor,84.4,143.2,0.15,9.0
Gujarat,DEVBHUMI DWARKA,656.0,846677,False,5.3,9.1,KHAMBHALIYA,23.3,29.9,0.19,11.0,Makansar,162.4,251.7,0.23,14.0,Deendayal Port (Kandla),125.3,313.8,0.31,19.0,ICD Kandla (GIDC),123.8,298.7,0.24,14.0,MMLP Nashik,500.8,1119.9,0.44,26.0,Jaipur International Airport (JAI),812.2,1022.9,0.43,26.0,Attari ICP,1098.6,1325.8,0.54,33.0,JAMNAGAR Toll Plaza,57.0,67.2,0.17,10.0,Amritsar–Jamnagar Expressway,332.0,458.8,0.26,16.0
Gujarat,GANDHINAGAR,473.0,1401533,False,4.5,7.7,SARKHEJ,35.7,41.9,0.14,9.0,Makansar,184.3,252.1,0.21,12.0,Deendayal Port (Kandla),245.0,395.8,0.31,19.0,ICD Morbi,187.8,261.8,0.22,13.0,MMLP Nashik,374.8,702.1,0.32,19.0,Sardar Vallabhbhai Patel International Airport (AMD),21.9,30.7,0.3,18.0,Attari ICP,873.3,1138.4,0.48,29.0,AHMADABAD Toll Plaza,20.0,27.4,0.14,8.0,Amritsar–Jamnagar Expressway,159.2,271.3,0.19,12.0
Gujarat,GIR SOMNATH,652.0,564694,False,1.0,1.7,SOMNATH,21.0,22.4,0.04,2.0,Makansar,201.7,350.5,0.13,8.0,Pipavav Port,96.0,122.7,0.22,13.0,ICD Morbi,207.4,360.2,0.14,9.0,MMLP Nashik,340.9,850.3,0.25,15.0,Surat Airport (STV),218.4,628.1,0.25,15.0,Attari ICP,1175.3,1506.2,0.46,28.0,GIR SOMNATH Toll Plaza,28.7,33.7,0.04,2.0,Ahmedabad–Dholera Expressway,175.9,245.3,0.09,5.0
Gujarat,JAMNAGAR,477.0,1707586,False,11.4,19.5,BALWA,44.1,56.5,0.34,21.0,Makansar,94.8,261.8,0.41,24.0,Deendayal Port (Kandla),83.5,405.5,0.51,30.0,ICD Morbi,94.1,271.5,0.42,25.0,MMLP Nashik,447.8,1059.3,0.6,36.0,Surat Airport (STV),293.7,837.0,0.59,36.0,Attari ICP,1056.4,1417.5,0.74,44.0,Bharudi,74.2,126.0,0.35,21.0,Ahmedabad–Dholera Expressway,204.4,454.2,0.43,26.0
Gujarat,JUNAGADH,479.0,2074644,False,20.1,34.4,CHORVAD ROAD,31.3,42.3,0.59,35.0,Makansar,165.0,354.6,0.67,40.0,Deendayal Port (Kandla),189.5,498.3,0.77,46.0,ICD Morbi,169.8,364.3,0.69,41.0,MMLP Nashik,370.3,896.8,0.81,48.0,Surat Airport (STV),234.7,674.5,0.8,48.0,Attari ICP,1142.0,1510.3,1.01,60.0,GIR SOMNATH Toll Plaza,38.9,53.5,0.58,35.0,Ahmedabad–Dholera Expressway,173.6,291.7,0.64,38.0
Gujarat,KACHCHH,468.0,2090570,False,51.1,87.6,BHIMASAR BG,68.4,101.2,1.48,89.0,Makansar,152.2,219.0,1.52,91.0,Deendayal Port (Kandla),85.0,137.1,1.57,94.0,ICD Kandla (GIDC),77.8,122.0,1.49,90.0,MMLP Nashik,572.0,1087.3,1.73,104.0,Jaipur International Airport (JAI),685.6,915.9,1.71,102.0,Attari ICP,932.5,1218.9,1.82,109.0,KACHCHH Toll Plaza,82.8,137.7,1.5,90.0,Amritsar–Jamnagar Expressway,201.9,351.8,1.53,92.0
Gujarat,KHEDA,483.0,1995596,False,2.5,4.2,Vavadi Khurd,52.2,66.7,0.09,5.0,Taloja Panchanand,411.5,778.4,0.26,16.0,Hazira Port,194.5,630.9,0.29,17.0,ICD Surat (Sachana GIDC),190.7,592.3,0.25,15.0,MMLP Indore,289.3,332.1,0.25,15.0,Devi Ahilya Bai Holkar International Airport (IDR),283.6,329.0,0.21,13.0,Rupaidiha ICP,1007.0,1539.9,0.45,27.0,PANCH MAHALS Toll Plaza,55.3,70.0,0.09,5.0,Mumbai Agra Highway Elevated Corridor,320.2,675.1,0.23,14.0
Gujarat,MAHESANA,471.0,2031996,False,3.9,6.7,MAHESANA,4.6,14.1,0.13,8.0,Makansar,172.3,333.3,0.21,13.0,Deendayal Port (Kandla),224.2,321.9,0.27,16.0,ICD Kandla (GIDC),230.6,306.8,0.2,12.0,MMLP Nashik,412.9,717.7,0.31,18.0,Surat Airport (STV),268.5,495.4,0.3,18.0,Attari ICP,849.2,1056.0,0.44,26.0,AHMADABAD Toll Plaza,59.0,96.1,0.14,8.0,Amritsar–Jamnagar Expressway,118.4,188.9,0.16,9.0
Gujarat,MAHISAGAR,655.0,750914,False,41.3,70.8,Vavadi Khurd,46.3,54.5,1.18,71.0,Taloja Panchanand,451.5,739.9,1.35,81.0,Hazira Port,249.5,592.4,1.38,83.0,ICD Surat (Sachana GIDC),239.9,553.8,1.34,80.0,MMLP Indore,227.5,293.6,1.34,81.0,Devi Ahilya Bai Holkar International Airport (IDR),221.9,290.5,1.3,78.0,Rupaidiha ICP,931.9,1501.4,1.54,92.0,PANCH MAHALS Toll Plaza,45.7,51.3,1.19,71.0,Mumbai Agra Highway Elevated Corridor,345.0,636.6,1.32,79.0
Gujarat,MORBI,657.0,1475820,False,3.9,6.7,WANKANER CITY,23.5,30.1,0.12,7.0,Makansar,8.3,12.8,0.13,8.0,Deendayal Port (Kandla),66.4,140.1,0.23,14.0,ICD Morbi,3.1,6.1,0.14,8.0,MMLP Nashik,427.8,895.6,0.35,21.0,Surat Airport (STV),266.0,673.3,0.34,21.0,Attari ICP,976.5,1152.1,0.46,28.0,Vaghasia,48.0,55.6,0.13,8.0,Amritsar–Jamnagar Expressway,194.1,285.1,0.18,11.0
Gujarat,NARMADA,487.0,595064,False,12.5,21.4,KHATGAON,63.9,147.1,0.4,24.0,Taloja Panchanand,294.3,604.0,0.5,30.0,Hazira Port,120.5,525.2,0.54,33.0,ICD Nashik,190.8,320.2,0.45,27.0,MMLP Nashik,190.0,320.2,0.46,27.0,Pune Airport (PNQ),344.7,516.8,0.54,32.0,Rupaidiha ICP,1040.9,2017.2,0.85,51.0,NANDURBAR Toll Plaza,35.9,46.5,0.37,22.0,Mumbai Agra Highway Elevated Corridor,187.4,312.4,0.43,26.0
Gujarat,NAVSARI,490.0,1331457,False,3.3,5.7,UDVADA,41.5,51.8,0.11,7.0,Taloja Panchanand,190.3,254.9,0.16,10.0,Hazira Port,49.3,88.4,0.18,11.0,ICD Surat (Sachana GIDC),34.6,49.8,0.14,9.0,MMLP Nashik,118.8,217.4,0.17,10.0,Surat Airport (STV),43.3,64.6,0.18,11.0,Rupaidiha ICP,1153.5,1763.0,0.53,32.0,NAVSARI Toll Plaza,6.6,10.6,0.1,6.0,Mumbai Agra Highway Elevated Corridor,120.4,209.6,0.15,9.0
Gujarat,PANCH MAHALS,484.0,1498314,False,10.5,17.9,Vavadi Khurd,15.3,17.6,0.3,18.0,Taloja Panchanand,396.5,715.1,0.47,28.0,Hazira Port,198.3,567.6,0.5,30.0,ICD Surat (Sachana GIDC),187.0,529.0,0.46,28.0,MMLP Indore,226.9,268.8,0.46,28.0,Devi Ahilya Bai Holkar International Airport (IDR),221.2,265.7,0.42,25.0,Rupaidiha ICP,970.8,1476.6,0.66,40.0,PANCH MAHALS Toll Plaza,13.1,14.5,0.3,18.0,Mumbai Agra Highway Elevated Corridor,290.6,611.8,0.44,27.0
Gujarat,PATAN,470.0,1362004,False,5.3,9.1,PATAN,38.7,44.2,0.17,10.0,Makansar,138.4,239.2,0.23,14.0,Deendayal Port (Kandla),172.7,227.0,0.29,18.0,ICD Kandla (GIDC),177.8,211.9,0.22,13.0,MMLP Nashik,458.1,812.6,0.37,22.0,Jaipur International Airport (JAI),520.6,650.7,0.35,21.0,Attari ICP,846.1,961.1,0.46,27.0,BANAS KANTHA Toll Plaza,67.8,98.1,0.18,11.0,Amritsar–Jamnagar Expressway,71.9,94.0,0.17,10.0
