village,district,district_code,village_code,unit,nearest_nh,dist_nh_km,nearest_expressway,dist_expressway_km,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km,nearest_toll_plaza,dist_toll_plaza_km
Putha,CHAMBA,23.0,9668571833,village,154A,13.25,Facia -Aesthetic Clinic,178.58,NURPUR ROAD,47.57,Samba,78.96,Deendayal Port (Kandla),1190.78,ICD Ludhiana,198.53,Kartarpur Sahib ICP,118.36,Sri Guru Ram Dass Jee International Airport (ATQ),153.09,MMLP Jammu,100.92,Varanasi Multi-Modal Terminal,1051.25,FCI Depot Jammu,100.92,Lakhanpur/ Rajbagh,47.6
Gwalu,CHAMBA,23.0,9668571834,village,154A,13.14,Facia -Aesthetic Clinic,178.88,NURPUR ROAD,47.99,Samba,79.89,Deendayal Port (Kandla),1191.44,ICD Ludhiana,198.84,Kartarpur Sahib ICP,119.2,Sri Guru Ram Dass Jee International Airport (ATQ),153.9,MMLP Jammu,101.81,Varanasi Multi-Modal Terminal,1050.86,FCI Depot Jammu,101.81,Lakhanpur/ Rajbagh,48.4
Charer,CHAMBA,23.0,9668571835,village,154A,13.43,Facia -Aesthetic Clinic,178.47,NURPUR ROAD,47.92,Samba,79.28,Deendayal Port (Kandla),1191.18,ICD Ludhiana,198.86,Kartarpur Sahib ICP,118.76,Sri Guru Ram Dass Jee International Airport (ATQ),153.49,MMLP Jammu,101.17,Varanasi Multi-Modal Terminal,1051.31,FCI Depot Jammu,101.17,Lakhanpur/ Rajbagh,48.01
Bhajotra,CHAMBA,23.0,9668571836,village,154A,13.95,Facia -Aesthetic Clinic,177.88,NURPUR ROAD,48.14,Samba,78.82,Deendayal Port (Kandla),1191.19,ICD Ludhiana,199.15,Kartarpur Sahib ICP,118.56,Sri Guru Ram Dass Jee International Airport (ATQ),153.33,MMLP Jammu,100.6,Varanasi Multi-Modal Terminal,1051.93,FCI Depot Jammu,100.6,Lakhanpur/ Rajbagh,47.88
Grijindu,CHAMBA,23.0,9668571837,village,154A,14.6,Facia -Aesthetic Clinic,177.33,NURPUR ROAD,48.91,Samba,79.12,Deendayal Port (Kandla),1191.91,ICD Ludhiana,199.92,Kartarpur Sahib ICP,119.15,Sri Guru Ram Dass Jee International Airport (ATQ),153.94,MMLP Jammu,100.7,Varanasi Multi-Modal Terminal,1052.43,FCI Depot Jammu,100.7,Lakhanpur/ Rajbagh,48.53
Kanaut,CHAMBA,23.0,9668571838,village,154A,13.92,Facia -Aesthetic Clinic,178.14,NURPUR ROAD,48.67,Samba,79.84,Deendayal Port (Kandla),1191.97,ICD Ludhiana,199.56,Kartarpur Sahib ICP,119.51,Sri Guru Ram Dass Jee International Airport (ATQ),154.26,MMLP Jammu,101.55,Varanasi Multi-Modal Terminal,1051.57,FCI Depot Jammu,101.55,Lakhanpur/ Rajbagh,48.79
Bhagaut,CHAMBA,23.0,9668571839,village,154A,13.16,Facia -Aesthetic Clinic,179.03,NURPUR ROAD,48.36,Samba,80.55,Deendayal Port (Kandla),1191.96,ICD Ludhiana,199.12,Kartarpur Sahib ICP,119.82,Sri Guru Ram Dass Jee International Airport (ATQ),154.51,MMLP Jammu,102.42,Varanasi Multi-Modal Terminal,1050.64,FCI Depot Jammu,102.42,Lakhanpur/ Rajbagh,49.0
Banjaru,CHAMBA,23.0,9668571840,village,154A,13.92,Facia -Aesthetic Clinic,178.4,NURPUR ROAD,49.21,Samba,80.85,Deendayal Port (Kandla),1192.75,ICD Ludhiana,199.97,Kartarpur Sahib ICP,120.46,Sri Guru Ram Dass Jee International Airport (ATQ),155.18,MMLP Jammu,102.5,Varanasi Multi-Modal Terminal,1051.22,FCI Depot Jammu,102.5,Lakhanpur/ Rajbagh,49.68
Kut,CHAMBA,23.0,9668571841,village,154A,14.19,Facia -Aesthetic Clinic,178.05,NURPUR ROAD,49.26,Samba,80.48,Deendayal Port (Kandla),1192.66,ICD Ludhiana,200.08,Kartarpur Sahib ICP,120.24,Sri Guru Ram Dass Jee International Airport (ATQ),154.98,MMLP Jammu,102.08,Varanasi Multi-Modal Terminal,1051.59,FCI Depot Jammu,102.08,Lakhanpur/ Rajbagh,49.51
Chiund,CHAMBA,23.0,9668571842,village,154A,12.67,Facia -Aesthetic Clinic,179.6,NURPUR ROAD,48.14,Samba,80.95,Deendayal Port (Kandla),1191.91,ICD Ludhiana,198.81,Kartarpur Sahib ICP,119.97,Sri Guru Ram Dass Jee International Airport (ATQ),154.63,MMLP Jammu,102.92,Varanasi Multi-Modal Terminal,1050.06,FCI Depot Jammu,102.92,Lakhanpur/ Rajbagh,49.09
Kashan,CHAMBA,23.0,9668571843,village,154A,13.64,Facia -Aesthetic Clinic,178.77,NURPUR ROAD,49.16,Samba,81.23,Deendayal Port (Kandla),1192.83,ICD Ludhiana,199.85,Kartarpur Sahib ICP,120.68,Sri Guru Ram Dass Jee International Airport (ATQ),155.38,MMLP Jammu,102.93,Varanasi Multi-Modal Terminal,1050.82,FCI Depot Jammu,102.93,Lakhanpur/ Rajbagh,49.87
Thaloga,CHAMBA,23.0,9668571844,village,154A,13.32,Facia -Aesthetic Clinic,179.52,NURPUR ROAD,49.44,Samba,82.46,Deendayal Port (Kandla),1193.45,ICD Ludhiana,199.93,Kartarpur Sahib ICP,121.63,Sri Guru Ram Dass Jee International Airport (ATQ),156.28,MMLP Jammu,104.2,Varanasi Multi-Modal Terminal,1049.99,FCI Depot Jammu,104.2,Lakhanpur/ Rajbagh,50.74
Baulu,CHAMBA,23.0,9668571845,village,154A,13.63,Facia -Aesthetic Clinic,179.43,NURPUR ROAD,49.93,Samba,82.95,Deendayal Port (Kandla),1193.99,ICD Ludhiana,200.35,Kartarpur Sahib ICP,122.2,Sri Guru Ram Dass Jee International Airport (ATQ),156.85,MMLP Jammu,104.6,Varanasi Multi-Modal Terminal,1050.03,FCI Depot Jammu,104.6,Lakhanpur/ Rajbagh,51.3
Kalanu,CHAMBA,23.0,9668571846,village,154A,13.92,Facia -Aesthetic Clinic,178.97,NURPUR ROAD,49.99,Samba,82.49,Deendayal Port (Kandla),1193.9,ICD Ludhiana,200.5,Kartarpur Sahib ICP,121.93,Sri Guru Ram Dass Jee International Airport (ATQ),156.61,MMLP Jammu,104.07,Varanasi Multi-Modal Terminal,1050.51,FCI Depot Jammu,104.07,Lakhanpur/ Rajbagh,51.08
Maura,CHAMBA,23.0,9668571847,village,154A,13.35,Facia -Aesthetic Clinic,178.94,NURPUR ROAD,48.7,Samba,80.86,Deendayal Port (Kandla),1192.34,ICD Ludhiana,199.42,Kartarpur Sahib ICP,120.2,Sri Guru Ram Dass Jee International Airport (ATQ),154.89,MMLP Jammu,102.66,Varanasi Multi-Modal Terminal,1050.7,FCI Depot Jammu,102.66,Lakhanpur/ Rajbagh,49.38
Telka,CHAMBA,23.0,9668571848,village,154A,12.77,Facia -Aesthetic Clinic,179.55,NURPUR ROAD,48.32,Samba,81.11,Deendayal Port (Kandla),1192.11,ICD Ludhiana,198.97,Kartarpur Sahib ICP,120.17,Sri Guru Ram Dass Jee International Airport (ATQ),154.83,MMLP Jammu,103.05,Varanasi Multi-Modal Terminal,1050.09,FCI Depot Jammu,103.05,Lakhanpur/ Rajbagh,49.29
Kinaura,CHAMBA,23.0,9668571849,village,154A,12.54,Facia -Aesthetic Clinic,179.86,NURPUR ROAD,48.27,Samba,81.43,Deendayal Port (Kandla),1192.16,ICD Ludhiana,198.86,Kartarpur Sahib ICP,120.35,Sri Guru Ram Dass Jee International Airport (ATQ),154.99,MMLP Jammu,103.41,Varanasi Multi-Modal Terminal,1049.76,FCI Depot Jammu,103.41,Lakhanpur/ Rajbagh,49.44
Asinala,CHAMBA,23.0,9668571850,village,154A,13.02,Facia -Aesthetic Clinic,179.4,NURPUR ROAD,48.67,Samba,81.37,Deendayal Port (Kandla),1192.48,ICD Ludhiana,199.3,Kartarpur Sahib ICP,120.52,Sri Guru Ram Dass Jee International Airport (ATQ),155.19,MMLP Jammu,103.23,Varanasi Multi-Modal Terminal,1050.21,FCI Depot Jammu,103.23,Lakhanpur/ Rajbagh,49.65
Deht,CHAMBA,23.0,9668571851,village,154A,13.31,Facia -Aesthetic Clinic,179.28,NURPUR ROAD,49.14,Samba,81.81,Deendayal Port (Kandla),1193.0,ICD Ludhiana,199.72,Kartarpur Sahib ICP,121.05,Sri Guru Ram Dass Jee International Airport (ATQ),155.72,MMLP Jammu,103.57,Varanasi Multi-Modal Terminal,1050.28,FCI Depot Jammu,103.57,Lakhanpur/ Rajbagh,50.18
Libtani,CHAMBA,23.0,9668571852,village,154A,12.9,Facia -Aesthetic Clinic,179.94,NURPUR ROAD,49.11,Samba,82.54,Deendayal Port (Kandla),1193.2,ICD Ludhiana,199.55,Kartarpur Sahib ICP,121.51,Sri Guru Ram Dass Jee International Airport (ATQ),156.14,MMLP Jammu,104.39,Varanasi Multi-Modal Terminal,1049.58,FCI Depot Jammu,104.39,Lakhanpur/ Rajbagh,50.58
Bandokhi,CHAMBA,23.0,9668571853,village,154A,12.47,Facia -Aesthetic Clinic,180.36,NURPUR ROAD,48.75,Samba,82.59,Deendayal Port (Kandla),1192.91,ICD Ludhiana,199.15,Kartarpur Sahib ICP,121.35,Sri Guru Ram Dass Jee International Airport (ATQ),155.95,MMLP Jammu,104.55,Varanasi Multi-Modal Terminal,1049.17,FCI Depot Jammu,104.55,Lakhanpur/ Rajbagh,50.39
Dhanel,CHAMBA,23.0,9668571854,village,154A,11.99,Facia -Aesthetic Clinic,180.89,NURPUR ROAD,48.43,Samba,82.82,Deendayal Port (Kandla),1192.71,ICD Ludhiana,198.75,Kartarpur Sahib ICP,121.33,Sri Guru Ram Dass Jee International Airport (ATQ),155.9,MMLP Jammu,104.89,Varanasi Multi-Modal Terminal,1048.64,FCI Depot Jammu,104.89,Lakhanpur/ Rajbagh,50.33
Sarar,CHAMBA,23.0,9668571855,village,154A,12.14,Facia -Aesthetic Clinic,181.09,NURPUR ROAD,48.86,Samba,83.54,Deendayal Port (Kandla),1193.27,ICD Ludhiana,199.06,Kartarpur Sahib ICP,122.02,Sri Guru Ram Dass Jee International Airport (ATQ),156.57,MMLP Jammu,105.57,Varanasi Multi-Modal Terminal,1048.38,FCI Depot Jammu,105.57,Lakhanpur/ Rajbagh,50.99
Seru,CHAMBA,23.0,9668571856,village,154A,13.13,Facia -Aesthetic Clinic,180.07,NURPUR ROAD,49.64,Samba,83.33,Deendayal Port (Kandla),1193.87,ICD Ludhiana,199.96,Kartarpur Sahib ICP,122.3,Sri Guru Ram Dass Jee International Airport (ATQ),156.91,MMLP Jammu,105.1,Varanasi Multi-Modal Terminal,1049.38,FCI Depot Jammu,105.1,Lakhanpur/ Rajbagh,51.35
Aro,CHAMBA,23.0,9668571857,village,154A,13.25,Facia -Aesthetic Clinic,180.51,NURPUR ROAD,50.15,Samba,84.41,Deendayal Port (Kandla),1194.59,ICD Ludhiana,200.27,Kartarpur Sahib ICP,123.25,Sri Guru Ram Dass Jee International Airport (ATQ),157.83,MMLP Jammu,106.16,Varanasi Multi-Modal Terminal,1048.87,FCI Depot Jammu,106.16,Lakhanpur/ Rajbagh,52.25
Jilah,CHAMBA,23.0,9668571858,village,154A,13.07,Facia -Aesthetic Clinic,180.46,NURPUR ROAD,49.85,Samba,84.01,Deendayal Port (Kandla),1194.23,ICD Ludhiana,200.03,Kartarpur Sahib ICP,122.84,Sri Guru Ram Dass Jee International Airport (ATQ),157.42,MMLP Jammu,105.8,Varanasi Multi-Modal Terminal,1048.94,FCI Depot Jammu,105.8,Lakhanpur/ Rajbagh,51.85
Jhirota,CHAMBA,23.0,9668571859,village,154A,13.44,Facia -Aesthetic Clinic,180.05,NURPUR ROAD,50.12,Samba,83.87,Deendayal Port (Kandla),1194.41,ICD Ludhiana,200.36,Kartarpur Sahib ICP,122.89,Sri Guru Ram Dass Jee International Airport (ATQ),157.5,MMLP Jammu,105.56,Varanasi Multi-Modal Terminal,1049.36,FCI Depot Jammu,105.56,Lakhanpur/ Rajbagh,51.93
Shallan,CHAMBA,23.0,9668571860,village,154A,13.47,Facia -Aesthetic Clinic,179.73,NURPUR ROAD,49.93,Samba,83.3,Deendayal Port (Kandla),1194.1,ICD Ludhiana,200.28,Kartarpur Sahib ICP,122.42,Sri Guru Ram Dass Jee International Airport (ATQ),157.05,MMLP Jammu,104.98,Varanasi Multi-Modal Terminal,1049.71,FCI Depot Jammu,104.98,Lakhanpur/ Rajbagh,51.5
Hara,CHAMBA,23.0,9668571861,village,154A,16.43,Facia -Aesthetic Clinic,175.34,NURPUR ROAD,49.81,Samba,77.72,Deendayal Port (Kandla),1192.08,ICD Ludhiana,201.02,Kartarpur Sahib ICP,118.66,Sri Guru Ram Dass Jee International Airport (ATQ),153.56,MMLP Jammu,98.91,Varanasi Multi-Modal Terminal,1054.49,FCI Depot Jammu,98.91,Lakhanpur/ Rajbagh,48.32
Top,CHAMBA,23.0,9668571862,village,154A,17.18,Facia -Aesthetic Clinic,174.71,NURPUR ROAD,50.84,Samba,78.32,Deendayal Port (Kandla),1193.11,ICD Ludhiana,202.03,Kartarpur Sahib ICP,119.58,Sri Guru Ram Dass Jee International Airport (ATQ),154.51,MMLP Jammu,99.23,Varanasi Multi-Modal Terminal,1055.03,FCI Depot Jammu,99.23,Lakhanpur/ Rajbagh,49.31
Phalai,CHAMBA,23.0,9668571864,village,154A,14.27,Facia -Aesthetic Clinic,178.28,NURPUR ROAD,49.85,Samba,81.51,Deendayal Port (Kandla),1193.48,ICD Ludhiana,200.54,Kartarpur Sahib ICP,121.22,Sri Guru Ram Dass Jee International Airport (ATQ),155.94,MMLP Jammu,103.03,Varanasi Multi-Modal Terminal,1051.27,FCI Depot Jammu,103.03,Lakhanpur/ Rajbagh,50.45
Dibiri,CHAMBA,23.0,9668571865,village,154A,16.61,Facia -Aesthetic Clinic,175.81,NURPUR ROAD,51.51,Samba,80.64,Deendayal Port (Kandla),1194.5,ICD Ludhiana,202.44,Kartarpur Sahib ICP,121.48,Sri Guru Ram Dass Jee International Airport (ATQ),156.33,MMLP Jammu,101.56,Varanasi Multi-Modal Terminal,1053.73,FCI Depot Jammu,101.56,Lakhanpur/ Rajbagh,50.99
Rauthana,CHAMBA,23.0,9668571866,village,154A,16.53,Facia -Aesthetic Clinic,176.08,NURPUR ROAD,51.75,Samba,81.28,Deendayal Port (Kandla),1194.92,ICD Ludhiana,202.6,Kartarpur Sahib ICP,122.03,Sri Guru Ram Dass Jee International Airport (ATQ),156.86,MMLP Jammu,102.19,Varanasi Multi-Modal Terminal,1053.42,FCI Depot Jammu,102.19,Lakhanpur/ Rajbagh,51.49
Mandrani,CHAMBA,23.0,9668571867,village,154A,14.64,Facia -Aesthetic Clinic,177.63,NURPUR ROAD,49.69,Samba,80.53,Deendayal Port (Kandla),1193.02,ICD Ludhiana,200.53,Kartarpur Sahib ICP,120.49,Sri Guru Ram Dass Jee International Airport (ATQ),155.25,MMLP Jammu,102.0,Varanasi Multi-Modal Terminal,1051.99,FCI Depot Jammu,102.0,Lakhanpur/ Rajbagh,49.8
Dadhot,CHAMBA,23.0,9668571868,village,154A,15.95,Facia -Aesthetic Clinic,176.34,NURPUR ROAD,50.74,Samba,80.28,Deendayal Port (Kandla),1193.77,ICD Ludhiana,201.68,Kartarpur Sahib ICP,120.86,Sri Guru Ram Dass Jee International Airport (ATQ),155.69,MMLP Jammu,101.41,Varanasi Multi-Modal Terminal,1053.26,FCI Depot Jammu,101.41,Lakhanpur/ Rajbagh,50.32
Jamuth,CHAMBA,23.0,9668571869,village,154A,16.83,Facia -Aesthetic Clinic,175.55,NURPUR ROAD,51.61,Samba,80.45,Deendayal Port (Kandla),1194.52,ICD Ludhiana,202.58,Kartarpur Sahib ICP,121.41,Sri Guru Ram Dass Jee International Airport (ATQ),156.27,MMLP Jammu,101.32,Varanasi Multi-Modal Terminal,1054.0,FCI Depot Jammu,101.32,Lakhanpur/ Rajbagh,50.96
Chiu Gate,CHAMBA,23.0,9668571870,village,154A,15.57,Facia -Aesthetic Clinic,176.27,NURPUR ROAD,49.42,Samba,78.43,Deendayal Port (Kandla),1192.05,ICD Ludhiana,200.53,Kartarpur Sahib ICP,118.94,Sri Guru Ram Dass Jee International Airport (ATQ),153.79,MMLP Jammu,99.79,Varanasi Multi-Modal Terminal,1053.51,FCI Depot Jammu,99.79,Lakhanpur/ Rajbagh,48.46
Marali,CHAMBA,23.0,9668571871,village,154A,15.36,Facia -Aesthetic Clinic,176.73,NURPUR ROAD,49.88,Samba,79.65,Deendayal Port (Kandla),1192.87,ICD Ludhiana,200.86,Kartarpur Sahib ICP,120.0,Sri Guru Ram Dass Jee International Airport (ATQ),154.82,MMLP Jammu,100.98,Varanasi Multi-Modal Terminal,1052.94,FCI Depot Jammu,100.98,Lakhanpur/ Rajbagh,49.43
Khared,CHAMBA,23.0,9668571872,village,154A,15.68,Facia -Aesthetic Clinic,176.51,NURPUR ROAD,50.35,Samba,80.0,Deendayal Port (Kandla),1193.36,ICD Ludhiana,201.31,Kartarpur Sahib ICP,120.47,Sri Guru Ram Dass Jee International Airport (ATQ),155.3,MMLP Jammu,101.21,Varanasi Multi-Modal Terminal,1053.12,FCI Depot Jammu,101.21,Lakhanpur/ Rajbagh,49.92
Bharbon,CHAMBA,23.0,9668571873,village,154A,16.43,Facia -Aesthetic Clinic,175.71,NURPUR ROAD,50.83,Samba,79.61,Deendayal Port (Kandla),1193.6,ICD Ludhiana,201.87,Kartarpur Sahib ICP,120.45,Sri Guru Ram Dass Jee International Airport (ATQ),155.32,MMLP Jammu,100.64,Varanasi Multi-Modal Terminal,1053.93,FCI Depot Jammu,100.64,Lakhanpur/ Rajbagh,50.01
Jamoth,CHAMBA,23.0,9668571874,village,154A,16.95,Facia -Aesthetic Clinic,175.1,NURPUR ROAD,51.07,Samba,79.16,Deendayal Port (Kandla),1193.61,ICD Ludhiana,202.18,Kartarpur Sahib ICP,120.27,Sri Guru Ram Dass Jee International Airport (ATQ),155.17,MMLP Jammu,100.08,Varanasi Multi-Modal Terminal,1054.56,FCI Depot Jammu,100.08,Lakhanpur/ Rajbagh,49.91
Runhiar,CHAMBA,23.0,9668571875,village,154A,14.43,Facia -Aesthetic Clinic,177.98,NURPUR ROAD,49.76,Samba,81.05,Deendayal Port (Kandla),1193.26,ICD Ludhiana,200.53,Kartarpur Sahib ICP,120.87,Sri Guru Ram Dass Jee International Airport (ATQ),155.61,MMLP Jammu,102.54,Varanasi Multi-Modal Terminal,1051.6,FCI Depot Jammu,102.54,Lakhanpur/ Rajbagh,50.14
Butila,CHAMBA,23.0,9668571876,village,154A,14.96,Facia -Aesthetic Clinic,177.53,NURPUR ROAD,50.33,Samba,81.22,Deendayal Port (Kandla),1193.77,ICD Ludhiana,201.1,Kartarpur Sahib ICP,121.27,Sri Guru Ram Dass Jee International Airport (ATQ),156.04,MMLP Jammu,102.57,Varanasi Multi-Modal Terminal,1052.02,FCI Depot Jammu,102.57,Lakhanpur/ Rajbagh,50.58
Barnal,CHAMBA,23.0,9668571877,village,154A,13.75,Facia -Aesthetic Clinic,179.65,NURPUR ROAD,50.32,Samba,83.67,Deendayal Port (Kandla),1194.52,ICD Ludhiana,200.62,Kartarpur Sahib ICP,122.86,Sri Guru Ram Dass Jee International Airport (ATQ),157.49,MMLP Jammu,105.27,Varanasi Multi-Modal Terminal,1049.76,FCI Depot Jammu,105.27,Lakhanpur/ Rajbagh,51.94
Mighaut,CHAMBA,23.0,9668571878,village,154A,14.26,Facia -Aesthetic Clinic,178.7,NURPUR ROAD,50.34,Samba,82.61,Deendayal Port (Kandla),1194.23,ICD Ludhiana,200.86,Kartarpur Sahib ICP,122.19,Sri Guru Ram Dass Jee International Airport (ATQ),156.88,MMLP Jammu,104.09,Varanasi Multi-Modal Terminal,1050.77,FCI Depot Jammu,104.09,Lakhanpur/ Rajbagh,51.36
Bag,CHAMBA,23.0,9668571879,village,154A,14.22,Facia -Aesthetic Clinic,179.08,NURPUR ROAD,50.62,Samba,83.38,Deendayal Port (Kandla),1194.69,ICD Ludhiana,201.01,Kartarpur Sahib ICP,122.83,Sri Guru Ram Dass Jee International Airport (ATQ),157.5,MMLP Jammu,104.87,Varanasi Multi-Modal Terminal,1050.33,FCI Depot Jammu,104.87,Lakhanpur/ Rajbagh,51.96
Triund,CHAMBA,23.0,9668571880,village,154A,14.26,Facia -Aesthetic Clinic,179.34,NURPUR ROAD,50.89,Samba,84.0,Deendayal Port (Kandla),1195.09,ICD Ludhiana,201.17,Kartarpur Sahib ICP,123.37,Sri Guru Ram Dass Jee International Airport (ATQ),158.02,MMLP Jammu,105.48,Varanasi Multi-Modal Terminal,1050.03,FCI Depot Jammu,105.48,Lakhanpur/ Rajbagh,52.47
Siragalu,CHAMBA,23.0,9668571881,village,154A,14.84,Facia -Aesthetic Clinic,178.22,NURPUR ROAD,50.92,Samba,82.77,Deendayal Port (Kandla),1194.75,ICD Ludhiana,201.46,Kartarpur Sahib ICP,122.59,Sri Guru Ram Dass Jee International Airport (ATQ),157.31,MMLP Jammu,104.1,Varanasi Multi-Modal Terminal,1051.21,FCI Depot Jammu,104.1,Lakhanpur/ Rajbagh,51.8
Mandrala,CHAMBA,23.0,9668571882,village,154A,15.63,Facia -Aesthetic Clinic,177.19,NURPUR ROAD,51.3,Samba,82.04,Deendayal Port (Kandla),1194.82,ICD Ludhiana,202.0,Kartarpur Sahib ICP,122.31,Sri Guru Ram Dass Jee International Airport (ATQ),157.08,MMLP Jammu,103.18,Varanasi Multi-Modal Terminal,1052.27,FCI Depot Jammu,103.18,Lakhanpur/ Rajbagh,51.63
Kiler,CHAMBA,23.0,9668571883,village,154A,16.15,Facia -Aesthetic Clinic,177.2,NURPUR ROAD,52.27,Samba,83.26,Deendayal Port (Kandla),1196.0,ICD Ludhiana,202.82,Kartarpur Sahib ICP,123.59,Sri Guru Ram Dass Jee International Airport (ATQ),158.36,MMLP Jammu,104.23,Varanasi Multi-Modal Terminal,1052.16,FCI Depot Jammu,104.23,Lakhanpur/ Rajbagh,52.89
Gaulani,CHAMBA,23.0,9668571884,village,154A,15.8,Facia -Aesthetic Clinic,178.22,NURPUR ROAD,52.47,Samba,84.64,Deendayal Port (Kandla),1196.58,ICD Ludhiana,202.76,Kartarpur Sahib ICP,124.59,Sri Guru Ram Dass Jee International Airport (ATQ),159.29,MMLP Jammu,105.71,Varanasi Multi-Modal Terminal,1051.07,FCI Depot Jammu,105.71,Lakhanpur/ Rajbagh,53.77
Thisila,CHAMBA,23.0,9668571885,village,154A,16.47,Facia -Aesthetic Clinic,177.21,NURPUR ROAD,52.79,Samba,83.9,Deendayal Port (Kandla),1196.62,ICD Ludhiana,203.26,Kartarpur Sahib ICP,124.27,Sri Guru Ram Dass Jee International Airport (ATQ),159.03,MMLP Jammu,104.78,Varanasi Multi-Modal Terminal,1052.11,FCI Depot Jammu,104.78,Lakhanpur/ Rajbagh,53.56
Bhurya,CHAMBA,23.0,9668659879,village,154A,9.27,Facia -Aesthetic Clinic,183.01,NURPUR ROAD,45.53,Samba,81.8,Deendayal Port (Kandla),1189.99,ICD Ludhiana,195.84,Kartarpur Sahib ICP,119.16,Sri Guru Ram Dass Jee International Airport (ATQ),153.61,MMLP Jammu,104.61,Varanasi Multi-Modal Terminal,1046.72,FCI Depot Jammu,104.61,Lakhanpur/ Rajbagh,48.03
Ser,CHAMBA,23.0,9668659880,village,154A,9.11,Facia -Aesthetic Clinic,183.3,NURPUR ROAD,45.61,Samba,82.23,Deendayal Port (Kandla),1190.17,ICD Ludhiana,195.83,Kartarpur Sahib ICP,119.47,Sri Guru Ram Dass Jee International Airport (ATQ),153.9,MMLP Jammu,105.06,Varanasi Multi-Modal Terminal,1046.4,FCI Depot Jammu,105.06,Lakhanpur/ Rajbagh,48.33
Gagilu,CHAMBA,23.0,9668659881,village,154A,8.69,Facia -Aesthetic Clinic,183.82,NURPUR ROAD,45.4,Samba,82.58,Deendayal Port (Kandla),1190.08,ICD Ludhiana,195.52,Kartarpur Sahib ICP,119.58,Sri Guru Ram Dass Jee International Airport (ATQ),153.97,MMLP Jammu,105.5,Varanasi Multi-Modal Terminal,1045.86,FCI Depot Jammu,105.5,Lakhanpur/ Rajbagh,48.42
Raoheta,CHAMBA,23.0,9668659882,village,154A,8.75,Facia -Aesthetic Clinic,183.65,NURPUR ROAD,45.32,Samba,82.29,Deendayal Port (Kandla),1189.94,ICD Ludhiana,195.5,Kartarpur Sahib ICP,119.36,Sri Guru Ram Dass Jee International Airport (ATQ),153.77,MMLP Jammu,105.21,Varanasi Multi-Modal Terminal,1046.05,FCI Depot Jammu,105.21,Lakhanpur/ Rajbagh,48.2
Kota,CHAMBA,23.0,9668659883,village,154A,9.03,Facia -Aesthetic Clinic,183.42,NURPUR ROAD,45.59,Samba,82.34,Deendayal Port (Kandla),1190.18,ICD Ludhiana,195.78,Kartarpur Sahib ICP,119.53,Sri Guru Ram Dass Jee International Airport (ATQ),153.95,MMLP Jammu,105.18,Varanasi Multi-Modal Terminal,1046.27,FCI Depot Jammu,105.18,Lakhanpur/ Rajbagh,48.38
Pandta,CHAMBA,23.0,9668659884,village,154A,9.7,Facia -Aesthetic Clinic,182.62,NURPUR ROAD,45.95,Samba,81.85,Deendayal Port (Kandla),1190.36,ICD Ludhiana,196.28,Kartarpur Sahib ICP,119.41,Sri Guru Ram Dass Jee International Airport (ATQ),153.88,MMLP Jammu,104.55,Varanasi Multi-Modal Terminal,1047.08,FCI Depot Jammu,104.55,Lakhanpur/ Rajbagh,48.31
Trer,CHAMBA,23.0,9668659885,village,154A,9.63,Facia -Aesthetic Clinic,182.62,NURPUR ROAD,45.77,Samba,81.63,Deendayal Port (Kandla),1190.14,ICD Ludhiana,196.13,Kartarpur Sahib ICP,119.17,Sri Guru Ram Dass Jee International Airport (ATQ),153.65,MMLP Jammu,104.36,Varanasi Multi-Modal Terminal,1047.1,FCI Depot Jammu,104.36,Lakhanpur/ Rajbagh,48.07
Bhilkundu,CHAMBA,23.0,9668659886,village,154A,9.86,Facia -Aesthetic Clinic,182.66,NURPUR ROAD,46.33,Samba,82.35,Deendayal Port (Kandla),1190.81,ICD Ludhiana,196.58,Kartarpur Sahib ICP,119.93,Sri Guru Ram Dass Jee International Airport (ATQ),154.4,MMLP Jammu,104.98,Varanasi Multi-Modal Terminal,1046.99,FCI Depot Jammu,104.98,Lakhanpur/ Rajbagh,48.82
Hot,CHAMBA,23.0,9668659887,village,154A,9.74,Facia -Aesthetic Clinic,182.95,NURPUR ROAD,46.44,Samba,82.81,Deendayal Port (Kandla),1191.03,ICD Ludhiana,196.6,Kartarpur Sahib ICP,120.28,Sri Guru Ram Dass Jee International Airport (ATQ),154.73,MMLP Jammu,105.46,Varanasi Multi-Modal Terminal,1046.66,FCI Depot Jammu,105.46,Lakhanpur/ Rajbagh,49.16
Chauga,CHAMBA,23.0,9668659888,village,154A,9.18,Facia -Aesthetic Clinic,183.82,NURPUR ROAD,46.25,Samba,83.55,Deendayal Port (Kandla),1191.05,ICD Ludhiana,196.21,Kartarpur Sahib ICP,120.65,Sri Guru Ram Dass Jee International Airport (ATQ),155.04,MMLP Jammu,106.33,Varanasi Multi-Modal Terminal,1045.76,FCI Depot Jammu,106.33,Lakhanpur/ Rajbagh,49.48
