village,district,district_code,village_code,unit,nearest_nh,dist_nh_km,nearest_expressway,dist_expressway_km,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km
Sonapur,ADILABAD,532,569253,village,353B,30.09,Solapur–Chennai Economic Corridor,376.59,ADILABAD,42.85,Ramagundam,94.92,Visakhapatnam Port,490.95,ICD Nagpur (MIHAN),180.15,Sunauli ICP,983.59,Dr. Babasaheb Ambedkar International Airport (NAG),179.28,MMLP Nagpur (Sindi),127.61,Vedadri Terminal,317.57,FCI Depot Nagpur,185.53
Sakhera,ADILABAD,532,569567,village,44,20.4,Solapur–Chennai Economic Corridor,372.35,ADILABAD,28.07,Jankampet,108.0,Visakhapatnam Port,508.26,ICD Nagpur (MIHAN),180.0,Sunauli ICP,989.2,Dr. Babasaheb Ambedkar International Airport (NAG),179.11,MMLP Nagpur (Sindi),125.6,Vedadri Terminal,328.63,FCI Depot Nagpur,185.67
Narsapur (Buzurg),ADILABAD,532,569559,village,44,22.81,Solapur–Chennai Economic Corridor,374.53,ADILABAD,28.99,Ramagundam,107.53,Visakhapatnam Port,506.12,ICD Nagpur (MIHAN),178.25,Sunauli ICP,986.8,Dr. Babasaheb Ambedkar International Airport (NAG),177.36,MMLP Nagpur (Sindi),124.09,Vedadri Terminal,328.28,FCI Depot Nagpur,183.89
Nagolkonda,ADILABAD,532,569254,village,353B,27.29,Solapur–Chennai Economic Corridor,380.06,LINGTI,42.33,Ramagundam,95.81,Visakhapatnam Port,489.94,ICD Nagpur (MIHAN),177.16,Sunauli ICP,980.08,Dr. Babasaheb Ambedkar International Airport (NAG),176.29,MMLP Nagpur (Sindi),124.89,Vedadri Terminal,318.99,FCI Depot Nagpur,182.5
Malkapur,ADILABAD,532,569151,village,44,2.58,Solapur–Chennai Economic Corridor,377.63,ADILABAD,9.67,Jankampet,108.17,Visakhapatnam Port,530.92,ICD Nagpur (MIHAN),172.81,Sunauli ICP,987.42,Dr. Babasaheb Ambedkar International Airport (NAG),171.91,MMLP Nagpur (Sindi),117.15,Vedadri Terminal,349.48,FCI Depot Nagpur,178.78
Khandala,ADILABAD,532,569010,village,44,16.8,Solapur–Chennai Economic Corridor,380.77,ADILABAD,18.39,Jankampet,114.33,Visakhapatnam Port,515.14,ICD Nagpur (MIHAN),170.65,Sunauli ICP,981.68,Dr. Babasaheb Ambedkar International Airport (NAG),169.75,MMLP Nagpur (Sindi),115.86,Vedadri Terminal,339.13,FCI Depot Nagpur,176.41
Balanpur,ADILABAD,532,569252,village,353B,28.7,Solapur–Chennai Economic Corridor,376.84,ADILABAD,40.7,Ramagundam,96.93,Visakhapatnam Port,493.08,ICD Nagpur (MIHAN),179.25,Sunauli ICP,983.45,Dr. Babasaheb Ambedkar International Airport (NAG),178.37,MMLP Nagpur (Sindi),126.47,Vedadri Terminal,319.43,FCI Depot Nagpur,184.66
Rendlabori,ADILABAD,532,569165,village,44,5.63,Solapur–Chennai Economic Corridor,365.47,ADILABAD,23.42,Jankampet,97.56,Visakhapatnam Port,522.8,ICD Nagpur (MIHAN),185.14,Sunauli ICP,998.04,Dr. Babasaheb Ambedkar International Airport (NAG),184.24,MMLP Nagpur (Sindi),129.75,Vedadri Terminal,336.03,FCI Depot Nagpur,191.03
Junni,ADILABAD,532,569599,village,44,1.01,Solapur–Chennai Economic Corridor,362.92,TALMADUGU,20.6,Jankampet,93.58,Visakhapatnam Port,530.42,ICD Nagpur (MIHAN),187.52,Sunauli ICP,1001.93,Dr. Babasaheb Ambedkar International Airport (NAG),186.62,MMLP Nagpur (Sindi),131.85,Vedadri Terminal,340.59,FCI Depot Nagpur,193.5
Peechra,ADILABAD,532,569739,village,44,6.74,Solapur–Chennai Economic Corridor,340.23,BODHADI BUJRUG,42.5,Jankampet,74.26,Visakhapatnam Port,519.03,ICD Hyderabad (Sanathnagar),194.71,Sunauli ICP,1022.38,Dr. Babasaheb Ambedkar International Airport (NAG),209.67,MMLP Nagpur (Sindi),155.25,Vedadri Terminal,318.24,FCI Depot Hyderabad,201.79
Kistapur,ADILABAD,532,569691,village,44,8.17,Solapur–Chennai Economic Corridor,347.08,BODHADI BUJRUG,21.87,Jankampet,76.63,Visakhapatnam Port,538.68,ICD Nagpur (MIHAN),203.74,Sunauli ICP,1019.28,Dr. Babasaheb Ambedkar International Airport (NAG),202.84,MMLP Nagpur (Sindi),147.92,Vedadri Terminal,338.24,FCI Depot Nagpur,209.79
Bhupet,ADILABAD,532,569593,village,61,32.65,Solapur–Chennai Economic Corridor,358.84,ADILABAD,51.33,Ramagundam,85.94,Visakhapatnam Port,489.72,ICD Nagpur (MIHAN),197.71,Sunauli ICP,1001.22,Dr. Babasaheb Ambedkar International Airport (NAG),196.83,MMLP Nagpur (Sindi),144.67,Vedadri Terminal,305.29,FCI Depot Nagpur,203.14
Birsaipet,ADILABAD,532,569595,village,61,28.99,Solapur–Chennai Economic Corridor,355.22,ADILABAD,54.08,Ramagundam,83.95,Visakhapatnam Port,489.02,ICD Hyderabad (Sanathnagar),200.81,Sunauli ICP,1004.8,Dr. Babasaheb Ambedkar International Airport (NAG),200.58,MMLP Nagpur (Sindi),148.38,Vedadri Terminal,302.41,FCI Depot Nagpur,206.9
Dignoor,ADILABAD,532,569649,village,44,3.96,Solapur–Chennai Economic Corridor,362.12,TALMADUGU,19.29,Jankampet,92.26,Visakhapatnam Port,533.86,ICD Nagpur (MIHAN),188.4,Sunauli ICP,1003.4,Dr. Babasaheb Ambedkar International Airport (NAG),187.5,MMLP Nagpur (Sindi),132.65,Vedadri Terminal,342.86,FCI Depot Nagpur,194.41
Gunjala,ADILABAD,532,569250,village,353B,26.12,Solapur–Chennai Economic Corridor,376.38,ADILABAD,35.78,Ramagundam,101.31,Visakhapatnam Port,498.26,ICD Nagpur (MIHAN),178.24,Sunauli ICP,984.25,Dr. Babasaheb Ambedkar International Airport (NAG),177.35,MMLP Nagpur (Sindi),124.88,Vedadri Terminal,323.23,FCI Depot Nagpur,183.74
Mallapur,ADILABAD,532,569190,village,44,11.46,Solapur–Chennai Economic Corridor,369.55,ADILABAD,22.97,Jankampet,102.89,Visakhapatnam Port,517.1,ICD Nagpur (MIHAN),181.53,Sunauli ICP,993.11,Dr. Babasaheb Ambedkar International Airport (NAG),180.63,MMLP Nagpur (Sindi),126.47,Vedadri Terminal,333.93,FCI Depot Nagpur,187.33
Talamadri,ADILABAD,532,569609,village,44,6.73,Solapur–Chennai Economic Corridor,358.77,TALMADUGU,28.41,Jankampet,90.9,Visakhapatnam Port,523.26,ICD Nagpur (MIHAN),191.8,Sunauli ICP,1004.75,Dr. Babasaheb Ambedkar International Airport (NAG),190.9,MMLP Nagpur (Sindi),136.36,Vedadri Terminal,332.48,FCI Depot Nagpur,197.7
Pochera,ADILABAD,532,568979,village,44,0.14,Solapur–Chennai Economic Corridor,388.15,ADILABAD,3.7,Jankampet,118.02,Visakhapatnam Port,536.4,ICD Nagpur (MIHAN),162.42,Sunauli ICP,978.06,Dr. Babasaheb Ambedkar International Airport (NAG),161.52,MMLP Nagpur (Sindi),106.64,Vedadri Terminal,359.78,FCI Depot Nagpur,168.45
Pippalgaon,ADILABAD,532,569068,village,353B,3.15,Solapur–Chennai Economic Corridor,393.53,ADILABAD,12.36,Sindi,123.35,Visakhapatnam Port,522.69,ICD Nagpur (MIHAN),157.25,Sunauli ICP,970.09,Dr. Babasaheb Ambedkar International Airport (NAG),156.35,MMLP Nagpur (Sindi),102.1,Vedadri Terminal,352.56,FCI Depot Nagpur,163.09
Ada,ADILABAD,532,569064,village,353B,3.22,Solapur–Chennai Economic Corridor,392.01,ADILABAD,8.31,Jankampet,123.25,Visakhapatnam Port,526.39,ICD Nagpur (MIHAN),158.53,Sunauli ICP,972.24,Dr. Babasaheb Ambedkar International Airport (NAG),157.63,MMLP Nagpur (Sindi),103.14,Vedadri Terminal,354.46,FCI Depot Nagpur,164.43
Mukhra-K,ADILABAD,532,569624,village,44,2.36,Solapur–Chennai Economic Corridor,353.26,TALMADUGU,29.98,Jankampet,84.56,Visakhapatnam Port,527.54,ICD Nagpur (MIHAN),197.19,Sunauli ICP,1010.94,Dr. Babasaheb Ambedkar International Airport (NAG),196.29,MMLP Nagpur (Sindi),141.59,Vedadri Terminal,332.73,FCI Depot Nagpur,203.14
Pippaladhari,ADILABAD,532,569698,village,44,10.64,Solapur–Chennai Economic Corridor,342.98,BODHADI BUJRUG,22.2,Jankampet,72.28,Visakhapatnam Port,541.14,ICD Hyderabad (Sanathnagar),204.78,Sunauli ICP,1023.87,Dr. Babasaheb Ambedkar International Airport (NAG),207.15,MMLP Nagpur (Sindi),152.22,Vedadri Terminal,337.97,FCI Depot Hyderabad,212.0
Ponnala,ADILABAD,532,569098,village,353B,3.21,Solapur–Chennai Economic Corridor,400.71,LINGTI,18.55,Ramagundam,119.29,Visakhapatnam Port,504.61,ICD Nagpur (MIHAN),153.2,Sunauli ICP,960.54,Dr. Babasaheb Ambedkar International Airport (NAG),152.32,MMLP Nagpur (Sindi),100.09,Vedadri Terminal,343.33,FCI Depot Nagpur,158.7
Arli (Buzrug),ADILABAD,532,568987,village,353B,3.15,Solapur–Chennai Economic Corridor,391.63,ADILABAD,6.39,Jankampet,122.54,Visakhapatnam Port,528.52,ICD Nagpur (MIHAN),158.84,Sunauli ICP,973.0,Dr. Babasaheb Ambedkar International Airport (NAG),157.93,MMLP Nagpur (Sindi),103.33,Vedadri Terminal,355.85,FCI Depot Nagpur,164.76
Ramkam,ADILABAD,532,569097,village,353B,2.76,Solapur–Chennai Economic Corridor,400.25,LINGTI,18.96,Ramagundam,120.34,Visakhapatnam Port,506.24,ICD Nagpur (MIHAN),153.24,Sunauli ICP,961.16,Dr. Babasaheb Ambedkar International Airport (NAG),152.36,MMLP Nagpur (Sindi),99.9,Vedadri Terminal,344.27,FCI Depot Nagpur,158.78
Patan,ADILABAD,532,569096,village,353B,2.18,Solapur–Chennai Economic Corridor,399.53,LINGTI,19.79,Sindi,121.02,Visakhapatnam Port,507.85,ICD Nagpur (MIHAN),153.58,Sunauli ICP,962.06,Dr. Babasaheb Ambedkar International Airport (NAG),152.69,MMLP Nagpur (Sindi),100.0,Vedadri Terminal,345.03,FCI Depot Nagpur,159.15
Ballori,ADILABAD,532,569060,village,353B,2.15,Solapur–Chennai Economic Corridor,395.65,ADILABAD,17.11,Sindi,121.98,Visakhapatnam Port,518.58,ICD Nagpur (MIHAN),155.55,Sunauli ICP,967.33,Dr. Babasaheb Ambedkar International Airport (NAG),154.66,MMLP Nagpur (Sindi),100.75,Vedadri Terminal,350.74,FCI Depot Nagpur,161.33
Lachimpur (K),ADILABAD,532,569197,village,44,19.98,Solapur–Chennai Economic Corridor,358.89,ADILABAD,35.98,Jankampet,94.85,Visakhapatnam Port,509.54,ICD Nagpur (MIHAN),193.07,Sunauli ICP,1002.7,Dr. Babasaheb Ambedkar International Airport (NAG),192.17,MMLP Nagpur (Sindi),138.38,Vedadri Terminal,321.5,FCI Depot Nagpur,198.79
Tejapur,ADILABAD,532,569716,village,44,3.1,Solapur–Chennai Economic Corridor,347.08,BODHADI BUJRUG,26.48,Jankampet,77.35,Visakhapatnam Port,533.51,ICD Nagpur (MIHAN),203.44,Sunauli ICP,1018.17,Dr. Babasaheb Ambedkar International Airport (NAG),202.54,MMLP Nagpur (Sindi),147.69,Vedadri Terminal,334.06,FCI Depot Nagpur,209.45
Anderband,ADILABAD,532,568961,village,44,14.36,Solapur–Chennai Economic Corridor,390.82,UMRAM,12.05,Jankampet,119.78,Visakhapatnam Port,550.82,ICD Nagpur (MIHAN),161.33,Rupaidiha ICP,977.76,Dr. Babasaheb Ambedkar International Airport (NAG),160.44,MMLP Nagpur (Sindi),105.63,Vedadri Terminal,372.18,FCI Depot Nagpur,167.51
Dabbakuchi,ADILABAD,532,568958,village,44,10.21,Solapur–Chennai Economic Corridor,393.12,UMRAM,11.23,Jankampet,122.28,Visakhapatnam Port,545.7,ICD Nagpur (MIHAN),158.24,Sunauli ICP,975.22,Dr. Babasaheb Ambedkar International Airport (NAG),157.34,MMLP Nagpur (Sindi),102.43,Vedadri Terminal,369.64,FCI Depot Nagpur,164.36
Koratkal (Buzurg),ADILABAD,532,569747,village,44,0.59,Solapur–Chennai Economic Corridor,337.12,BODHADI BUJRUG,36.55,Jankampet,68.86,Visakhapatnam Port,527.44,ICD Hyderabad (Sanathnagar),194.55,Sunauli ICP,1026.81,Dr. Babasaheb Ambedkar International Airport (NAG),212.42,MMLP Nagpur (Sindi),157.71,Vedadri Terminal,323.45,FCI Depot Hyderabad,201.7
Malangi,ADILABAD,532,569256,village,353B,26.58,Solapur–Chennai Economic Corridor,383.2,LINGTI,41.3,Ramagundam,94.1,Visakhapatnam Port,485.96,ICD Nagpur (MIHAN),175.56,Sunauli ICP,976.79,Dr. Babasaheb Ambedkar International Airport (NAG),174.69,MMLP Nagpur (Sindi),123.95,Vedadri Terminal,317.89,FCI Depot Nagpur,180.81
Chintakarra,ADILABAD,532,569558,village,44,19.56,Solapur–Chennai Economic Corridor,374.74,ADILABAD,25.87,Jankampet,109.95,Visakhapatnam Port,509.47,ICD Nagpur (MIHAN),177.43,Sunauli ICP,986.96,Dr. Babasaheb Ambedkar International Airport (NAG),176.54,MMLP Nagpur (Sindi),122.98,Vedadri Terminal,331.05,FCI Depot Nagpur,183.12
Chintal Sangvi,ADILABAD,532,569656,village,7,11.1,Solapur–Chennai Economic Corridor,362.6,KOSAI,16.37,Jankampet,91.9,Visakhapatnam Port,541.35,ICD Nagpur (MIHAN),188.43,Sunauli ICP,1004.58,Dr. Babasaheb Ambedkar International Airport (NAG),187.53,MMLP Nagpur (Sindi),132.6,Vedadri Terminal,349.04,FCI Depot Nagpur,194.52
Rajura,ADILABAD,532,569743,village,7,5.21,Solapur–Chennai Economic Corridor,336.31,BODHADI BUJRUG,31.47,Jankampet,66.54,Visakhapatnam Port,534.53,ICD Hyderabad (Sanathnagar),196.26,Sunauli ICP,1028.96,Dr. Babasaheb Ambedkar International Airport (NAG),213.35,MMLP Nagpur (Sindi),158.49,Vedadri Terminal,328.87,FCI Depot Hyderabad,203.46
Purushothampur,ADILABAD,532,569742,village,7,2.8,Solapur–Chennai Economic Corridor,337.55,BODHADI BUJRUG,32.8,Jankampet,68.29,Visakhapatnam Port,531.74,ICD Hyderabad (Sanathnagar),196.44,Sunauli ICP,1027.19,Dr. Babasaheb Ambedkar International Airport (NAG),212.02,MMLP Nagpur (Sindi),157.21,Vedadri Terminal,327.25,FCI Depot Hyderabad,203.62
Yenda,ADILABAD,532,569570,village,44,23.5,Solapur–Chennai Economic Corridor,370.16,ADILABAD,31.93,Ramagundam,104.76,Visakhapatnam Port,505.07,ICD Nagpur (MIHAN),182.74,Sunauli ICP,991.04,Dr. Babasaheb Ambedkar International Airport (NAG),181.85,MMLP Nagpur (Sindi),128.57,Vedadri Terminal,324.77,FCI Depot Nagpur,188.38
Pulimadgu,ADILABAD,532,569569,village,44,21.08,Solapur–Chennai Economic Corridor,369.67,ADILABAD,30.16,Jankampet,105.68,Visakhapatnam Port,507.47,ICD Nagpur (MIHAN),182.77,Sunauli ICP,991.78,Dr. Babasaheb Ambedkar International Airport (NAG),181.88,MMLP Nagpur (Sindi),128.4,Vedadri Terminal,326.37,FCI Depot Nagpur,188.44
Balanpur,ADILABAD,532,569663,village,7,8.93,Solapur–Chennai Economic Corridor,357.96,BODHADI BUJRUG,18.66,Jankampet,87.42,Visakhapatnam Port,539.49,ICD Nagpur (MIHAN),192.91,Sunauli ICP,1008.73,Dr. Babasaheb Ambedkar International Airport (NAG),192.01,MMLP Nagpur (Sindi),137.09,Vedadri Terminal,344.97,FCI Depot Nagpur,198.97
Demmi,ADILABAD,532,569693,village,44,5.23,Solapur–Chennai Economic Corridor,349.59,BODHADI BUJRUG,23.85,Jankampet,79.55,Visakhapatnam Port,535.41,ICD Nagpur (MIHAN),201.01,Sunauli ICP,1016.1,Dr. Babasaheb Ambedkar International Airport (NAG),200.11,MMLP Nagpur (Sindi),145.23,Vedadri Terminal,337.01,FCI Depot Nagpur,207.04
Dera,ADILABAD,532,569675,village,44,9.28,Solapur–Chennai Economic Corridor,354.02,BODHADI BUJRUG,19.11,Jankampet,83.5,Visakhapatnam Port,539.24,ICD Nagpur (MIHAN),196.84,Sunauli ICP,1012.57,Dr. Babasaheb Ambedkar International Airport (NAG),195.94,MMLP Nagpur (Sindi),141.02,Vedadri Terminal,342.57,FCI Depot Nagpur,202.9
Kuthompur,ADILABAD,532,569053,village,353B,2.63,Solapur–Chennai Economic Corridor,399.82,PIMPALKHUTI,12.41,Sindi,117.16,Visakhapatnam Port,523.03,ICD Nagpur (MIHAN),151.0,Sunauli ICP,963.86,Dr. Babasaheb Ambedkar International Airport (NAG),150.1,MMLP Nagpur (Sindi),95.91,Vedadri Terminal,356.59,FCI Depot Nagpur,156.83
Lekarwadi,ADILABAD,532,569038,village,44,3.53,Solapur–Chennai Economic Corridor,399.65,PIMPALKHUTI,5.75,Sindi,116.43,Visakhapatnam Port,530.99,ICD Nagpur (MIHAN),150.79,Sunauli ICP,965.45,Dr. Babasaheb Ambedkar International Airport (NAG),149.89,MMLP Nagpur (Sindi),95.23,Vedadri Terminal,362.43,FCI Depot Nagpur,156.74
Pippalkoti,ADILABAD,532,568967,village,44,6.84,Solapur–Chennai Economic Corridor,393.65,ADILABAD,10.14,Sindi,122.35,Visakhapatnam Port,541.25,ICD Nagpur (MIHAN),157.22,Sunauli ICP,973.63,Dr. Babasaheb Ambedkar International Airport (NAG),156.32,MMLP Nagpur (Sindi),101.39,Vedadri Terminal,366.61,FCI Depot Nagpur,163.3
Rampur-T,ADILABAD,532,569020,village,44,4.11,Solapur–Chennai Economic Corridor,396.53,PIMPALKHUTI,8.75,Sindi,119.36,Visakhapatnam Port,538.38,ICD Nagpur (MIHAN),154.11,Sunauli ICP,970.1,Dr. Babasaheb Ambedkar International Airport (NAG),153.21,MMLP Nagpur (Sindi),98.31,Vedadri Terminal,366.12,FCI Depot Nagpur,160.16
Pipparwada,ADILABAD,532,569031,village,44,0.17,Solapur–Chennai Economic Corridor,397.95,PIMPALKHUTI,6.22,Sindi,117.96,Visakhapatnam Port,534.1,ICD Nagpur (MIHAN),152.51,Sunauli ICP,967.77,Dr. Babasaheb Ambedkar International Airport (NAG),151.61,MMLP Nagpur (Sindi),96.81,Vedadri Terminal,363.75,FCI Depot Nagpur,158.5
Kupti (Buzurg),ADILABAD,532,569711,village,44,0.69,Solapur–Chennai Economic Corridor,348.98,BODHADI BUJRUG,28.3,Jankampet,79.69,Visakhapatnam Port,530.9,ICD Nagpur (MIHAN),201.47,Sunauli ICP,1015.79,Dr. Babasaheb Ambedkar International Airport (NAG),200.57,MMLP Nagpur (Sindi),145.78,Vedadri Terminal,333.01,FCI Depot Nagpur,207.45
Lingatla,ADILABAD,532,569750,village,44,1.01,Solapur–Chennai Economic Corridor,333.78,BODHADI BUJRUG,40.18,Jankampet,66.22,Visakhapatnam Port,525.39,ICD Hyderabad (Sanathnagar),190.69,Sunauli ICP,1029.73,Rajiv Gandhi International Airport (HYD),214.52,MMLP Nagpur (Sindi),161.15,Vedadri Terminal,319.84,FCI Depot Hyderabad,197.83
Arepalle,ADILABAD,532,569751,village,44,0.57,Solapur–Chennai Economic Corridor,335.19,BODHADI BUJRUG,41.03,Jankampet,68.15,Visakhapatnam Port,523.39,ICD Hyderabad (Sanathnagar),191.34,Sunauli ICP,1028.02,Dr. Babasaheb Ambedkar International Airport (NAG),214.46,MMLP Nagpur (Sindi),159.87,Vedadri Terminal,318.98,FCI Depot Hyderabad,198.47
Ispur,ADILABAD,532,569744,village,7,2.61,Solapur–Chennai Economic Corridor,333.19,BODHADI BUJRUG,34.23,Jankampet,63.62,Visakhapatnam Port,533.71,ICD Hyderabad (Sanathnagar),193.06,Sunauli ICP,1031.85,Dr. Babasaheb Ambedkar International Airport (NAG),216.43,MMLP Nagpur (Sindi),161.59,Vedadri Terminal,326.45,FCI Depot Hyderabad,200.26
Wankidi,ADILABAD,532,569746,village,7,1.85,Solapur–Chennai Economic Corridor,334.48,BODHADI BUJRUG,35.12,Jankampet,65.38,Visakhapatnam Port,531.27,ICD Hyderabad (Sanathnagar),193.39,Sunauli ICP,1030.11,Dr. Babasaheb Ambedkar International Airport (NAG),215.08,MMLP Nagpur (Sindi),160.28,Vedadri Terminal,325.14,FCI Depot Hyderabad,200.58
Koratkal (Khurd),ADILABAD,532,569749,village,44,0.98,Solapur–Chennai Economic Corridor,336.33,BODHADI BUJRUG,37.91,Jankampet,68.38,Visakhapatnam Port,526.34,ICD Hyderabad (Sanathnagar),193.42,Sunauli ICP,1027.4,Dr. Babasaheb Ambedkar International Airport (NAG),213.23,MMLP Nagpur (Sindi),158.55,Vedadri Terminal,322.09,FCI Depot Hyderabad,200.57
Gubidi,ADILABAD,532,568946,village,44,22.68,Solapur–Chennai Economic Corridor,404.06,AMBARI,24.99,Sindi,115.55,Visakhapatnam Port,563.1,ICD Nagpur (MIHAN),150.75,Rupaidiha ICP,964.91,Dr. Babasaheb Ambedkar International Airport (NAG),149.86,MMLP Nagpur (Sindi),95.74,Vedadri Terminal,388.71,FCI Depot Nagpur,157.01
Kishtapur,ADILABAD,532,569732,village,44,0.67,Solapur–Chennai Economic Corridor,340.75,BODHADI BUJRUG,33.75,Jankampet,72.12,Visakhapatnam Port,528.49,ICD Hyderabad (Sanathnagar),198.32,Sunauli ICP,1023.43,Dr. Babasaheb Ambedkar International Airport (NAG),208.79,MMLP Nagpur (Sindi),154.05,Vedadri Terminal,326.37,FCI Depot Hyderabad,205.47
Nagamalyal,ADILABAD,532,569738,village,44,8.51,Solapur–Chennai Economic Corridor,342.74,BODHADI BUJRUG,41.76,Jankampet,76.69,Visakhapatnam Port,518.81,ICD Hyderabad (Sanathnagar),197.04,Sunauli ICP,1019.88,Dr. Babasaheb Ambedkar International Airport (NAG),207.18,MMLP Nagpur (Sindi),152.78,Vedadri Terminal,319.52,FCI Depot Hyderabad,204.11
Surdapur,ADILABAD,532,569731,village,44,4.48,Solapur–Chennai Economic Corridor,339.02,BODHADI BUJRUG,30.66,Jankampet,69.42,Visakhapatnam Port,533.32,ICD Hyderabad (Sanathnagar),198.35,Sunauli ICP,1026.06,Dr. Babasaheb Ambedkar International Airport (NAG),210.6,MMLP Nagpur (Sindi),155.76,Vedadri Terminal,329.37,FCI Depot Hyderabad,205.54
Boragaon,ADILABAD,532,569740,village,44,2.27,Solapur–Chennai Economic Corridor,340.67,BODHADI BUJRUG,37.05,Jankampet,72.96,Visakhapatnam Port,524.81,ICD Hyderabad (Sanathnagar),197.01,Sunauli ICP,1022.87,Dr. Babasaheb Ambedkar International Airport (NAG),208.93,MMLP Nagpur (Sindi),154.3,Vedadri Terminal,323.28,FCI Depot Hyderabad,204.14
Narayanpur,ADILABAD,532,569703,village,7,11.75,Solapur–Chennai Economic Corridor,337.54,BODHADI BUJRUG,25.63,Jankampet,66.77,Visakhapatnam Port,541.95,ICD Hyderabad (Sanathnagar),200.06,Sunauli ICP,1029.4,Dr. Babasaheb Ambedkar International Airport (NAG),212.66,MMLP Nagpur (Sindi),157.74,Vedadri Terminal,335.65,FCI Depot Hyderabad,207.3
Balampur,ADILABAD,532,569594,village,61,28.81,Solapur–Chennai Economic Corridor,355.16,ADILABAD,49.2,Ramagundam,89.74,Visakhapatnam Port,495.03,ICD Nagpur (MIHAN),199.8,Sunauli ICP,1005.15,Dr. Babasaheb Ambedkar International Airport (NAG),198.92,MMLP Nagpur (Sindi),146.18,Vedadri Terminal,307.35,FCI Depot Nagpur,205.33
Dhannur (Khurd),ADILABAD,532,569706,village,44,9.09,Solapur–Chennai Economic Corridor,339.58,BODHADI BUJRUG,26.12,Jankampet,69.13,Visakhapatnam Port,538.86,ICD Hyderabad (Sanathnagar),200.84,Sunauli ICP,1026.69,Dr. Babasaheb Ambedkar International Airport (NAG),210.34,MMLP Nagpur (Sindi),155.43,Vedadri Terminal,334.24,FCI Depot Hyderabad,208.05
Buggaram,ADILABAD,532,569736,village,44,3.29,Solapur–Chennai Economic Corridor,344.35,BODHADI BUJRUG,33.8,Jankampet,76.04,Visakhapatnam Port,526.69,ICD Hyderabad (Sanathnagar),201.12,Sunauli ICP,1019.57,Dr. Babasaheb Ambedkar International Airport (NAG),205.21,MMLP Nagpur (Sindi),150.52,Vedadri Terminal,326.94,FCI Depot Hyderabad,208.24
Darba,ADILABAD,532,569729,village,44,5.3,Solapur–Chennai Economic Corridor,341.95,BODHADI BUJRUG,27.1,Jankampet,71.93,Visakhapatnam Port,535.62,ICD Hyderabad (Sanathnagar),201.89,Sunauli ICP,1023.66,Dr. Babasaheb Ambedkar International Airport (NAG),207.76,MMLP Nagpur (Sindi),152.89,Vedadri Terminal,332.9,FCI Depot Hyderabad,209.09
Kuntala (Khurd),ADILABAD,532,569737,village,44,5.9,Solapur–Chennai Economic Corridor,345.34,BODHADI BUJRUG,36.2,Jankampet,77.73,Visakhapatnam Port,523.75,ICD Hyderabad (Sanathnagar),201.1,Sunauli ICP,1018.09,Dr. Babasaheb Ambedkar International Airport (NAG),204.3,MMLP Nagpur (Sindi),149.71,Vedadri Terminal,325.1,FCI Depot Hyderabad,208.2
Gundiwagu,ADILABAD,532,569632,village,44,6.66,Solapur–Chennai Economic Corridor,348.9,BODHADI BUJRUG,35.79,Jankampet,81.32,Visakhapatnam Port,523.17,ICD Nagpur (MIHAN),201.66,Sunauli ICP,1014.49,Dr. Babasaheb Ambedkar International Airport (NAG),200.76,MMLP Nagpur (Sindi),146.2,Vedadri Terminal,326.68,FCI Depot Nagpur,207.56
Pardi(Khurd),ADILABAD,532,569682,village,161A,11.85,Solapur–Chennai Economic Corridor,350.61,BODHADI BUJRUG,13.36,Jankampet,79.57,Visakhapatnam Port,546.7,ICD Nagpur (MIHAN),201.08,Sunauli ICP,1017.72,Dr. Babasaheb Ambedkar International Airport (NAG),200.18,MMLP Nagpur (Sindi),145.26,Vedadri Terminal,346.64,FCI Depot Nagpur,207.2
